asset_id,n,rmse,mae,bias,mean_y_true,mean_y_pred,std_y_true,std_y_pred,mean_pred_std,mean_gaussian_nll,standardized_residual_mean,standardized_residual_std,coverage_50,coverage_80,coverage_95
overall,24,0.059700644284437,0.04193547421782706,-0.020910228846428017,0.01573718462031878,-0.005173044226109234,0.05523992098687092,0.017182811458580447,0.045300347912960226,-1.1099476893954017,0.5118070503125568,1.4121173075438116,0.5416666666666666,0.7916666666666666,0.875
