variant,window_date,asset_id,target_winsorize_quantile,lower,upper,n_train,n_low_clipped,n_high_clipped,mean_before,mean_after,std_before,std_after,run_label
positive_beta_prior,2026-01-30,VEA,0.01,-0.0963555071893222,0.1012619392661256,58,1,1,0.0058909617324881,0.0056230949144122,0.0440759587035582,0.0430213899966848,winsor_01
positive_beta_prior,2026-01-30,VWO,0.01,-0.0842661725944047,0.1048408990692115,58,1,1,0.002058486654059,0.0017977842868345,0.0409418113020521,0.0383296359172897,winsor_01
positive_beta_prior,2026-01-30,VSS,0.01,-0.1074428421925556,0.0974941249142998,58,1,1,0.0036576122287514,0.0035063809817997,0.0449440135988311,0.0443555948101928,winsor_01
positive_beta_prior,2026-01-30,BND,0.01,-0.0420648135209606,0.0362469977176674,58,1,1,-0.0024612897929861,-0.0024967463941822,0.0181519081135406,0.0178852000953747,winsor_01
positive_beta_prior,2026-01-30,IEF,0.01,-0.0458878274575989,0.0364584429939523,58,1,1,-0.0032819331718561,-0.0032869816942437,0.0216540096760619,0.0213613732726045,winsor_01
positive_beta_prior,2026-01-30,BNDX,0.01,-0.0344542751992205,0.0299173419809957,58,1,1,-0.0025301979714925,-0.0024706007002464,0.0148617414431807,0.0146888341176521,winsor_01
positive_beta_prior,2026-01-30,LQD,0.01,-0.0645674812758427,0.0661639468163821,58,1,1,-0.0022208247003346,-0.0022494803978102,0.0279889296921197,0.0276609031506603,winsor_01
positive_beta_prior,2026-01-30,HYG,0.01,-0.0566633448103593,0.0531096652955786,58,1,1,0.0005766340660203,0.000628860252173,0.0219455437055721,0.0205648855830645,winsor_01
positive_beta_prior,2026-01-30,EWX,0.01,-0.0785283083828642,0.0873484403536955,58,1,1,0.0035717502190601,0.0035294187747733,0.0356686278394993,0.0343404298244518,winsor_01
positive_beta_prior,2026-01-30,VWOB,0.01,-0.0655511219642606,0.0721016795195843,58,1,1,-0.0003310788675249,-0.0006537152523762,0.0285152902888057,0.0275403161649265,winsor_01
positive_beta_prior,2026-01-30,HYEM,0.01,-0.0598317409755412,0.0665133399704266,58,1,1,-0.0001145255829727,-0.0006984091202957,0.0246649545818717,0.0224590675997099,winsor_01
positive_beta_prior,2026-02-27,SPY,0.01,-0.0910733840264489,0.0879407699672602,59,1,1,0.0084520244739569,0.0084790618290169,0.0434613984160775,0.0432376939283187,winsor_01
positive_beta_prior,2026-02-27,MGK,0.01,-0.1183200774311235,0.1202265711814423,59,1,1,0.0097559196358719,0.0097859145307516,0.0575895703996244,0.056558208047453,winsor_01
positive_beta_prior,2026-02-27,VTV,0.01,-0.0802555548948815,0.0881739246515943,59,1,1,0.0075325984466227,0.0071010909174218,0.0396696444920981,0.0385921409829334,winsor_01
positive_beta_prior,2026-02-27,IJR,0.01,-0.0922193912620748,0.1209959327817856,59,1,1,0.0029464911599937,0.003060151522965,0.0562071807255351,0.0558776726662825,winsor_01
positive_beta_prior,2026-02-27,IWM,0.01,-0.0992367714859869,0.1116736787068544,59,1,1,0.0025617875958878,0.0024869590486508,0.0575296560839353,0.0573624733181659,winsor_01
positive_beta_prior,2026-02-27,VNQ,0.01,-0.1055639190467043,0.1064143846369782,59,1,1,0.0023056704318196,0.0025803317707942,0.0548839716853198,0.0535859907970511,winsor_01
positive_beta_prior,2026-02-27,VNQI,0.01,-0.0953416918425943,0.1051191691482336,59,1,1,3.283017448173479e-05,0.0001055105240491,0.0467716851358952,0.0446915301139429,winsor_01
positive_beta_prior,2026-02-27,VEA,0.01,-0.09627389171928,0.1009077575601465,59,1,1,0.0067742997651359,0.0065063532959098,0.0442180094174554,0.0431740180982971,winsor_01
positive_beta_prior,2026-02-27,VWO,0.01,-0.0839335812087558,0.1042430315905975,59,1,1,0.0024632070286344,0.0022024271406347,0.040706209339463,0.0380868392350184,winsor_01
positive_beta_prior,2026-02-27,VSS,0.01,-0.1073913917515503,0.0972887900465717,59,1,1,0.0043841209326773,0.0042328447165769,0.0449029894950411,0.0443170542519741,winsor_01
positive_beta_prior,2026-02-27,BND,0.01,-0.0420240429010531,0.0361701484509288,59,1,1,-0.0021971062705247,-0.0022325734148672,0.0181088005866419,0.0178421944675202,winsor_01
positive_beta_prior,2026-02-27,IEF,0.01,-0.045817551818801,0.0363830302621987,59,1,1,-0.00285708871098,-0.0028621387345637,0.0217131479769679,0.0214216693742352,winsor_01
positive_beta_prior,2026-02-27,BNDX,0.01,-0.0343861286735541,0.0299098382927376,59,1,1,-0.0022767542442493,-0.0022171392515428,0.0148611245031882,0.0146873234660825,winsor_01
positive_beta_prior,2026-02-27,LQD,0.01,-0.0645149747221326,0.0660822818336618,59,1,1,-0.0019985279983067,-0.0020271922166558,0.0277990856682641,0.027469199684294,winsor_01
positive_beta_prior,2026-02-27,HYG,0.01,-0.0564000539976943,0.0528995169179462,59,1,1,0.0005184175244693,0.000570659240264,0.0217601305663914,0.0203698449646207,winsor_01
positive_beta_prior,2026-02-27,EWX,0.01,-0.0782926693554227,0.0870697272250499,59,1,1,0.0040625693447032,0.004020225313011,0.0355602158473397,0.0342303746559587,winsor_01
positive_beta_prior,2026-02-27,VWOB,0.01,-0.065548423923243,0.0717706848062618,59,1,1,-0.0001151143101267,-0.0004378466320535,0.0283170309165538,0.0273395831773863,winsor_01
positive_beta_prior,2026-02-27,HYEM,0.01,-0.059818346672682,0.0659058185594143,59,1,1,-5.067753201633674e-06,-0.0005891249103692,0.0244658516967782,0.0222514461197234,winsor_01
positive_beta_prior,2026-03-31,SPY,0.01,-0.0910079293005942,0.0879028187577597,60,1,1,0.0074384104951144,0.0074654556195293,0.0438009453321851,0.04357968926289,winsor_01
positive_beta_prior,2026-03-31,MGK,0.01,-0.1180723818263394,0.1200093876248977,60,1,1,0.0087172098412004,0.0087472133553028,0.0576635139678471,0.056635015932896,winsor_01
positive_beta_prior,2026-03-31,VTV,0.01,-0.0802499728117403,0.0877293952542657,60,1,1,0.0065550690280383,0.006123437502421,0.0400542378013056,0.038978892142439,winsor_01
positive_beta_prior,2026-03-31,IJR,0.01,-0.092071895400042,0.1209640569441547,60,1,1,0.0021797608214069,0.0022934538454021,0.0560443853362579,0.0557157099146121,winsor_01
positive_beta_prior,2026-03-31,IWM,0.01,-0.0992315418390857,0.11159233036535,60,1,1,0.0016424957460719,0.0015676456963788,0.0574827906830647,0.0573143082783737,winsor_01
positive_beta_prior,2026-03-31,VNQ,0.01,-0.1051246793195221,0.1062545417890977,60,1,1,0.0011658850817494,0.0014406253463961,0.0551284127829358,0.0538442691646433,winsor_01
positive_beta_prior,2026-03-31,VNQI,0.01,-0.1237654901630581,0.1047322020195628,60,1,1,-0.0020710452009618,-0.0024109928410034,0.0491537406569868,0.0481075570891365,winsor_01
positive_beta_prior,2026-03-31,VEA,0.01,-0.0961922762492377,0.1005535758541672,60,1,1,0.0051777845139773,0.0049097610486394,0.0455524366219984,0.0445314466033286,winsor_01
positive_beta_prior,2026-03-31,VWO,0.01,-0.0851727962017829,0.103645164111983,60,1,1,0.0012116732178334,0.0009246216201063,0.0415077224433102,0.038998117066803,winsor_01
positive_beta_prior,2026-03-31,VSS,0.01,-0.1073399413105449,0.0970834551788435,60,1,1,0.0027784229544406,0.0026271032681632,0.0462255363857398,0.0456516556673541,winsor_01
positive_beta_prior,2026-03-31,BND,0.01,-0.0419832722811457,0.0360932991841902,60,1,1,-0.0025014757224939,-0.0025369530585445,0.018108809779364,0.0178418004014406,winsor_01
positive_beta_prior,2026-03-31,IEF,0.01,-0.0457472761800032,0.036307617530445,60,1,1,-0.0032472949317849,-0.0032523464065248,0.0217394937342527,0.0214485274137354,winsor_01
positive_beta_prior,2026-03-31,BNDX,0.01,-0.0343179821478876,0.0299023346044795,60,1,1,-0.0026464437318361,-0.0025868116083845,0.0150103287433138,0.0148399445866501,winsor_01
positive_beta_prior,2026-03-31,LQD,0.01,-0.0644624681684226,0.0660006168509415,60,1,1,-0.0023619453769708,-0.0023906178321643,0.0277058725550164,0.027374648378503,winsor_01
positive_beta_prior,2026-03-31,HYG,0.01,-0.0561367631850293,0.0526893685403136,60,1,1,0.000299001290352,0.000351258018134,0.021641774694641,0.0202467409172613,winsor_01
positive_beta_prior,2026-03-31,EWX,0.01,-0.0780570303279811,0.086791014096404,60,1,1,0.0030104108462698,0.0029680546467523,0.0361872699629625,0.0348819533573189,winsor_01
positive_beta_prior,2026-03-31,VWOB,0.01,-0.0655457258822254,0.0714396900929392,60,1,1,-0.0007370101364086,-0.0010598351975084,0.028486290654007,0.0275094261169125,winsor_01
positive_beta_prior,2026-03-31,HYEM,0.01,-0.0598049523698229,0.0652982971484017,60,1,1,-0.0004116941493046,-0.0009959191389886,0.0244612594255968,0.0222438340734071,winsor_01
positive_beta_prior,2026-04-30,SPY,0.01,-0.0909424745747395,0.0947190403003498,61,1,1,0.0089817921357426,0.0089336221894835,0.0450760587451866,0.0447001521788306,winsor_01
positive_beta_prior,2026-04-30,MGK,0.01,-0.1178246862215552,0.1354765654675188,61,1,1,0.0108604783270375,0.0110388670856819,0.0595808057768056,0.0588694562239638,winsor_01
positive_beta_prior,2026-04-30,VTV,0.01,-0.0802443907285991,0.0872848658569374,61,1,1,0.0072773968636167,0.0068456454070392,0.0401177035821421,0.0390547554100793,winsor_01
positive_beta_prior,2026-04-30,IJR,0.01,-0.0919243995380093,0.1209321811065238,61,1,1,0.0037739752556016,0.0038876998697674,0.0569531059292133,0.0566266509673382,winsor_01
positive_beta_prior,2026-04-30,IWM,0.01,-0.0992263121921846,0.1167668289468311,61,1,1,0.0035389998911513,0.0035349238118888,0.0588948252730661,0.0588676137026888,winsor_01
positive_beta_prior,2026-04-30,VNQ,0.01,-0.1046854395923399,0.1060946989412173,61,1,1,0.0025010691898816,0.0027758857924735,0.0556528098463333,0.0543761991785017,winsor_01
positive_beta_prior,2026-04-30,VNQI,0.01,-0.1237242324988366,0.1043452348908921,61,1,1,-0.0010664772569316,-0.001406519353111,0.0493698350436374,0.0483370813262157,winsor_01
positive_beta_prior,2026-04-30,VEA,0.01,-0.0961106607791955,0.1001993941481882,61,1,1,0.0062451733870258,0.0059770754500387,0.0459340745004831,0.0449297051893512,winsor_01
positive_beta_prior,2026-04-30,VWO,0.01,-0.0848668456022133,0.1076868388229935,61,1,1,0.0026158288668008,0.0024047555790459,0.0425963262539761,0.0403684170082733,winsor_01
positive_beta_prior,2026-04-30,VSS,0.01,-0.1072884908695395,0.0968781203111154,61,1,1,0.004060168504807,0.0039088067736043,0.0469191011023848,0.0463585459621123,winsor_01
positive_beta_prior,2026-04-30,BND,0.01,-0.0419425016612382,0.0360164499174516,61,1,1,-0.0024874201236134,-0.0025229073172178,0.0179576045056931,0.017688555380079,winsor_01
positive_beta_prior,2026-04-30,IEF,0.01,-0.0456770005412054,0.0362322047986913,61,1,1,-0.0032700753496963,-0.0032751282280135,0.0215583042890307,0.0212651032422287,winsor_01
positive_beta_prior,2026-04-30,BNDX,0.01,-0.0342498356222212,0.0298948309162214,61,1,1,-0.0026163260811436,-0.0025566773886108,0.0148865756397677,0.0147147941555745,winsor_01
positive_beta_prior,2026-04-30,LQD,0.01,-0.0644099616147126,0.0659189518682212,61,1,1,-0.0023286024014583,-0.0023572828234356,0.0274752543475495,0.0271414253790633,winsor_01
positive_beta_prior,2026-04-30,HYG,0.01,-0.0558734723723644,0.0524792201626812,61,1,1,0.0004911589787147,0.0005434302262877,0.0215130821659067,0.0201114363057503,winsor_01
positive_beta_prior,2026-04-30,EWX,0.01,-0.0778213913005396,0.1042267875774675,61,1,1,0.0046940817490181,0.0049014718032811,0.0382179644820413,0.0375949145664696,winsor_01
positive_beta_prior,2026-04-30,VWOB,0.01,-0.0655430278412078,0.0711086953796168,61,1,1,-0.0003840830470043,-0.0007069978066485,0.0283820768325255,0.0274077237342807,winsor_01
positive_beta_prior,2026-04-30,HYEM,0.01,-0.0597915580669637,0.0646907757373894,61,1,1,-3.971728360439966e-05,-0.0006241046030993,0.0244299208604359,0.0222276211762025,winsor_01
positive_beta_prior,live,SPY,0.01,-0.0908770198488848,0.0946046127957984,62,1,1,0.0096350481491015,0.0095868652539321,0.0450000014445517,0.0446243658071003,winsor_01
positive_beta_prior,live,MGK,0.01,-0.117576990616771,0.1354102317673564,62,1,1,0.0120289263499656,0.0122073630625773,0.0598023793483835,0.0590906672451523,winsor_01
positive_beta_prior,live,VTV,0.01,-0.0802388086454578,0.0868403364596091,62,1,1,0.0075061594794777,0.0070742919606807,0.0398282643956662,0.0387625184976257,winsor_01
positive_beta_prior,live,IJR,0.01,-0.0917769036759765,0.1209003052688929,62,1,1,0.0038479368203895,0.0039616920056881,0.0564873502774006,0.0561582383167613,winsor_01
positive_beta_prior,live,IWM,0.01,-0.0992210825452834,0.116757455286013,62,1,1,0.0041545993779701,0.0041505222029873,0.058610867855133,0.0585835689178436,winsor_01
positive_beta_prior,live,VNQ,0.01,-0.1042461998651577,0.1059348560933369,62,1,1,0.0023074144002004,0.0025823048782231,0.0552158132290232,0.0539318875765674,winsor_01
positive_beta_prior,live,VNQI,0.01,-0.123682974834615,0.1039582677622215,62,1,1,-0.0015128073166921,-0.0018529408220371,0.0490894551344606,0.0480490399217311,winsor_01
positive_beta_prior,live,VEA,0.01,-0.0960290453091532,0.0998452124422091,62,1,1,0.0067904878796182,0.0065223178732932,0.0457579156271439,0.0447543897901237,winsor_01
positive_beta_prior,live,VWO,0.01,-0.0845608950026436,0.1071662970475399,62,1,1,0.0027847305512255,0.0025736005233395,0.042266661799543,0.040025864488493,winsor_01
positive_beta_prior,live,VSS,0.01,-0.1072370404285342,0.0966727854433873,62,1,1,0.0042425421444663,0.0040911397246262,0.0465550815598375,0.0459911870550109,winsor_01
positive_beta_prior,live,BND,0.01,-0.0419017310413307,0.035939600650713,62,1,1,-0.0024511051182691,-0.0024866018514417,0.0178120981171668,0.0175411076984433,winsor_01
positive_beta_prior,live,IEF,0.01,-0.0456067249024075,0.0361567920669377,62,1,1,-0.0032685342525359,-0.0032735884891538,0.0213808701119092,0.0210854542374264,winsor_01
positive_beta_prior,live,BNDX,0.01,-0.0341816890965547,0.0298873272279633,62,1,1,-0.0024904362992902,-0.0024307715721627,0.0147972893450936,0.0146240977629253,winsor_01
positive_beta_prior,live,LQD,0.01,-0.0643574550610025,0.0658372868855009,62,1,1,-0.0022005152801701,-0.0022292034119382,0.0272677749982278,0.0269316880091083,winsor_01
positive_beta_prior,live,HYG,0.01,-0.0556101815596994,0.0522690717850489,62,1,1,0.0005052791053611,0.0005575644043447,0.0213363064329059,0.0199250375430552,winsor_01
positive_beta_prior,live,EWX,0.01,-0.0775857522730981,0.1042019951051933,62,1,1,0.0049144734148373,0.0051219192191149,0.0379431130908349,0.0373149810953946,winsor_01
positive_beta_prior,live,VWOB,0.01,-0.0655403298001902,0.0707777006662944,62,1,1,-0.0002720124976677,-0.0005950140623548,0.0281623042769991,0.0271834423540552,winsor_01
positive_beta_prior,live,HYEM,0.01,-0.0597781637641046,0.0640832543263772,62,1,1,6.716996684845388e-05,-0.0005173744460119,0.0242434614836586,0.0220337856978782,winsor_01
positive_beta_prior,2025-05-30,SPY,0.025,-0.0872652733481243,0.0844676529575237,50,2,2,0.0073172024961141,0.0073394033680909,0.0466096393384164,0.0459705823631466,winsor_025
positive_beta_prior,2025-05-30,MGK,0.025,-0.1041698971160414,0.109255843009616,50,2,2,0.0096107706731049,0.0097477126142718,0.0608517592976469,0.0584929307797165,winsor_025
positive_beta_prior,2025-05-30,VTV,0.025,-0.0771352234548145,0.0677953603336833,50,2,2,0.0053124786513295,0.0044816861956759,0.0421715643239484,0.0398797360416166,winsor_025
positive_beta_prior,2025-05-30,IJR,0.025,-0.0856377440157634,0.1167241978462305,50,2,2,-0.000415757308875,-0.0002863624086361,0.0595752097620813,0.0587050782842488,winsor_025
positive_beta_prior,2025-05-30,IWM,0.025,-0.0982134608635885,0.107895051081342,50,2,2,-0.001521636775114,-0.0016562074375116,0.060765746839857,0.060356950677548,winsor_025
positive_beta_prior,2025-05-30,VNQ,0.025,-0.0864859399913148,0.0990953369008157,50,2,2,0.0013147227365438,0.0018744869906895,0.0587182767159342,0.0563100268738905,winsor_025
positive_beta_prior,2025-05-30,VNQI,0.025,-0.0753341582957868,0.0861400498118784,50,2,2,-0.0031414025929212,-0.0030766073176094,0.0489427116458966,0.0448898091035545,winsor_025
positive_beta_prior,2025-05-30,VEA,0.025,-0.0873550463831661,0.0853692153821827,50,2,2,0.0032138677291956,0.0028618586600218,0.0462080120192339,0.0437044261237628,winsor_025
positive_beta_prior,2025-05-30,VWO,0.025,-0.0685102655577468,0.0768399596299403,50,2,2,-0.0013812432635037,-0.0019453218656385,0.0420374616356998,0.0368620492090699,winsor_025
positive_beta_prior,2025-05-30,VSS,0.025,-0.0983525209197581,0.0874750819840975,50,2,2,0.0004489094207604,0.0003686729149819,0.0465865083159008,0.0447114196477079,winsor_025
positive_beta_prior,2025-05-30,BND,0.025,-0.0380509122657787,0.0325178561308274,50,2,2,-0.0032370550024694,-0.0032357666368484,0.0193006601119384,0.0185895827908357,winsor_025
positive_beta_prior,2025-05-30,IEF,0.025,-0.0424401951031607,0.0331283460147214,50,2,2,-0.0040674968930327,-0.004064233864052,0.0229856658752434,0.0224044787042434,winsor_025
positive_beta_prior,2025-05-30,BNDX,0.025,-0.0314189590767589,0.0291727985372232,50,2,2,-0.0027348125869511,-0.0026262016853292,0.0159165520398299,0.0155568316807222,winsor_025
positive_beta_prior,2025-05-30,LQD,0.025,-0.0587618287385261,0.0592384117524019,50,2,2,-0.0031524807335464,-0.0032054403947359,0.0298578487806932,0.0286438320706653,winsor_025
positive_beta_prior,2025-05-30,HYG,0.025,-0.044676857282091,0.0414939051171181,50,2,2,5.276076257503259e-05,8.246973837644985e-05,0.0235232870346085,0.0207893789824181,winsor_025
positive_beta_prior,2025-05-30,EWX,0.025,-0.0673489718066015,0.0717219944780158,50,2,2,0.0014349156952656,0.0012449705749517,0.0366838364460886,0.0337617804701787,winsor_025
positive_beta_prior,2025-05-30,VWOB,0.025,-0.0646092026614417,0.0548599120235231,50,2,2,-0.0017255849977273,-0.0024695019937024,0.0303420498213847,0.0282482771796459,winsor_025
positive_beta_prior,2025-05-30,HYEM,0.025,-0.0562762455954607,0.040290809660651,50,2,2,-0.0011012187111369,-0.0021742556986076,0.0263178821651754,0.0222691421268865,winsor_025
positive_beta_prior,2025-06-30,SPY,0.025,-0.0871476053267435,0.0842588567118888,51,2,2,0.0081089263503402,0.0081271182552488,0.0464863148614837,0.0458343838186471,winsor_025
positive_beta_prior,2025-06-30,MGK,0.025,-0.1037535676811362,0.1090503964766206,51,2,2,0.0106055934819128,0.0107481202047004,0.0606576555011281,0.0582902893529453,winsor_025
positive_beta_prior,2025-06-30,VTV,0.025,-0.0768145696827995,0.0676055459303368,51,2,2,0.0058599416437689,0.0050505701918994,0.0419303890145436,0.0396451599651116,winsor_025
positive_beta_prior,2025-06-30,IJR,0.025,-0.0855947639001039,0.116398314540113,51,2,2,0.0003246960305295,0.0004404595330986,0.0592130334839524,0.0583250195722993,winsor_025
positive_beta_prior,2025-06-30,IWM,0.025,-0.0981241647021941,0.1078548291610831,51,2,2,-0.000482389848773,-0.0006123973906868,0.0606111228413965,0.0602031400561394,winsor_025
positive_beta_prior,2025-06-30,VNQ,0.025,-0.0864159499342329,0.0990280426646842,51,2,2,0.0013546316736564,0.0019035258765815,0.0581288270048998,0.0557353359014317,winsor_025
positive_beta_prior,2025-06-30,VNQI,0.025,-0.0752619684221376,0.0858371053749688,51,2,2,-0.0022727694219576,-0.0022182938407994,0.0488463094374481,0.0448397320706534,winsor_025
positive_beta_prior,2025-06-30,VEA,0.025,-0.0867449357615729,0.0852955586569781,51,2,2,0.0037441223091348,0.0034200527862738,0.0459000700780636,0.0433784828113055,winsor_025
positive_beta_prior,2025-06-30,VWO,0.025,-0.068348656951774,0.0765852220900668,51,2,2,-0.0003407857045992,-0.0008974560570412,0.0422731045191081,0.0372232446670014,winsor_025
positive_beta_prior,2025-06-30,VSS,0.025,-0.0975883039964728,0.0873428993598872,51,2,2,0.0015140179528648,0.0014601403706927,0.0467413517922769,0.0448349190807946,winsor_025
positive_beta_prior,2025-06-30,BND,0.025,-0.0377997161992053,0.0324706757844852,51,2,2,-0.002946087753866,-0.0029368240338364,0.0192193373993275,0.01849706358587,winsor_025
positive_beta_prior,2025-06-30,IEF,0.025,-0.0423928862269239,0.0331186405131855,51,2,2,-0.00374357555125,-0.0037389018610846,0.0228719303040328,0.0222956388765178,winsor_025
positive_beta_prior,2025-06-30,BNDX,0.025,-0.0314072906857806,0.0291259224429261,51,2,2,-0.002683896949562,-0.0025787963677099,0.0157607775432734,0.0153996817527913,winsor_025
positive_beta_prior,2025-06-30,LQD,0.025,-0.0583676208798833,0.0588590849960677,51,2,2,-0.0027526165445376,-0.0028039542083583,0.0296953829910773,0.0284362638965725,winsor_025
positive_beta_prior,2025-06-30,HYG,0.025,-0.0446029703283494,0.0412073073459774,51,2,2,0.0003421210937805,0.0003629059399623,0.0233783731623775,0.0206543370522418,winsor_025
positive_beta_prior,2025-06-30,EWX,0.025,-0.0672326542070152,0.0713173521064697,51,2,2,0.0023956975282896,0.0021981699682972,0.0369576510013748,0.0340824591998886,winsor_025
positive_beta_prior,2025-06-30,VWOB,0.025,-0.064517435601546,0.0545255792653904,51,2,2,-0.0012745926392981,-0.002013435407832,0.0302092748521305,0.0281262333929631,winsor_025
positive_beta_prior,2025-06-30,HYEM,0.025,-0.0559451855557789,0.0402797974788461,51,2,2,-0.0007961967046601,-0.0018356428548127,0.0261442778227483,0.0221346814274037,winsor_025
positive_beta_prior,2025-07-31,SPY,0.025,-0.0870299373053627,0.084050060466254,52,2,2,0.0083199983935457,0.008334335522427,0.0460534693084444,0.0453848596627309,winsor_025
positive_beta_prior,2025-07-31,MGK,0.025,-0.103337238246231,0.1088449499436252,52,2,2,0.0110797528866735,0.0112276495917887,0.0601572775450001,0.0577699672305597,winsor_025
positive_beta_prior,2025-07-31,VTV,0.025,-0.0764939159107844,0.0674157315269902,52,2,2,0.005705571681402,0.0049167973485557,0.0415321924586911,0.0392293116136164,winsor_025
positive_beta_prior,2025-07-31,IJR,0.025,-0.0855517837844443,0.1160724312339955,52,2,2,0.0004177889950951,0.0005204453845203,0.058633482662584,0.05772596842796,winsor_025
positive_beta_prior,2025-07-31,IWM,0.025,-0.0980348685407996,0.1078146072408243,52,2,2,-0.0002277168258351,-0.0003533367518993,0.0600420465329747,0.0596302314230108,winsor_025
positive_beta_prior,2025-07-31,VNQ,0.025,-0.086345959877151,0.0989607484285528,52,2,2,0.0012715949481496,0.0018100371787474,0.0575592298943562,0.055181299036052,winsor_025
positive_beta_prior,2025-07-31,VNQI,0.025,-0.0751897785484884,0.0855341609380592,52,2,2,-0.0026892928033344,-0.0026447400050162,0.0484582288978161,0.0444717369642504,winsor_025
positive_beta_prior,2025-07-31,VEA,0.025,-0.0861348251399797,0.0852219019317736,52,2,2,0.0033324708088456,0.0030352662343623,0.0455446821136171,0.0429952054256108,winsor_025
positive_beta_prior,2025-07-31,VWO,0.025,-0.0681870483458012,0.0763304845501932,52,2,2,-0.0002767387030788,-0.0008262857385085,0.0418591585398733,0.036827891097219,winsor_025
positive_beta_prior,2025-07-31,VSS,0.025,-0.0968240870731876,0.0872107167356768,52,2,2,0.0013095035607464,0.0012809710974266,0.046304326076362,0.0443408810103502,winsor_025
positive_beta_prior,2025-07-31,BND,0.025,-0.0375485201326319,0.032423495438143,52,2,2,-0.0030145212979097,-0.0029975889678718,0.0190363770533217,0.0182992682422667,winsor_025
positive_beta_prior,2025-07-31,IEF,0.025,-0.0423455773506871,0.0331089350116496,52,2,2,-0.0038595509660083,-0.0038535208708576,0.0226620222947243,0.0220879603285618,winsor_025
positive_beta_prior,2025-07-31,BNDX,0.025,-0.0313956222948023,0.0290790463486289,52,2,2,-0.0027281894422676,-0.0026264641678865,0.0156087633744694,0.0152469258051594,winsor_025
positive_beta_prior,2025-07-31,LQD,0.025,-0.0579734130212405,0.0584797582397336,52,2,2,-0.0027910638908148,-0.0028408419417809,0.0294041176026752,0.0280944489495764,winsor_025
positive_beta_prior,2025-07-31,HYG,0.025,-0.0445290833746077,0.0409207095748367,52,2,2,0.0002873582985856,0.0002995622509025,0.0231514069524607,0.0204259366478013,winsor_025
positive_beta_prior,2025-07-31,EWX,0.025,-0.0671163366074288,0.0709127097349237,52,2,2,0.0024205838640894,0.0022157654967138,0.0365939673693712,0.0337054968175849,winsor_025
positive_beta_prior,2025-07-31,VWOB,0.025,-0.0644256685416503,0.0541912465072577,52,2,2,-0.0011837662757825,-0.001917729979469,0.0299188090352432,0.027824834141051,winsor_025
positive_beta_prior,2025-07-31,HYEM,0.025,-0.055614125516097,0.0402687852970413,52,2,2,-0.0006792422151125,-0.0016863894832284,0.0259004270291145,0.0219059790257426,winsor_025
positive_beta_prior,2025-08-29,SPY,0.025,-0.0869122692839819,0.0838412642206191,53,2,2,0.0084842618066048,0.0084948896227052,0.0456241728031948,0.0449391107012937,winsor_025
positive_beta_prior,2025-08-29,MGK,0.025,-0.1029209088113258,0.1086395034106297,53,2,2,0.0109746001819548,0.0111276642285549,0.0595809522780342,0.0571717130635682,winsor_025
positive_beta_prior,2025-08-29,VTV,0.025,-0.0761732621387694,0.0672259171236435,53,2,2,0.0061897037994854,0.0054207493358878,0.0412816395166506,0.038982321997644,winsor_025
positive_beta_prior,2025-08-29,IJR,0.025,-0.0855088036687847,0.1157465479278779,53,2,2,0.0016684371809183,0.0017584810652427,0.0587764452599458,0.0578592845263258,winsor_025
positive_beta_prior,2025-08-29,IWM,0.025,-0.0979455723794051,0.1077743853205655,53,2,2,0.0010644498459761,0.0009430519653522,0.0602014396645823,0.0597929177542294,winsor_025
positive_beta_prior,2025-08-29,VNQ,0.025,-0.0862759698200691,0.0988934541924213,53,2,2,0.0018369329016156,0.0023653175739361,0.0571514770561008,0.0547884760214466,winsor_025
positive_beta_prior,2025-08-29,VNQI,0.025,-0.0751175886748392,0.0852312165011496,53,2,2,-0.0019214031342625,-0.0018863986741488,0.0483145314313622,0.0443671598353232,winsor_025
positive_beta_prior,2025-08-29,VEA,0.025,-0.0855247145183865,0.085148245206569,53,2,2,0.0040378080326814,0.0037664546349388,0.0453959785498885,0.0428387744740588,winsor_025
positive_beta_prior,2025-08-29,VWO,0.025,-0.0680254397398284,0.0760757470103196,53,2,2,0.0003170998798178,-0.000225592643015,0.0416795315990701,0.0367044690214963,winsor_025
positive_beta_prior,2025-08-29,VSS,0.025,-0.0960598701499024,0.0870785341114664,53,2,2,0.0021471500143956,0.0021430062503488,0.0462606272698465,0.0442592372543112,winsor_025
positive_beta_prior,2025-08-29,BND,0.025,-0.0372973240660585,0.0323763150918008,53,2,2,-0.0028052261627249,-0.0027809146041884,0.0189139200322462,0.018164280749217,winsor_025
positive_beta_prior,2025-08-29,IEF,0.025,-0.0422982684744503,0.0330992295101136,53,2,2,-0.0035414123408997,-0.0035340770258575,0.0225622518141414,0.0219928994530299,winsor_025
positive_beta_prior,2025-08-29,BNDX,0.025,-0.031383953903824,0.0290321702543318,53,2,2,-0.0027157202032779,-0.0026172428662745,0.015458217074438,0.0150951668230006,winsor_025
positive_beta_prior,2025-08-29,LQD,0.025,-0.0575792051625977,0.0581004314833993,53,2,2,-0.0026067693220147,-0.0026550466134415,0.0291509054024728,0.0277936677814665,winsor_025
positive_beta_prior,2025-08-29,HYG,0.025,-0.0444551964208661,0.040634111803696,53,2,2,0.0004251869843848,0.0004291338501523,0.0229496626720268,0.0202250870763186,winsor_025
