variant,n_windows,R2_pooled,R2_avg,IC,IC_p_value,IR,HitRatio,rmse,mae,nlpd,cover_1sd,cover_2sd,top_bottom_5_cum_return,top_bottom_5_ann_return,top_bottom_5_ann_vol,top_bottom_5_sharpe,top_bottom_5_max_drawdown,top_bottom_5_mean_monthly,top_bottom_5_hit_rate,resid_R2_pooled,resid_R2_avg,resid_IC,resid_IC_p_value,resid_IR,resid_HitRatio,resid_rmse,resid_mae,resid_nlpd,resid_cover_1sd,resid_cover_2sd,resid_top_bottom_5_cum_return,resid_top_bottom_5_ann_return,resid_top_bottom_5_ann_vol,resid_top_bottom_5_sharpe,resid_top_bottom_5_max_drawdown,resid_top_bottom_5_mean_monthly,resid_top_bottom_5_hit_rate,run_label,source_run
positive_beta_prior,12.0,-0.0671855197216766,-0.0610115484119094,0.3667010663914689,0.0009620549344412,1.2876004578702551,0.6018518518518517,0.0337044153578179,0.0233347225261258,-2.137442019092409,0.8148148148148148,0.9722222222222222,0.2922700056950011,0.2974211432733149,0.0928038853176164,3.2048350374061028,-0.0013453150533455,0.0219353313284389,0.9166666666666666,-0.0466206798700101,-0.03639693815795,0.2012383900928792,0.1507235767802685,0.4458706772585685,0.6666666666666666,0.0337044153578179,0.0233347225261258,-2.137442019092409,0.8148148148148148,0.9722222222222222,0.1926605713844658,0.1987158826222621,0.1032179848989054,1.9252059882479788,-0.0252984154770856,0.0152188860258033,0.5833333333333334,baseline_lengthscale_only,experiments/2026-06-task-covariance/outputs/runs/20260613_lengthscale_only_full
positive_beta_prior,12.0,-0.0878454187402928,-0.0803423731646213,0.3629170966632267,0.0012458326739454,1.2427007007622597,0.625,0.034029097399085,0.0235471088939167,-2.1390718486988423,0.7962962962962963,0.9629629629629628,0.2633437686952038,0.2672563720733498,0.0811685038912868,3.292611779949772,-0.0087996542557698,0.0199339315609454,0.8333333333333334,-0.0668824592488654,-0.0552914553292186,0.1632266941864465,0.2821407112110908,0.326470272997805,0.625,0.034029097399085,0.0235471088939167,-2.1390718486988423,0.7962962962962963,0.9629629629629628,0.1866215962099164,0.1920351977752186,0.0974485889528972,1.9706308715053928,-0.0315323796536998,0.0147461757273104,0.5833333333333334,winsor_01,experiments/2026-06-task-covariance/outputs/runs/20260614_positive_beta_lengthscale_only_target_winsor_01
positive_beta_prior,12.0,-0.0728972801575893,-0.0639629233843178,0.3651530787753698,0.0014600603222,1.2154050837709809,0.6064814814814815,0.0337944909074342,0.0234728753629215,-2.1551831875907395,0.7824074074074074,0.9629629629629628,0.2685282900635879,0.2722880017651419,0.0794445919589496,3.4273950567439218,-0.0087996542557697,0.0202707888365326,0.8333333333333334,-0.0522223737462994,-0.0393577022925841,0.1835225318197454,0.2368419963531553,0.3611703047420922,0.6342592592592592,0.0337944909074342,0.0234728753629215,-2.1551831875907395,0.7824074074074074,0.9629629629629628,0.1813981209999027,0.1873658251033312,0.1023437116714121,1.8307507324425925,-0.0320471760244443,0.0144143373558752,0.5833333333333334,winsor_025,experiments/2026-06-task-covariance/outputs/runs/20260614_positive_beta_lengthscale_only_target_winsor_025
