EWX,HYEM,HYG,IEF,IJR,IWM,LQD,SPY,VEA,VNQ,VNQI,VSS,VTV,VWO,VWOB
-0.01428937,0.004930341,-0.00577177,-0.0067446325,-0.054155998,-0.043465815,0.012716218,0.014091298,0.039372016,0.06173741,0.036775146,0.030962422,0.02580975,0.01597957,0.008968867
-0.013939217,0.032830123,-0.014086135,-0.006046543,0.050804123,0.005916618,0.002945935,0.005704715,-0.001965914,-0.030389901,-0.00087062456,-0.02196912,0.00028452277,-0.0021507554,0.029073795
0.025924752,0.025573444,0.0008875178,-0.002047336,0.026453737,0.05156838,0.011775894,0.042212766,0.023361513,0.083397165,0.012397536,0.008380723,0.06626109,0.0032270048,0.04476539
-0.0028728154,-0.00056631025,-0.010202158,0.0077392515,0.019649401,-0.07028233,0.006061118,0.0038639763,-0.0024576653,0.008752754,0.019916646,-0.013394812,0.00995556,0.025274623,0.008702231
-0.0072329678,0.056577504,0.01545686,0.018625727,0.02327824,0.015433574,0.026523631,-0.0063872673,0.009150569,-0.02841878,0.031294584,0.018150948,-0.042028606,0.031514376,0.036290523
0.013648767,-0.009954312,0.0048071737,0.007869463,0.07218519,0.0028320216,0.015186802,-0.0075237267,-0.04077429,-0.05088844,-0.012805557,-0.026630675,0.010344322,-0.016961116,0.0068131164
-0.023076532,0.019343447,0.013740691,0.016103452,0.029880768,-0.023508048,0.029945407,0.01117944,0.036898836,0.0154773565,0.02970105,0.014790926,0.01017557,0.014539026,0.021299914
0.024513563,0.036852617,0.019056253,0.0071223387,0.025896257,0.026074499,0.035388596,-0.00011493638,0.039962463,0.07148614,0.03643819,0.043760844,0.008606078,0.030408531,0.037831947
0.0013188468,0.024629306,0.027195625,-0.0039496208,0.024278194,0.0061191097,-0.0037377318,0.038145084,0.03413842,0.027315397,-0.0049921647,0.030331273,0.064511836,0.03632164,0.00894638
-0.049122326,-0.01367923,0.0019135007,0.026557242,-0.031647045,0.032942027,0.0052722795,0.023099354,-0.0024615154,-0.02150391,-0.07451972,-0.011003969,-0.010335432,0.031853624,-0.005234959
-0.00089969113,0.03299694,0.046675213,-0.018789753,0.07016149,0.07241883,-0.0043970235,0.060375713,0.04074516,0.043378275,0.04322116,0.040518478,0.10301495,0.014746611,0.029025441
-0.036885098,0.018771082,0.0010222611,-0.017474497,0.017259192,0.03676662,0.0007616938,0.042630754,-0.017360575,0.009596599,-0.071851,-0.02263183,0.06474052,-0.0039094463,0.028325602
0.012977917,-0.024721898,-0.006295778,-0.023766411,0.059136324,0.048050262,-0.021689788,0.0051016407,0.01471305,-0.02532291,0.024468035,0.025570733,0.0169112,-0.020729203,-0.031498086
0.064370476,0.019602451,0.025005711,0.038242355,0.071803436,0.12801148,0.037364043,0.048628367,0.071392566,0.057886623,0.06695694,0.059005953,0.08190994,0.014583292,0.05485747
0.026515707,0.028717078,0.036358178,0.03449837,0.06723447,0.02437821,0.020685539,-0.002231313,0.047646496,0.008314775,0.03179259,0.028350305,0.006125615,0.036404848,0.023209805
0.028244397,0.014562158,0.036535088,0.0018271339,0.091703765,0.02247427,0.02197684,0.042318,0.025527775,0.01135553,0.019729659,0.042821836,0.014058584,0.02159248,0.02077959
0.004187513,-0.022761114,-0.009684395,-0.00035889097,0.05969452,0.007845579,-0.018239848,0.009288873,0.024128715,-0.005270292,0.0013327589,0.0007025618,0.06545141,-0.018616922,-0.009036219
-0.018765004,0.056618154,0.004284177,0.0018721193,0.06659663,-0.0066164527,0.016259972,-0.0046326127,0.030063268,-0.019697677,-0.007998353,0.008363808,-0.020653436,0.04291109,0.04911525
0.014142157,-0.0006038104,-0.0041366694,0.003162743,-0.027165487,0.0005637612,0.0055725933,0.00868378,0.01178925,0.0054650214,-0.020125255,0.0195484,0.023562565,0.022461105,-0.0075323773
0.012559087,-0.017664514,0.0065737083,0.00896873,-0.023972932,-0.040486567,-0.0031484505,-0.007373996,0.0062839966,-0.009954204,-0.048024844,0.0021058396,-0.01922789,0.030151613,-0.017613454
0.008896886,-0.025055502,0.0017275021,0.0032251263,0.012623468,0.0804489,-0.0071151108,0.013269616,0.010507306,0.018297736,-0.028374627,0.0063187564,0.019810643,-0.040542834,-0.019594368
0.02582921,-0.006107291,0.028322145,0.010550039,0.104946375,0.023261398,0.022086263,0.046268754,0.041163214,0.029720962,0.0136518385,0.030938294,0.040929116,0.025066763,0.0045755957
0.00934806,-0.0077074533,0.0071285665,0.007964766,-0.035906345,0.01455503,0.019047096,0.018046087,0.035461858,0.081000745,0.043246053,0.036793783,0.03466727,0.05100012,-0.00027446728
-0.020608967,-0.023926578,-0.01902281,0.0010865101,-0.048456006,0.010439831,0.0036286882,0.0025051758,0.011994796,-0.04476797,0.00013730582,0.018265545,-0.040797204,0.02450309,-0.024988977
-0.030615179,0.010323748,-0.011250028,0.016744904,-0.019935336,-0.032581627,0.025106672,-0.03935814,-0.020589814,0.019050805,0.0005022688,-0.017495705,-0.03731353,0.021623177,0.007333678
0.020959299,-0.024816405,-0.0120479185,0.004097132,-0.07129519,-0.032155946,0.0085471505,-0.020349625,-0.0041200723,-0.0046430575,0.006402376,0.0010970477,-0.039213277,-0.004725253,-0.009924019
-0.036048785,-0.027928736,0.0038107394,0.012811069,-0.013152519,0.019069918,0.0048260503,0.02882671,0.0022769962,0.02442604,-0.003019413,-0.000585489,0.00781821,-0.019790173,-0.016219983
0.0012176698,0.004129048,-0.0008628424,0.012224873,0.040629406,0.006869006,0.021730773,0.018345486,-0.0007681232,-0.018873472,0.012436186,0.011417186,-0.0050348584,0.009277925,0.016633859
0.052931078,-0.0026293108,0.0007387474,0.004959789,0.027370173,0.013483623,0.016367499,0.0356765,0.014431225,0.0056449687,0.012387622,0.02115106,0.0023873784,-0.009406656,0.0012217169
-0.016662586,-0.06348127,-0.00022084825,0.0018146539,-0.011249714,-0.04229684,-0.01941856,-0.00013423525,0.01415995,-0.051954612,-0.03601266,0.0030264538,-0.025432652,-0.050592873,-0.03877701
0.06688926,-0.01269585,0.0027568268,-0.0042918213,0.016598932,-0.050140597,0.0067925295,-0.008205162,0.025927793,-0.02976723,0.007887302,0.006871474,-0.044447415,0.037238568,-0.00028000912
-0.03346487,0.0049505876,0.022863775,-0.00529122,0.010107032,0.058227926,-0.0005000476,0.037533574,0.031228764,0.040480997,0.0019025356,0.0016432926,0.06240812,-0.0074625537,0.007200623
-0.01005294,-0.027441274,-0.014529869,0.010870742,0.017570104,0.0012792554,-0.018540137,0.03848552,0.0070195775,-0.022416767,0.014604034,-0.0064834394,0.04822833,-0.010384956,-0.021354685
0.03342765,-0.031156253,-0.0019126739,0.013025725,0.053592604,0.032128043,-0.018857926,0.019301813,0.016280152,0.013816481,-0.00048582163,0.0120487055,0.05376661,-0.032172326,-0.0128475465
-0.021923037,-0.00054952037,-0.0022876519,0.0018043123,0.049859267,-0.029589122,-0.003140214,0.009998685,0.0060887504,0.022019003,-0.0033551846,-0.011682747,0.028007394,-0.037066672,-0.0009659864
-0.03417465,-0.015004189,0.0029044556,-0.00053236424,0.02606682,-0.009778852,0.0050560595,0.035742432,0.028788794,-0.042888656,0.004166811,-0.0017691664,0.021472884,-0.00473414,-0.004751438
0.09695328,-0.0050602173,0.016263675,-0.0039303526,0.0646881,0.0644095,0.007954804,0.08443999,0.068416715,0.08698838,0.05383219,0.10981787,0.05804289,0.06954296,-0.0019392013
-0.041454196,-0.03875732,-0.0052226717,-0.015302863,-0.03515409,-0.017831588,-0.0385196,-0.015182462,-0.027114205,-0.0021202136,-0.007894378,-0.009338839,0.009352914,-0.0016183853,-0.031056898
0.0017622411,-0.021874879,-0.0149430055,0.02688881,0.0052074688,-0.061612055,0.003028631,0.002857007,0.01210105,-0.035183303,-0.010771083,0.0073704645,-0.016390795,-0.01493825,-0.010533448
0.0224064,0.004089857,-0.011154642,-0.0073971646,0.020240663,0.0145208,-0.0044047395,0.0037928391,0.037135016,0.011159897,0.0289661,0.058724627,-0.0028396398,0.036631964,-0.010043925
-0.045416318,-0.019030325,-0.00024206983,0.0009807579,0.049320728,-0.0024618953,-0.0058198525,0.009852314,0.00071676075,0.058709342,0.029863887,0.0056348015,0.057668,0.03426247,-0.007057389
-0.02402527,-0.016481973,-0.024088833,0.014757554,0.03756257,0.04324981,-0.0058408454,-0.024946842,-0.019646201,-0.051979683,0.003781977,-0.012361297,-0.037698373,-0.02654516,-0.020346195
0.02115542,0.0022990725,0.000600751,0.033730075,-0.00010170229,0.040671177,0.015877824,-0.010502605,0.009156119,-0.009262574,0.014566488,0.012012466,-0.025959508,0.03424853,0.004000553
0.02806304,0.027193084,-0.014541989,-0.0062499503,0.017282832,0.011139322,-0.015749164,0.026480008,-0.0031133313,0.0036669476,-0.029255982,-0.0068573393,0.029105036,0.0017997753,0.0009400821
0.061271816,0.03002406,0.020809673,0.032529373,0.020767689,0.024855794,0.02423605,0.00972637,0.026693901,0.08622752,0.009412475,0.047555465,0.0053808447,0.054756824,0.01728593
0.056465715,0.016291093,-0.007082278,-0.0048607085,0.055864304,0.039498862,-0.003226459,0.010474518,0.045733288,-0.008933191,0.0066694273,0.036736082,0.006880992,0.047772743,-0.0003697737
0.0336871,0.019524159,-0.020178296,-0.012721893,0.064495265,0.055533886,-0.011533919,0.057449494,0.036034763,-0.037998192,0.05270567,0.036742274,0.04911933,0.059504606,-0.0014999537
0.02379179,0.020825151,-0.0038202098,-0.015196454,0.054130048,0.0029955562,-0.018612713,0.038630895,0.04574341,0.020824548,0.04017201,0.05075312,0.034807123,0.066926315,0.00018094666
0.07309107,0.033867378,0.017490655,-0.01501197,0.05009643,0.00948169,0.01919188,0.06358922,0.07637532,0.058564667,0.09556931,0.089659065,0.079383075,0.049004402,0.035290647
0.053373978,-0.01753439,-0.012085868,0.010046405,0.018196331,0.015256483,-0.0025455803,0.02918696,0.024535783,0.019445635,0.014783547,0.019732049,0.023725023,-0.0071720406,-0.019403404
0.030752124,-0.0051078405,0.008593573,0.0062855994,0.00631673,0.051879928,0.008621896,0.008541882,0.0862243,0.00231124,0.05064205,0.06733417,0.009406494,0.04271815,-0.022195881
0.009786263,0.02132757,-0.0031450605,0.018952115,-0.0068537258,-0.017221091,0.027353361,-0.019265588,0.0005110856,0.017417796,0.0014769705,0.009248584,-0.028974151,0.0015963102,0.019967545
0.004052939,-0.009515561,0.0035916122,0.009415708,0.012410309,0.025070438,0.0013956041,-0.0041788947,0.022688998,-0.010883619,-0.011702798,0.0072232606,-0.015740996,0.011692046,0.0036046207
0.012644552,0.0009202354,-0.01513687,0.008585024,0.036776364,0.053021036,0.0075735208,0.0155155,0.010645788,0.019415414,0.00064907875,0.0067334697,0.019479385,0.022842446,0.011967758
0.0017668819,0.016523682,0.003899962,-0.020397663,0.099108666,0.03739075,0.004746778,0.03997788,0.011858023,-0.03404117,0.00028705876,0.02111887,0.060319893,0.028942343,0.01969159
0.020771362,-0.00408837,0.0054755174,-0.02189126,-0.015983276,-0.010171354,8.582976e-05,-0.01995359,0.008259258,0.021635495,0.03399089,0.014737664,-0.00826969,-0.033473823,-0.0061271735
0.06575534,0.0471225,0.003782127,-0.0007050608,-0.004975969,0.03201377,0.012523316,-0.0018858258,0.03605211,0.07043602,0.025126334,0.04154091,0.030354274,0.07178968,0.03495242
0.011423549,-0.009276273,0.006902256,0.031731617,-0.048863277,-0.0027445126,0.027243126,0.017872281,-0.0011749379,0.06891487,0.0006488003,-0.010885654,0.005025848,-0.04246704,0.012636846
0.0016853558,0.0074136206,-0.00832929,0.013164806,0.011629932,0.012860259,0.0056530563,-0.011000924,-0.017485932,-0.025813274,-0.03222026,-0.009456154,-0.017950622,0.016623957,0.0051782182
0.011157684,-0.0047817463,0.012781952,0.01083125,0.09429549,0.05079315,0.009433759,0.030159904,0.025193334,0.04108263,-0.00732735,0.006422504,0.052859902,-0.019664224,0.01419656
-0.04803501,-0.00570808,0.017956613,0.012707531,0.041848976,0.028991714,0.027623273,-0.0067159105,0.000789823,-0.0008069314,0.00862935,-0.010979088,-0.003606528,0.044158034,0.010660389
-0.034980252,-0.016495537,-0.0013496545,-0.050776582,-0.051020868,0.054872848,-0.031964157,-0.009918952,0.015402742,-0.07780508,0.0074269064,0.022374071,-0.048491985,0.05869336,-0.033515505
-0.019953879,0.00073542446,0.0038097766,0.0026601409,0.0071202684,-0.014619963,0.0012124688,-0.030068208,0.0043136124,0.02869647,0.00026341435,-0.022196526,-0.0037502907,-0.008331068,-0.006418143
0.014094181,0.02670325,-0.00619842,-0.014908841,0.02893116,0.02787425,-0.00493953,0.026471112,0.06135806,0.050336696,0.004855803,0.051018506,0.040099036,0.09194474,0.012745773
-0.0028566886,0.017133893,0.008811782,0.0113500655,0.0326946,-0.004663024,0.0032594418,0.034481537,0.043405768,0.0054840343,0.023366809,0.02804514,0.031165587,0.021796275,0.014073575
0.0062921597,0.028043915,-0.0086097,-0.0047296053,-0.0040396526,0.020703025,0.0056310436,0.010660313,-0.0008257516,0.046362765,0.016567804,0.007881668,0.0011260174,0.01766236,0.010616789
-0.00034160912,-0.01663429,0.009233376,-0.0033518507,-0.03294291,0.021314522,0.008601585,0.023256266,0.047543146,0.008037478,0.052554756,0.039086238,0.0038629482,0.007892156,0.0012124884
0.027709903,0.008405188,-0.0049584815,0.027162341,-0.057726085,0.063542664,0.015812673,-0.01014746,0.009187017,0.043208465,-0.024373937,0.010014089,-0.016383534,-0.026500758,0.0028453993
0.0058995346,-0.027583499,-0.03440481,0.014613434,-0.0631999,-0.036559165,0.0042870147,-0.019233137,-0.029612444,0.02040689,-0.0016036779,-0.024477234,-0.03315629,-0.043780908,-0.0076820995
0.036751427,0.038630296,-0.0053450316,0.014831088,-0.025058236,0.050368845,0.038308956,0.028827215,0.048290063,0.046383545,0.05502211,0.050871953,0.03313958,0.083991036,0.051243685
0.005282943,-0.010921708,-0.008186378,0.009787758,-0.005423438,0.036214672,0.010281216,-0.011428548,0.0054034684,-0.027348582,-0.0063436124,0.006721098,-0.009054603,-0.010277914,-0.0039272956
0.0012681885,-0.011095975,0.008369405,0.0055801915,0.03412885,0.0005371962,0.0015250633,-0.008479733,0.011555838,0.03703641,0.021593595,0.024428202,-0.008669496,0.034698047,-0.021174857
-0.0009103315,0.00032881927,-0.0057801325,-0.0064172223,-0.047117256,-0.12468591,0.008453359,-0.04267661,-0.029199287,0.040674318,0.009026113,-0.04378903,0.015520301,-0.045399208,0.02280518
-0.030432185,-0.024228089,-0.0071991077,0.007409528,-0.0239098,-0.058338784,0.019730363,-0.008557117,0.0055520274,-0.0032286178,-0.000912684,0.0004680697,-0.012771351,-0.02576445,8.510053e-05
0.10282126,-0.03300801,0.003403135,-0.0046520233,0.06754504,0.04645934,-0.0044993144,0.021309687,0.05794089,0.059380822,0.05989723,0.06879555,0.012786572,0.007290449,-0.030407583
0.020733267,0.0031065242,0.003707515,-0.0043142363,-0.0011731051,0.08633985,0.013153752,0.005629182,-0.013378222,0.011805677,0.026872093,0.022027826,0.011157511,0.017375574,0.0029949385
0.010159949,-0.0010804073,0.018221483,-0.012536848,0.037793495,-0.019603526,0.016130395,0.03930111,0.060681775,0.030369729,0.02744643,0.09153303,-0.011156334,0.071101174,-0.00076548196
-0.015088653,0.038476285,0.015834933,0.0023221956,0.077307284,-0.035482906,0.027464919,0.010669256,0.06905998,-0.01818946,0.027428523,0.029959338,0.011116706,0.066990755,0.04284575
0.017688477,0.004182822,0.026940854,0.015163707,0.098929785,0.031617016,0.005327722,0.068069726,0.048227847,0.08828165,0.057742286,0.065269805,0.08151788,0.066646084,0.0044957483
0.001340827,-0.0009003412,7.777568e-05,-0.012506636,0.017584678,0.04448219,0.02196043,0.0381254,0.010818743,0.06086699,-0.011955375,0.011580455,0.0022410024,0.04072144,0.0056814444
-0.011315603,-0.011444307,0.012843529,0.010119507,-0.011629662,0.0031334087,-0.007589233,-0.001374511,-0.006932739,0.0318811,-0.00020937342,-0.004363628,0.0225561,-0.052628558,-0.0054659075
0.011675995,0.023800667,0.02688205,0.01153437,0.056338303,0.04627794,0.018605165,0.06484497,0.030405723,0.008917788,0.015443735,0.029562477,0.07048984,0.027047312,0.02819571
0.057611607,-0.0053232787,-0.023223242,0.0073497854,0.08412404,0.017707804,0.007994946,0.028510995,0.04005543,0.01012853,0.041369513,0.062287144,0.0029855622,0.037772,0.010446906
-0.00053948816,-0.009904824,0.0030430534,0.010068479,0.007826753,-0.009315334,0.01544313,-0.011348791,0.024208646,0.084884085,0.058031026,0.025639059,-0.01911454,0.0047063697,-0.0028811875
0.02854505,0.011360968,-0.011235472,0.018127983,0.003637503,0.08744526,0.025130197,-0.0029374994,0.0102510555,-0.00030831993,-0.007235132,0.013563198,0.011972137,-0.00892926,0.020704474
-0.0066395868,0.007331194,0.016577777,0.0014115088,0.0021086782,0.068339266,0.0024993331,0.06277993,0.008037958,0.13682716,0.055131014,0.0458278,0.07439006,0.05159019,0.012972433
0.04773713,-0.0031999052,0.016881842,-0.021825178,0.016435856,-0.027949104,-0.0050127646,0.009652349,0.017091386,-0.024597071,-0.0064367745,0.016666967,0.0031528454,0.020473534,-0.011024861
-0.025414059,-0.010541001,0.0077497712,-0.005791343,-0.06937161,-0.008022569,-0.0066123605,-0.015190009,0.013539418,-0.018984053,-0.0093791,0.0038810242,-0.023218999,0.01957246,-0.010137463
0.0046604536,-0.023302976,0.009617641,0.02979992,-3.0700117e-05,0.011836102,0.007587352,0.023241611,0.020188747,0.017891146,-0.03084838,-0.004627049,0.026597053,-0.008478321,-0.008496454
0.012383868,0.046233498,0.022125859,0.021416936,-0.004403066,0.016364554,0.04093292,0.032820348,0.026430463,-0.045916643,0.022137541,0.022327572,0.014895628,0.028243953,0.047008052
0.015091998,0.017098814,0.000924509,0.0014110303,-0.0537375,-0.0055608023,-0.00716725,0.025417522,0.0134650655,0.005477063,-0.0018024221,0.0034366287,0.016008556,-0.009296227,0.011682933
0.0628047,0.01096151,-0.0069295755,-0.0019876577,0.11489043,0.054081105,0.008095089,0.0685053,0.06994556,0.07151778,0.044133645,0.061184414,0.038629465,0.04705596,0.014443116
0.027304243,0.015085217,0.012834657,-0.007740833,0.011697836,0.06167634,-0.010087007,0.049887888,0.013867286,0.06612651,0.022174835,0.01323222,0.08690836,0.027746344,0.02002271
0.000565595,0.025404047,-0.012374546,-0.020239746,-0.016267851,-0.078830115,-0.0010770988,-0.0078631975,0.01036808,-0.021221414,0.024700928,0.0015665051,-0.00080251694,0.014975672,0.00032367418
0.009323679,3.223773e-05,0.012073891,0.0042041885,-0.04283255,0.011659232,-0.011051773,0.015636954,-0.0067995153,0.012078378,0.0035003433,-0.012770211,0.036791224,-0.024013415,-0.0021254108
0.031164153,-0.002455824,0.006154017,0.019376637,0.029406495,0.10884826,0.009303486,0.040298723,0.027528856,0.0027229823,0.02054942,0.035564408,0.03613049,0.05369754,0.007904564
0.040594466,0.012824882,-0.00016741361,-0.0024276183,0.10532087,0.0187438,-0.0039210934,0.043107983,0.02923414,-0.033257347,0.04418783,0.04273984,0.041658636,0.024582079,-0.003407638
0.017730596,0.009324634,0.030098075,0.015975852,0.009645378,0.029343631,0.00954717,0.037186332,0.060157955,0.026679205,0.033659153,0.06067411,0.04950811,0.038393494,0.006696839
-0.07602369,0.017040238,0.011143511,0.004118774,0.044562604,0.089762904,0.012737013,0.015053069,0.018243799,-0.019289996,0.002602565,-0.017397167,0.008579308,0.044519663,0.01889246
0.021318773,0.040458906,0.018081108,0.006456594,0.08740827,0.07170527,0.008631233,0.037914135,0.07100676,0.0532014,0.06736771,0.06350655,0.030142128,0.049383927,0.025669951
0.05100622,0.04542288,-0.009913433,-0.015371289,0.008605005,-0.04350041,-0.002804622,-0.034407225,0.010492879,-0.023949198,0.04782749,0.015635591,-0.029308317,0.07600774,0.022076758
0.046568803,-0.024366107,0.022119757,0.018726058,-0.026723288,0.07594455,0.01818578,0.057249952,0.036057785,0.005008097,0.028477147,0.040201522,0.027138524,0.024011072,-0.0049902913
-0.0072660577,0.015815336,-0.003328843,0.001317097,0.02390231,0.030158712,-0.012416701,0.04457958,-0.0035367366,0.0660255,-0.008800404,0.008376145,0.043152265,-0.030153207,0.0088316705
0.02174597,-0.0008656583,-0.01002754,0.026725182,0.011250697,0.038416922,0.013420382,0.005848541,0.03252891,0.04223813,0.03344883,0.036178812,0.02489002,0.0024002176,0.011342244
-0.0043364353,-0.028651822,-0.012046931,-0.0022594763,-0.033945587,-0.029893694,-0.005455235,-0.022847,-0.025512304,-0.039280944,-0.021562446,-0.01525672,-0.037961327,-0.0156831,-0.019142983
0.01732297,-0.004722584,0.006274599,0.018873742,0.009635503,0.044688873,0.016483601,-0.00991554,0.01964503,0.027707215,-0.0031056795,0.011346802,0.0105465455,0.014189157,0.00072796596
-0.006334923,-0.025619503,0.010703935,-0.0032493377,-0.0324815,0.0051628724,-0.010791029,-0.026349097,0.0009465404,0.03380647,0.054775313,0.030710261,-0.049509525,0.039653726,-0.031288926
-0.089233115,-0.033017706,-0.018525911,-0.0021949422,-0.091055244,0.015680349,-0.0004096725,0.0034807893,-0.036810916,0.02660858,-0.038445745,-0.07437505,0.0022384152,-0.055012528,-0.0061721136
0.014712694,0.014285281,-0.014784383,0.0014058617,-0.018642697,-9.957701e-06,-0.00046314392,-0.01292689,-0.001445828,-0.012700415,-0.013183242,0.016451728,-0.020758955,-0.00381824,0.004252989
-0.00886257,-0.037326843,0.011712525,0.025080118,0.015353922,-0.017481776,-0.0035591181,0.040622868,-0.0024965387,0.023208054,-0.023315754,0.010676217,0.023134856,-0.02471875,-0.016925689
-0.016720193,0.022034775,0.01201076,-0.017772745,0.0669412,0.04532633,-0.0023958832,0.012598742,-0.023041401,-0.03515184,0.018007705,-0.014282556,0.07586585,0.011418431,0.024968063
-0.030340774,0.0030690953,-0.010407519,-0.018385185,0.061248668,-0.04932613,-0.008556365,0.013046516,0.005380057,0.011334752,-0.04201419,0.005258858,0.014464587,-0.00898887,-0.003465462
-0.009000894,0.020312302,0.0064828135,-0.008517496,0.07908163,-0.00034820288,-0.007668156,0.046188213,-0.010561064,-0.032762706,0.009466316,-0.0041485988,0.05796309,0.0017702188,0.005027102
0.0833635,0.017103177,-0.0033332463,0.017622149,-4.3133274e-05,-0.014466124,0.02877966,0.029036403,0.050924763,0.051800534,0.03579893,0.0627634,0.0024396628,0.008559041,0.024141405
0.028447973,0.009722898,-0.0016003959,-0.015945658,-0.09353957,0.006034173,0.016655397,-0.037026048,-0.008837558,-0.02442586,-0.012446128,-0.029636396,-0.044425145,2.6144087e-05,0.008496658
-0.03843318,-0.030365884,0.0017743877,0.009030961,-0.01651847,0.021070343,0.023425024,-0.01153042,0.03747943,0.0254119,0.013253517,0.002005959,-0.007588312,-0.020440467,-0.008470878
0.020844711,0.025905252,-0.0007714131,0.01371326,-0.023456898,-0.011741474,0.009262171,-0.015805583,0.004308399,-0.04190446,0.02312078,0.022730684,0.00019970536,0.01321496,0.021895569
0.06172757,0.043003805,0.00077159936,0.005028163,0.0069808867,-0.018036095,0.02556061,0.014000701,0.054931093,0.09050065,-0.005630376,0.03100359,0.054597557,0.06876395,0.04147583
0.013062153,-0.016150791,-0.0053250473,-0.02088424,0.003898629,0.014022014,0.014842254,0.024801575,0.013260284,0.025575671,-0.012842245,0.005035745,-0.0014202669,0.012226457,-0.00039004348
0.039829403,-0.0035202624,0.035352424,0.00937449,0.0071910163,0.041219626,-0.0022887285,0.05630884,0.034529265,0.0601213,0.052448,0.071996465,0.0723312,0.050816026,-0.0031575938
-0.029963305,0.021147925,-0.0052477047,0.01136712,-0.024276707,-0.042581663,0.0033507366,-0.009806661,0.0077390634,0.00467277,0.027733833,-0.0036396068,0.027390206,-0.019972418,0.020056373
-0.0019692704,-0.0175744,-0.004111252,0.017178737,0.027390392,0.02388738,0.004386579,0.009922158,0.0045933127,-0.019079339,-0.0357446,0.006536196,0.012650684,0.0111655835,-0.009969469
0.04179141,0.023027722,0.004788496,-0.03454258,0.033440143,-0.03657835,-0.002694616,0.009186996,0.034447618,0.03634352,0.049461983,0.0342005,0.054162756,0.036170512,0.016742092
0.046017237,0.0150712,-0.0083812475,0.00046546175,-0.03927543,0.044648618,-0.010744999,0.041812927,-0.019593932,0.0024107732,-0.027990684,-0.019000718,0.04444903,-0.026469477,0.011807088
0.032418247,-0.018342309,0.027391246,0.022972276,0.017135043,-0.00397308,0.002993319,0.0287938,0.012797788,-0.041581724,0.030381775,0.04515554,0.01631451,0.090529636,-0.022026936
0.0038281586,0.04031369,0.0014947739,-0.025574809,-0.019667614,0.017500041,-0.011243866,-0.021264441,-0.0063638855,-0.042425863,0.02079575,0.026374832,-0.022135327,0.013011845,0.0271116
0.060860597,0.0027245656,-0.018459838,0.011917491,0.04927747,0.0025138129,0.0046295878,0.01846498,0.06525017,0.0035768412,0.031277064,0.07129236,-0.014810232,0.04528795,-0.00082433224
-0.023075456,-0.03461618,-0.01775996,-0.012479063,0.006441813,-0.08765702,-0.02412916,0.008347509,0.02141526,-0.056856833,-0.005948372,-0.0016003754,0.030862043,-0.028819572,-0.030206794
0.06049046,-0.010251498,0.008454673,0.006632216,-0.007205533,0.10878811,0.0073130266,0.043763865,0.0075791245,0.029338721,0.019638654,0.03847181,0.02679408,0.04070811,-0.0038626627
0.057892263,-0.0041007167,0.005352023,-0.003505191,0.001127217,0.0122990785,0.009540014,0.041827776,0.05481772,0.042690348,0.034419984,0.057573408,0.011434935,0.05646358,0.0129435
-0.00032269675,-0.015095678,-0.0015265136,0.001792661,-0.0518831,-0.037268586,0.017461084,-0.016608074,-0.002700964,0.022489782,-0.03441511,-0.029499246,-0.04570742,0.014414466,0.0011174781
0.022091055,0.010732351,-0.017850578,-0.020305388,0.019407451,-0.03596779,-0.010844392,0.007812851,0.03130456,0.009470982,-0.035283286,0.015523241,0.004662403,0.05145896,-0.012914753
-0.017397514,0.013466889,0.0029004551,-0.011485432,0.07717861,-0.0077741183,-0.009908754,0.043866146,-0.001312403,-0.047252655,-0.00017206836,-0.012001263,0.06777708,-0.00027289987,0.014739621
0.009651221,0.02485099,0.0010035406,-0.0049759066,0.018597193,-0.04570707,-0.020432394,0.03882456,0.0351565,0.07540958,0.0063263187,0.021200227,0.0779832,-0.0063727275,0.0004763431
0.0056462437,0.011023849,0.008926191,0.01995379,0.06100412,0.015310952,0.0421177,0.032316558,0.06711534,0.059030913,0.04262881,0.051600285,0.022578988,0.049756326,0.02120156
-0.039167844,-0.0071638394,0.000271847,0.005268558,-0.09915065,-0.0085473545,0.012128398,-0.033864684,-0.020680316,0.019657291,-0.020127073,-0.03336954,-0.020394703,-0.028868645,0.0084044635
0.01122204,0.0049310015,0.00046523148,0.023213878,-0.018275723,-0.01001676,0.014117049,0.00844978,0.010255972,0.022974117,0.00054984726,-0.023102706,0.00072170794,-0.030432977,0.0056213485
0.0059055844,-0.02197383,0.010609997,0.0054057604,0.042688362,0.003373745,-0.0053005526,0.008442461,0.041863963,0.02647169,-0.0036916416,0.035629407,0.013613908,0.06432094,-0.027287325
0.06642446,0.005541295,0.021945365,-0.010733755,0.033909693,-0.012263818,-0.0026022,0.052414104,0.06484331,0.039730087,0.075236976,0.07252336,0.03717196,0.0479351,0.00647354
-0.018783221,0.004414892,4.56539e-05,0.016416831,-0.02138529,0.0582304,0.03180394,0.021154612,-0.03912907,0.05855723,0.0059641656,0.00026313774,-0.001030216,-0.025359798,0.021836707
0.039820854,0.01158585,0.009595778,-0.0057437643,0.021945614,-0.04591857,0.0171015,-0.002536485,-0.019538704,-0.0006051231,0.009424817,0.008212566,-0.02006987,-0.01572914,0.021536864
-0.018018132,0.0007881238,-0.012976658,0.010341345,-0.07020264,-0.05053223,0.0137912445,-0.07397568,-0.046110194,-0.1007772,-0.010520244,-0.047828466,-0.07246238,-0.020395014,-0.0019661882
