variant,n_windows,R2_pooled,R2_avg,IC,IC_p_value,IR,HitRatio,rmse,mae,nlpd,cover_1sd,cover_2sd,top_bottom_5_cum_return,top_bottom_5_ann_return,top_bottom_5_ann_vol,top_bottom_5_sharpe,top_bottom_5_max_drawdown,top_bottom_5_mean_monthly,top_bottom_5_hit_rate,resid_R2_pooled,resid_R2_avg,resid_IC,resid_IC_p_value,resid_IR,resid_HitRatio,resid_rmse,resid_mae,resid_nlpd,resid_cover_1sd,resid_cover_2sd,resid_top_bottom_5_cum_return,resid_top_bottom_5_ann_return,resid_top_bottom_5_ann_vol,resid_top_bottom_5_sharpe,resid_top_bottom_5_max_drawdown,resid_top_bottom_5_mean_monthly,resid_top_bottom_5_hit_rate
historical_mean,12.0,-0.16903683649927026,-0.17178966000139612,0.3137254901960784,0.01795603842014141,0.8020476231492772,0.5555555555555556,0.03527612999305388,0.024229985695661416,-2.0939179649534867,0.8148148148148148,0.9629629629629629,0.21474589784588427,0.22052196441974248,0.09930496971842363,2.220653860980232,-0.04755200408992853,0.0167452058040654,0.75,-0.1465093050822619,-0.144572894933496,,,,0.0,0.03527612999305388,0.024229985695661416,-2.0939179649534867,0.8148148148148148,0.9629629629629629,,,,,,,
positive_no_prior_both,12.0,-0.16323944571360993,-0.16798247287335943,0.2963536291709666,0.030932887570321792,0.7140157202647753,0.6435185185185185,0.03518855204773837,0.02389425931309186,-2.1212440758404734,0.7546296296296297,0.9490740740740741,0.1800775153694738,0.18498174354247499,0.09176236196399053,2.0158781834219317,-0.05250685710544897,0.01424444622918483,0.75,-0.14082363096709716,-0.14089998118395963,0.1176470588235294,0.330618168865622,0.29382543401261535,0.6296296296296295,0.03518855204773837,0.023894259313091856,-2.1212440758404734,0.7546296296296297,0.9490740740740741,0.06890098131702938,0.0729267360972754,0.08662187297613208,0.8418974745255132,-0.057454715291061616,0.005883086262316373,0.6666666666666666
positive_no_prior_outputscale_only,12.0,-0.2643024849221771,-0.2501421728297169,0.17027863777089788,0.23770654061712376,0.3604604615569791,0.5694444444444444,0.036685321718515664,0.02418410215531797,-2.0941566015161546,0.7731481481481481,0.9398148148148148,0.06283011905430302,0.06805279730962366,0.09862013368263385,0.6900497369900358,-0.09484905016661005,0.005501509276108618,0.5833333333333334,-0.23993916884825817,-0.22145654578926438,-0.029067767457860317,0.8475769812557729,-0.05680976845790675,0.5092592592592593,0.03668532171851566,0.02418410215531797,-2.0941566015161546,0.7731481481481481,0.9398148148148148,-0.02067584697927405,-0.01297563701170168,0.1240317275197331,-0.1046154663099189,-0.1273241213195621,-0.0010877875942195113,0.5
positive_no_prior_lengthscale_only,12.0,-0.08131733620294357,-0.0685466118870294,0.34038527691778464,0.006142393554565466,0.9757265942395549,0.6203703703703703,0.03392684066982684,0.0236852670091076,-2.1539795639383565,0.7962962962962963,0.9768518518518519,0.2736169802425512,0.27949221440806804,0.09959074053300551,2.806407633001194,-0.003118474020457937,0.02075097627281824,0.8333333333333334,-0.06048017393181038,-0.04374549103463577,0.15239078087375302,0.26127315648913496,0.34186273363670505,0.6435185185185185,0.03392684066982684,0.0236852670091076,-2.1539795639383565,0.7962962962962963,0.9768518518518519,0.1589764389566808,0.16623529153882322,0.11440592560389212,1.4530304323080259,-0.041646901469205834,0.012897536699062255,0.5
positive_no_prior_neither,12.0,-0.1340904998532717,-0.11097560521168993,0.24028207774337806,0.07852724397601595,0.559844393821189,0.5787037037037037,0.03474487011365071,0.02410684151658542,-2.1485650070980995,0.7916666666666666,0.9722222222222222,0.17957490376908858,0.1845485091648611,0.09325372410587106,1.9789934496915422,-0.043264362233273686,0.01421354004212104,0.6666666666666666,-0.11223639007031516,-0.08531376939237746,0.06828345373237013,0.5680964678841245,0.1698796291471771,0.6296296296296297,0.03474487011365071,0.02410684151658542,-2.1485650070980995,0.7916666666666666,0.9722222222222222,0.05704055407878528,0.05929237493012218,0.06609978962802214,0.8970130656056726,-0.021405455284421445,0.004811631765860276,0.5
