variant,window_date,corr_min,corr_max,corr_mean_offdiag,negative_corr_share,eig1_share,eig5_share,corr_mean_within_group,corr_mean_between_group
signed_lkj_eta_2,2026-04-30,0.44471163696794613,0.7167004581390884,0.5737759678339766,0.0,0.684314416528709,1.0,0.5737759678339766,
