variant,n_windows,R2_pooled,R2_avg,IC,IC_p_value,IR,HitRatio,rmse,mae,nlpd,cover_1sd,cover_2sd,top_bottom_5_cum_return,top_bottom_5_ann_return,top_bottom_5_ann_vol,top_bottom_5_sharpe,top_bottom_5_max_drawdown,top_bottom_5_mean_monthly,top_bottom_5_hit_rate,resid_R2_pooled,resid_R2_avg,resid_IC,resid_IC_p_value,resid_IR,resid_HitRatio,resid_rmse,resid_mae,resid_nlpd,resid_cover_1sd,resid_cover_2sd,resid_top_bottom_5_cum_return,resid_top_bottom_5_ann_return,resid_top_bottom_5_ann_vol,resid_top_bottom_5_sharpe,resid_top_bottom_5_max_drawdown,resid_top_bottom_5_mean_monthly,resid_top_bottom_5_hit_rate
historical_mean,12.0,-0.16903683649927026,-0.17178966000139612,0.3137254901960784,0.01795603842014141,0.8020476231492772,0.5555555555555556,0.03527612999305388,0.024229985695661416,-2.0939179649534867,0.8148148148148148,0.9629629629629629,0.21474589784588427,0.22052196441974248,0.09930496971842363,2.220653860980232,-0.04755200408992853,0.0167452058040654,0.75,-0.1465093050822619,-0.144572894933496,,,,0.0,0.03527612999305388,0.024229985695661416,-2.0939179649534867,0.8148148148148148,0.9629629629629629,,,,,,,
positive_no_prior,12.0,-0.16323944571360993,-0.16798247287335943,0.2963536291709666,0.030932887570321792,0.7140157202647753,0.6435185185185185,0.03518855204773837,0.02389425931309186,-2.1212440758404734,0.7546296296296297,0.9490740740740741,0.1800775153694738,0.18498174354247499,0.09176236196399053,2.0158781834219317,-0.05250685710544897,0.01424444622918483,0.75,-0.14082363096709716,-0.14089998118395963,0.1176470588235294,0.330618168865622,0.29382543401261535,0.6296296296296295,0.03518855204773837,0.023894259313091856,-2.1212440758404734,0.7546296296296297,0.9490740740740741,0.06890098131702938,0.0729267360972754,0.08662187297613208,0.8418974745255132,-0.057454715291061616,0.005883086262316373,0.6666666666666666
positive_beta_prior,12.0,-0.15253200108559306,-0.14622302337330112,0.2700378396972824,0.0447117275205138,0.6537992554725022,0.6157407407407407,0.03502622496312404,0.023729836697254442,-2.1276413000715486,0.7453703703703703,0.9444444444444444,0.1576304897468801,0.16197564262165853,0.08709787093871592,1.8596969234256984,-0.055755118752702414,0.012588720539845473,0.8333333333333334,-0.13032252055176108,-0.11973185258372926,-0.005675954592363253,0.9686903480235961,-0.011591288399970293,0.6620370370370371,0.03502622496312404,0.023729836697254442,-2.1276413000715486,0.7453703703703703,0.9444444444444444,-0.0005069344067240023,0.0036065438177523834,0.09041170776657838,0.039890230002773815,-0.06021500169682778,0.00030004965867849905,0.5833333333333334
signed_no_prior,12.0,-0.17747488992594596,-0.19453040825730153,0.3216374269005848,0.027910939417465735,0.73071076017038,0.601851851851852,0.035403211819174815,0.02388548381725129,-2.101943425670557,0.7685185185185185,0.9351851851851852,0.21789483222450068,0.22422049235262476,0.10317030680454545,2.173304502984633,-0.052633365167608345,0.017001602105144495,0.8333333333333334,-0.15478475583660667,-0.16673031049863335,0.07447540419676642,0.59492883590916,0.15806727933033646,0.648148148148148,0.035403211819174815,0.02388548381725129,-2.101943425670557,0.7685185185185185,0.9351851851851852,0.003010843506822347,0.008785638905405957,0.10682734108431312,0.08224148252900838,-0.09870920828524608,0.0007292048863597071,0.5
signed_lkj_eta_1,12.0,-0.156418688879703,-0.15143847793987578,0.27278981768145855,0.0487327872481879,0.639609769045205,0.6296296296296297,0.0350852347871665,0.023747261699305012,-1.9524468251220968,0.6388888888888888,0.875,0.18034316854621313,0.18644578093803577,0.10297469621912708,1.8105980185781243,-0.057409620308892545,0.014348811523006641,0.75,-0.13413431123514186,-0.12482930618666337,0.005503955968352257,0.9616833033650185,0.014187468897678532,0.6296296296296297,0.0350852347871665,0.023747261699305012,-1.9524468251220968,0.6388888888888888,0.875,-0.03128675504026157,-0.02838990731878077,0.0768527458201105,-0.36940654515107546,-0.057950591078434824,-0.0023971800153071644,0.5
signed_lkj_eta_2,12.0,-0.1546292378080647,-0.14887566177725656,0.30392156862745096,0.0326226628042748,0.7053626886705563,0.6296296296296297,0.035058078698180076,0.02365682261552405,-1.9679540359840704,0.6620370370370371,0.8703703703703703,0.18275943597062927,0.18940678249790577,0.10769185783189146,1.7587846129794926,-0.05736956736114198,0.014559528998436657,0.75,-0.13237934317890288,-0.12233892754302035,0.09201926384588925,0.37584496491925184,0.2664264659829379,0.638888888888889,0.035058078698180076,0.02365682261552405,-1.9679540359840704,0.6620370370370371,0.8703703703703703,0.04070264344952501,0.0441121327153271,0.08076354849145448,0.5461886400396903,-0.058566584648252554,0.003603718711758396,0.6666666666666666
