variant,window_date,corr_min,corr_max,corr_mean_offdiag,negative_corr_share,eig1_share,eig5_share,corr_mean_within_group,corr_mean_between_group
positive_no_prior,2025-05-30,0.2303774395501877,0.9906122885565034,0.7041682061863187,0.0,0.7277652251140602,0.9840706393011975,0.8291966107977398,0.6785718398879175
positive_no_prior,2025-06-30,0.31752759511846024,0.9901527964892517,0.7119535531798207,0.0,0.7340879397946286,0.9631661872292556,0.839776430227102,0.6857850901622671
positive_no_prior,2025-07-31,0.3784005387774135,0.9818134660921687,0.7479929164196564,0.0,0.7664166487160182,0.9773974036258787,0.8366536941514026,0.7298418910572516
positive_no_prior,2025-08-29,0.2451004518521723,0.9879245729208389,0.7128202581119144,0.0,0.7356597432499917,0.987276513551936,0.8194575322536165,0.6909890051380226
positive_no_prior,2025-09-30,0.32414883189581994,0.9841342827345921,0.7004351076150042,0.0,0.7233882322451803,0.9692346643031708,0.8242361657366122,0.6750900091019192
positive_no_prior,2025-10-31,0.24867625688431402,0.9818614112350296,0.6828403035419236,0.0,0.7074229928294113,0.9782695606094656,0.8049094600675469,0.6578497675602999
positive_no_prior,2025-11-28,0.05072644714186802,0.9887435138751939,0.6804845413939302,0.0,0.7089142333623535,0.9910648959281324,0.7896681746403105,0.6581319865560885
positive_no_prior,2025-12-31,0.23506756851015298,0.9848249190215919,0.6794137601850752,0.0,0.7045068997019247,0.9786912181405238,0.8430460071304089,0.6459142450624085
positive_no_prior,2026-01-30,0.44263061677168974,0.9857763428636281,0.7339947609945916,0.0,0.7528576983774338,0.9715893851346719,0.8601196590985054,0.7081739157134754
positive_no_prior,2026-02-27,0.3526561961716692,0.9762722570287473,0.690824602234847,0.0,0.7152026160461833,0.9752433376810227,0.816802971965672,0.665033754888379
positive_no_prior,2026-03-31,0.2773698341632998,0.9822715874861772,0.7107288506364453,0.0,0.7339711388065453,0.9803574809701424,0.8326602913574226,0.6857665084415997
positive_no_prior,2026-04-30,0.25184187427088434,0.9811727205633543,0.6746034166894382,0.0,0.701846431069312,0.9813627687690656,0.8009912725298695,0.6487287375410035
positive_beta_prior,2025-05-30,0.35515543629755925,0.965208506252821,0.6985867232859361,0.0,0.7210346186320578,0.9605177158484945,0.8291371682334651,0.6718598605407725
positive_beta_prior,2025-06-30,0.3336099835588158,0.9752994833177852,0.7110821121248145,0.0,0.7323762998001342,0.96733996096577,0.8039904995107136,0.6920614973843944
positive_beta_prior,2025-07-31,0.37388893011586116,0.9737421390425811,0.7112851907865999,0.0,0.7312958872490236,0.9571310419040976,0.811227594806624,0.6908245411447052
positive_beta_prior,2025-08-29,0.39845690149620044,0.9751379669102598,0.7215310659819071,0.0,0.7417783066362289,0.9501413413991282,0.8286189619292029,0.6996075597249805
positive_beta_prior,2025-09-30,0.3343475680820973,0.9727105778591865,0.7164908670068024,0.0,0.7381688311757432,0.9583090042326986,0.779147295230541,0.7036635667405252
positive_beta_prior,2025-10-31,0.4078602938235858,0.9703923134132765,0.7133424046176156,0.0,0.7335768159793572,0.9538131830457321,0.8274457748411946,0.6899826595324732
positive_beta_prior,2025-11-28,0.360858813854098,0.9770214744393945,0.711453394039099,0.0,0.7322622834874384,0.9519499428780684,0.8125202231388476,0.6907625471367884
positive_beta_prior,2025-12-31,0.30507958710789795,0.9719194108944832,0.7114915483710954,0.0,0.7326554193035285,0.9591382474073301,0.8271113822370376,0.6878213461623198
positive_beta_prior,2026-01-30,0.3668752868243028,0.9736485975756372,0.72310376832505,0.0,0.7420571120448795,0.9542717594654125,0.8179203470412483,0.7036925002414188
positive_beta_prior,2026-02-27,0.35829293343196666,0.9837631180798808,0.7001560126996267,0.0,0.7212065632838627,0.9492769187986063,0.815656440215554,0.6765102558853426
positive_beta_prior,2026-03-31,0.34013814811513254,0.9739506087730996,0.718993043910825,0.0,0.7385115720063281,0.9612836816067324,0.8370099981214021,0.6948320926551164
positive_beta_prior,2026-04-30,0.39604595902720996,0.9843809164963224,0.7249877857224855,0.0,0.743664342677155,0.9748300471882774,0.8564594803171866,0.6980723206873498
signed_no_prior,2025-05-30,0.604225020530414,0.9856405822278753,0.8467489989676884,0.0,0.8576034711674605,0.989890581319061,0.8975581440654972,0.83634712674294
signed_no_prior,2025-06-30,-0.08158015459835383,0.9747976385903845,0.6141915345333874,0.006535947712418301,0.6501818703589213,0.9828945895852699,0.8190724010036075,0.5722474201379094
signed_no_prior,2025-07-31,0.38239377710689276,0.9863836023553162,0.7346875863265271,0.0,0.7552077418728912,0.9930266202129611,0.849731698242616,0.7111352484539419
signed_no_prior,2025-08-29,0.3301792716281863,0.982058345909752,0.7367630451798678,0.0,0.7587234193341315,0.9840356810843157,0.8347101406367107,0.7167108839052387
signed_no_prior,2025-09-30,0.45739181839734844,0.9840668127325111,0.7893998243796757,0.0,0.8057616627180582,0.9903862392852898,0.8644099634423725,0.7740434179573912
signed_no_prior,2025-10-31,0.30610475879845134,0.9837022949519225,0.788302635132316,0.0,0.8047518255585158,0.9880871261707453,0.8709338800073172,0.7713860023232605
signed_no_prior,2025-11-28,0.4218166920477369,0.9816928377249515,0.7573420461570424,0.0,0.775131757191516,0.9827954875917497,0.864026698483727,0.7355010937122095
signed_no_prior,2025-12-31,0.1691023685799728,0.9850444446734882,0.7461274394392917,0.0,0.7675625139090579,0.9797426203008442,0.8764103092742127,0.71945535585104
signed_no_prior,2026-01-30,0.43274264567045284,0.9884497786732266,0.7433698203845506,0.0,0.7614592875204274,0.9894482223315255,0.8422438252509366,0.7231278981284401
signed_no_prior,2026-02-27,0.5225804607976304,0.9856448940415264,0.8234705181977034,0.0,0.83650310654248,0.9917489101392908,0.8982297576306968,0.808165477053941
signed_no_prior,2026-03-31,0.35197637867048703,0.9799264191184586,0.7017957976986191,0.0,0.7250408701878576,0.9821050920605114,0.8238517936160673,0.6768079560147321
signed_no_prior,2026-04-30,0.36276880669843276,0.9895666273838093,0.7995031615802397,0.0,0.8156320023227348,0.990617224459638,0.8808764958157881,0.7828440537839858
signed_lkj_eta_1,2025-05-30,0.010902514691897456,0.7489304899431091,0.18834729992410165,0.0,0.2501905360516907,0.5330070344804857,0.2606813208846871,0.1735387601998873
