asset_id,n,rmse,mae,bias,mean_y_true,mean_y_pred,std_y_true,std_y_pred,mean_pred_std,mean_gaussian_nll,standardized_residual_mean,standardized_residual_std,coverage_50,coverage_80,coverage_95
IWM,3,0.030874915142260907,0.028993566610739232,-0.016836990730775367,0.0238222448937073,0.0069852541629319325,0.024347364751400532,0.014546781502594308,0.06121735623343988,-1.753884917699663,0.24541728660152975,0.5360568469606277,0.6666666666666666,1.0,1.0
MGK,3,0.03737693907039927,0.034584508086697864,-0.017005019665476,0.014747450849013468,-0.0022575688164625345,0.06245661086880564,0.02737882207321688,0.05542097476789724,-1.7830692092684217,0.2813560618401329,0.6893684305490342,0.6666666666666666,1.0,1.0
SPY,3,0.017443872304200136,0.013236765626902833,-0.0108380500233259,0.011516425230691034,0.0006783752073651334,0.033418111617031614,0.017003175182789924,0.041402009374528835,-2.2015035085974968,0.240664699162896,0.35387260782188884,1.0,1.0,1.0
VTV,3,0.025050773285185495,0.022738866519425766,-0.01056558750115097,0.016426771724262167,0.005861184223111199,0.01714208509379771,0.011456277792249038,0.0411198839069206,-2.0802828362042325,0.22832477327429315,0.7198277866545612,0.6666666666666666,1.0,1.0
