variant,window_date,corr_min,corr_max,corr_mean_offdiag,negative_corr_share,eig1_share,eig5_share,corr_mean_within_group,corr_mean_between_group
signed_lkj_eta_2,2026-01-30,0.3675532816337014,0.9360923932919712,0.6808515454625521,0.0,0.7683553480120178,1.0,0.6808515454625521,
signed_lkj_eta_2,2026-02-27,0.3739953275905717,0.911714923404393,0.6744443583284787,0.0,0.763793829309179,1.0,0.6744443583284787,
signed_lkj_eta_2,2026-03-31,0.4111623876647922,0.9370069613510712,0.7103872668229044,0.0,0.7900487342566515,1.0,0.7103872668229044,
signed_lkj_eta_2,2026-04-30,0.3310409935655999,0.8527536492009365,0.6935055448280529,0.0,0.7775039718692385,1.0,0.6935055448280529,
signed_lkj_eta_2,2026-05-29,0.2792969017712589,0.8433249026302517,0.6423035176777957,0.0,0.7398524937790923,1.0,0.6423035176777957,
signed_lkj_eta_2,2026-06-30,0.5226278452996957,0.8825023823118612,0.7200646058749065,0.0,0.7927894972511695,1.0,0.7200646058749065,
