variant,window_date,asset_id,target_winsorize_quantile,lower,upper,n_train,n_low_clipped,n_high_clipped,mean_before,mean_after,std_before,std_after
positive_beta_prior,2026-01-30,IEF,0.025,-0.042061724093266264,0.03305070200243407,58,2,2,-0.0032819331718561494,-0.0032687468710932703,0.021654009676061948,0.02109456353292006
positive_beta_prior,2026-01-30,BNDX,0.025,-0.03132561194893274,0.028797789782846254,58,2,2,-0.0025301979714925688,-0.002446280353768545,0.014861741443180771,0.0144942962807781
positive_beta_prior,2026-01-30,LQD,0.025,-0.05560816586938387,0.05620379770172846,58,2,2,-0.0022208247003346147,-0.002262374448998979,0.027988929692119715,0.02640992949686847
positive_beta_prior,2026-01-30,HYG,0.025,-0.044085761652157815,0.03920112294799268,58,2,2,0.0005766340660203799,0.000543566405877045,0.021945543705572182,0.01921384021513717
positive_beta_prior,2026-01-30,EWX,0.025,-0.06641843100991066,0.06857955072402154,58,2,2,0.003571750219060178,0.003331731909917086,0.035668627839499395,0.03281307310052764
positive_beta_prior,2026-01-30,VWOB,0.025,-0.06387506618227597,0.05218524995846149,58,2,2,-0.0003310788675249388,-0.0010393012980515657,0.02851529028880577,0.02638292733474106
positive_beta_prior,2026-01-30,HYEM,0.025,-0.05362776527800588,0.04020271220621229,58,2,2,-0.00011452558297274804,-0.0009512684044814209,0.024664954581871748,0.0207597346319913
positive_beta_prior,2026-02-27,SPY,0.025,-0.08620626115569703,0.08258848674680995,59,2,2,0.008452024473956918,0.00844303694111403,0.04346139841607759,0.04268705770140634
positive_beta_prior,2026-02-27,MGK,0.025,-0.10042293220189465,0.10740682421265721,59,2,2,0.009755919635871952,0.00993630928490116,0.05758957039962442,0.05511035400343018
positive_beta_prior,2026-02-27,VTV,0.025,-0.07424933950667918,0.06608703070356393,59,2,2,0.0075325984466227975,0.006868454139052458,0.03966964449209813,0.03734402469750001
positive_beta_prior,2026-02-27,IJR,0.025,-0.08525092297482739,0.11379124809117293,59,2,2,0.0029464911599937408,0.0029698384071750825,0.056207180725535114,0.05519498440091819
positive_beta_prior,2026-02-27,IWM,0.025,-0.09740979541103842,0.10753305379901267,59,2,2,0.002561787595887856,0.0024627164640329754,0.05752965608393532,0.05710161816816399
positive_beta_prior,2026-02-27,VNQ,0.025,-0.08585602947757782,0.09848968877563243,59,2,2,0.002305670431819693,0.0027808693722330704,0.05488397168531981,0.052625365694370735
positive_beta_prior,2026-02-27,VNQI,0.025,-0.07468444943294396,0.08341354987969204,59,2,2,3.283017448173479e-05,1.734172748006941e-05,0.04677168513589526,0.04297277207394236
positive_beta_prior,2026-02-27,VEA,0.025,-0.08186405078882728,0.08470630485534172,59,2,2,0.006774299765135943,0.00663965089524283,0.04421800941745542,0.041582734513121306
positive_beta_prior,2026-02-27,VWO,0.025,-0.06705578810399158,0.07454732177107827,59,2,2,0.0024632070286344583,0.0019567620978386264,0.04070620933946308,0.03601594088374803
positive_beta_prior,2026-02-27,VSS,0.025,-0.09147456861019111,0.08628543836620432,59,2,2,0.004384120932677324,0.004508947917328502,0.044902989495041144,0.04264171344495732
positive_beta_prior,2026-02-27,BND,0.025,-0.03579014766661802,0.03209323301374773,59,2,2,-0.0021971062705247687,-0.0021337723511144348,0.018108800586641986,0.017283977768005266
positive_beta_prior,2026-02-27,IEF,0.025,-0.04201441521702945,0.033040996500898145,59,2,2,-0.0028570887109800086,-0.0028428512161724024,0.02171314797696794,0.02116115555016019
positive_beta_prior,2026-02-27,BNDX,0.025,-0.03131394355795447,0.028750913688549134,59,2,2,-0.002276754244249397,-0.002195452440497606,0.014861124503188229,0.014494353817136225
positive_beta_prior,2026-02-27,LQD,0.025,-0.05521395801074109,0.0558244709453943,59,2,2,-0.0019985279983067627,-0.002038869069796862,0.027799085668264167,0.026180586494199378
positive_beta_prior,2026-02-27,HYG,0.025,-0.04401187469841615,0.038914525176852025,59,2,2,0.0005184175244693163,0.0004786997969589532,0.021760130566391443,0.01902664926208407
positive_beta_prior,2026-02-27,EWX,0.025,-0.06630211341032428,0.06818047865943869,59,2,2,0.004062569344703256,0.0038170342453762666,0.0355602158473397,0.03271458577761044
positive_beta_prior,2026-02-27,VWOB,0.025,-0.06378329912238025,0.0518509172003288,59,2,2,-0.0001151143101267077,-0.0008195555366863397,0.02831703091655381,0.026182189356479424
positive_beta_prior,2026-02-27,HYEM,0.025,-0.05329670523832402,0.04019170002440745,59,2,2,-5.067753201633674e-06,-0.0008167794130617864,0.024465851696778215,0.020571947673072292
positive_beta_prior,2026-03-31,SPY,0.025,-0.08608859313431623,0.0823796905011751,60,2,2,0.00743841049511441,0.007426535147010436,0.043800945332185155,0.04302462106900643
positive_beta_prior,2026-03-31,MGK,0.025,-0.10000660276698946,0.1072013776796618,60,2,2,0.008717209841200446,0.008901622426142824,0.05766351396784712,0.05519360383976798
positive_beta_prior,2026-03-31,VTV,0.025,-0.07392868573466413,0.06589721630021733,60,2,2,0.006555069028038389,0.005906355104549835,0.04005423780130565,0.0377421486289296
positive_beta_prior,2026-03-31,IJR,0.025,-0.08520794285916783,0.11346536478505542,60,2,2,0.002179760821406977,0.002193288841453365,0.05604438533625799,0.0550222010239962
positive_beta_prior,2026-03-31,IWM,0.025,-0.09732049924964396,0.10749283187875384,60,2,2,0.0016424957460719702,0.0015467116077858593,0.05748279068306474,0.05705231436485051
positive_beta_prior,2026-03-31,VNQ,0.025,-0.08578603942049592,0.09842239453950095,60,2,2,0.0011658850817494312,0.0016332539005209348,0.055128412782935884,0.0529213243859762
positive_beta_prior,2026-03-31,VNQI,0.025,-0.10018114801358546,0.08311060544278247,60,2,2,-0.0020710452009618054,-0.002109333187873465,0.04915374065698681,0.04536648028119394
positive_beta_prior,2026-03-31,VEA,0.025,-0.09102706430776973,0.08463264813013717,60,2,2,0.005177784513977376,0.00473749078377758,0.04555243662199848,0.04368822201786623
positive_beta_prior,2026-03-31,VWO,0.025,-0.07136338428066291,0.07429258423120473,60,2,2,0.0012116732178334255,0.0006059925554647872,0.0415077224433102,0.03715523989418972
positive_beta_prior,2026-03-31,VSS,0.025,-0.0989259333821197,0.08615325574199396,60,2,2,0.002778422954440631,0.0026483845761429907,0.046225536385739896,0.04462444251125086
positive_beta_prior,2026-03-31,BND,0.025,-0.0355389516000446,0.03204605266740554,60,2,2,-0.0025014757224939696,-0.0024323968443994344,0.018108809779364004,0.017279854418021715
positive_beta_prior,2026-03-31,IEF,0.025,-0.041967106340792634,0.03303129099936222,60,2,2,-0.003247294931784937,-0.003232041282734094,0.021739493734252737,0.021194418089934608
positive_beta_prior,2026-03-31,BNDX,0.025,-0.0313022751669762,0.028704037594252017,60,2,2,-0.002646443731836125,-0.0025676705482574917,0.015010328743313883,0.014651408063933275
positive_beta_prior,2026-03-31,LQD,0.025,-0.054819750152098314,0.055445144189060144,60,2,2,-0.0023619453769708884,-0.002401118060525865,0.027705872555016414,0.02605383054681759
positive_beta_prior,2026-03-31,HYG,0.025,-0.043937987744674493,0.03862792740571137,60,2,2,0.00029900129035207075,0.00025285516438691366,0.021641774694641087,0.018915042791894734
positive_beta_prior,2026-03-31,EWX,0.025,-0.06618579581073793,0.06778140659485583,60,2,2,0.003010410846269823,0.0027595428497650676,0.03618726996296255,0.03340212992230961
positive_beta_prior,2026-03-31,VWOB,0.025,-0.06369153206248451,0.05151658444219612,60,2,2,-0.0007370101364086482,-0.0014377961991335184,0.028486290654007096,0.026355910477497198
positive_beta_prior,2026-03-31,HYEM,0.025,-0.05296564519864216,0.040180687842602605,60,2,2,-0.0004116941493046774,-0.00119920901957126,0.024461259425596838,0.020593864096827192
positive_beta_prior,2026-04-30,SPY,0.025,-0.08597092511293541,0.08824437964326459,61,2,2,0.008981792135742652,0.008916453152718102,0.04507605874518664,0.04417617623755443
positive_beta_prior,2026-04-30,MGK,0.025,-0.09959027333208426,0.12196403963379798,61,2,2,0.010860478327037579,0.011074757215626674,0.059580805776805634,0.05714756419212208
positive_beta_prior,2026-04-30,VTV,0.025,-0.07360803196264909,0.06570740189687074,61,2,2,0.0072773968636167885,0.006643607409977834,0.0401177035821421,0.037828988116391356
positive_beta_prior,2026-04-30,IJR,0.025,-0.08516496274350827,0.11313948147893793,61,2,2,0.0037739752556016724,0.0037780059903863845,0.056953105929213356,0.05594050851908592
positive_beta_prior,2026-04-30,IWM,0.025,-0.09723120308824951,0.1123244654388893,61,2,2,0.0035389998911513967,0.0034574033487521755,0.05889482527306618,0.05849022586799885
positive_beta_prior,2026-04-30,VNQ,0.025,-0.08571604936341404,0.09835510030336947,61,2,2,0.002501069189881621,0.0029608646123109807,0.05565280984633337,0.0534850259305324
positive_beta_prior,2026-04-30,VNQI,0.025,-0.09902889654430186,0.08280766100587289,61,2,2,-0.0010664772569316092,-0.0010762914397177,0.04936983504363741,0.04556518420610297
positive_beta_prior,2026-04-30,VEA,0.025,-0.09093132864094156,0.08455899140493262,61,2,2,0.006245173387025849,0.005812821486554694,0.045934074500483174,0.0441167391679426
positive_beta_prior,2026-04-30,VWO,0.025,-0.07129678231546477,0.08299888264682287,61,2,2,0.002615828866800801,0.0021809500258741345,0.04259632625397613,0.0387650834572721
positive_beta_prior,2026-04-30,VSS,0.025,-0.09859411549542468,0.08602107311778362,61,2,2,0.00406016850480709,0.003938807321644974,0.04691910110238485,0.04533988280352289
positive_beta_prior,2026-04-30,BND,0.025,-0.03528775553347119,0.031998872321063354,61,2,2,-0.0024874201236134855,-0.002412784646135869,0.017957604505693107,0.017116252321739283
positive_beta_prior,2026-04-30,IEF,0.025,-0.04191979746455582,0.0330215854978263,61,2,2,-0.00327007534969635,-0.0032538388629348362,0.021558304289030723,0.021014363967628624
positive_beta_prior,2026-04-30,BNDX,0.025,-0.03129060677599793,0.028657161499954897,61,2,2,-0.002616326081143618,-0.0025399986121586947,0.014886575639767743,0.014526416711502359
positive_beta_prior,2026-04-30,LQD,0.025,-0.05442554229345553,0.05506581743272598,61,2,2,-0.002328602401458383,-0.00236664500487939,0.027475254347549594,0.02578233277573262
positive_beta_prior,2026-04-30,HYG,0.025,-0.043864100790932836,0.03834132963457071,61,2,2,0.0004911589787147328,0.0004387952214572342,0.021513082165906798,0.0187920395081468
positive_beta_prior,2026-04-30,EWX,0.025,-0.06606947821115156,0.08929943225421544,61,2,2,0.004694081749018159,0.004659098906979124,0.03821796448204132,0.03590920737957056
positive_beta_prior,2026-04-30,VWOB,0.025,-0.06359976500258879,0.05118225168406343,61,2,2,-0.0003840830470043972,-0.0010813337873317112,0.02838207683252559,0.02626035383124729
positive_beta_prior,2026-04-30,HYEM,0.025,-0.0526345851589603,0.040169675660797766,61,2,2,-3.971728360439966e-05,-0.000803828701641136,0.024429920860435998,0.02061304525352449
positive_beta_prior,live,SPY,0.025,-0.0858532570915546,0.08814950161951324,62,2,2,0.009635048149101532,0.009571498181855747,0.04500000144455178,0.04410056451674837
positive_beta_prior,live,MGK,0.025,-0.09917394389717905,0.12142108074243686,62,2,2,0.012028926349965623,0.012235664306272445,0.05980237934838351,0.05735423417704498
positive_beta_prior,live,VTV,0.025,-0.07328737819063404,0.06551758749352415,62,2,2,0.007506159479477791,0.006886813061177157,0.03982826439566623,0.03753256946006594
positive_beta_prior,live,IJR,0.025,-0.0851219826278487,0.11281359817282044,62,2,2,0.0038479368203895555,0.0038427766339532905,0.056487350277400636,0.055459855381030876
positive_beta_prior,live,IWM,0.025,-0.09714190692685505,0.11212109458512841,62,2,2,0.0041545993779701544,0.004070639080049424,0.05861086785513309,0.05819436292089201
positive_beta_prior,live,VNQ,0.025,-0.08564605930633215,0.09828780606723798,62,2,2,0.0023074144002004503,0.0027598807293954773,0.055215813229023206,0.053060636720824804
positive_beta_prior,live,VNQI,0.025,-0.09787664507501825,0.08250471656896331,62,2,2,-0.0015128073166921004,-0.001495066205163125,0.049089455134460655,0.04522715633476752
positive_beta_prior,live,VEA,0.025,-0.09083559297411338,0.08448533467972806,62,2,2,0.006790487879618213,0.006365821620819936,0.04575791562714392,0.04395797650840794
positive_beta_prior,live,VWO,0.025,-0.07123018035026663,0.08280556838892186,62,2,2,0.0027847305512255422,0.0023527783918395363,0.04226666179954309,0.038453515610544636
positive_beta_prior,live,VSS,0.025,-0.09826229760872966,0.08588889049357327,62,2,2,0.004242542144466383,0.004129578246919291,0.04655508155983751,0.04495743340251495
positive_beta_prior,live,BND,0.025,-0.03503655946689777,0.03195169197472117,62,2,2,-0.002451105118269133,-0.0023710922865498255,0.017812098117166865,0.016958580638602366
positive_beta_prior,live,IEF,0.025,-0.041872488588319004,0.03301187999629038,62,2,2,-0.003268534252535971,-0.0032513466325060658,0.021380870111909298,0.020837975614668342
positive_beta_prior,live,BNDX,0.025,-0.03127893838501966,0.028610285405657777,62,2,2,-0.0024904362992902817,-0.0024164756508799176,0.014797289345093645,0.014436184659778818
positive_beta_prior,live,LQD,0.025,-0.05403133443481275,0.05468649067639182,62,2,2,-0.002200515280170118,-0.0022374642576550247,0.02726777499822784,0.025536128597165923
positive_beta_prior,live,HYG,0.025,-0.04379021383719118,0.03805473186343005,62,2,2,0.0005052791053611768,0.00044689828556270243,0.02133630643290591,0.018612939329503864
positive_beta_prior,live,EWX,0.025,-0.06595316061156518,0.08860264943260124,62,2,2,0.00491447341483738,0.004861330127604528,0.03794311309083499,0.03559461903633843
positive_beta_prior,live,VWOB,0.025,-0.06350799794269307,0.05084791892593074,62,2,2,-0.00027201249766775355,-0.0009658419582554969,0.02816230427699916,0.026033206334266222
positive_beta_prior,live,HYEM,0.025,-0.05230352511927844,0.040158663478992926,62,2,2,6.716996684845388e-05,-0.0006742929490303666,0.024243461483658624,0.020436717463130607
