variant,window_date,corr_min,corr_max,corr_mean_offdiag,negative_corr_share,eig1_share,eig5_share,corr_mean_within_group,corr_mean_between_group
positive_beta_prior,2025-05-30,0.4294504185887222,0.9926293401552683,0.7381347833831788,0.0,0.7577359901702768,0.9602862083356276,0.8325484997432903,0.7188059910574869
positive_beta_prior,2025-06-30,0.4388344611651209,0.99109462996898,0.7381010381769149,0.0,0.7572594194682887,0.9594107612212891,0.8389670319900646,0.7174513071600496
positive_beta_prior,2025-07-31,0.4548561243287396,0.992579643137677,0.7436887725698414,0.0,0.762231498963201,0.9561590124703049,0.8391069440359987,0.7241543437657462
positive_beta_prior,2025-08-29,0.4002368568667692,0.9914914509054374,0.737379458023006,0.0,0.7566997533632543,0.9548300397759597,0.8247462702391404,0.7194933389866319
positive_beta_prior,2025-09-30,0.4185874695789302,0.9912645775290384,0.7417507595750252,0.0,0.7614077808063684,0.9666080793471108,0.8351324408509255,0.7226332500224789
positive_beta_prior,2025-10-31,0.5226186080678463,0.9937971594478581,0.7620742229529965,0.0,0.7786001910694741,0.9554123475930648,0.8518211404042144,0.743700838277944
positive_beta_prior,2025-11-28,0.47321913319555126,0.9910667154991027,0.7502761411376199,0.0,0.7679405556221122,0.9527168925150601,0.8434649831068565,0.7311981104982488
positive_beta_prior,2025-12-31,0.4455277953964818,0.9899504476445428,0.7432238722423875,0.0,0.7617645805269024,0.9532196600816474,0.8295030718494092,0.7255604140551232
positive_beta_prior,2026-01-30,0.4039208709287297,0.9904845278338162,0.7329541425885607,0.0,0.7524137828257483,0.9535182346363071,0.8243854242820787,0.7142359274387065
positive_beta_prior,2026-02-27,0.4603180813849673,0.9929006121542,0.7400806002840739,0.0,0.7582657521521384,0.9419283558374512,0.8402767547572828,0.7195680017305036
positive_beta_prior,2026-03-31,0.4375928394527843,0.9958174181469137,0.7305900344437009,0.0,0.7505372092715383,0.9623053125407066,0.8285838195559302,0.7105283146569453
positive_beta_prior,2026-04-30,0.40201715797684034,0.9940134481764108,0.7344384442398683,0.0,0.7547860512186828,0.9704036945504083,0.853395160753156,0.7100851007017149
