variant,window_date,corr_min,corr_max,corr_mean_offdiag,negative_corr_share,eig1_share,eig5_share,corr_mean_within_group,corr_mean_between_group
signed_no_prior,2026-04-30,0.37794388300523174,0.9868091483277742,0.7988975771092933,0.0,0.8149495932824516,0.9909009698915866,0.8777535079114563,0.7827538432442837
signed_lkj_eta_1,2025-05-30,0.010136073367431952,0.7904925905388531,0.19459109410597594,0.0,0.2577970946974052,0.5435280243547072,0.26681568845927456,0.17980495667931637
signed_lkj_eta_1,2025-06-30,-0.21760259679015365,0.7645958134001878,0.1923548936719199,0.013071895424836602,0.2565224082768418,0.5497534708277739,0.261545351334665,0.17818991808742093
signed_lkj_eta_1,2025-07-31,-0.059819720334808674,0.7833128585591759,0.19432285534064966,0.006535947712418301,0.2584626092996314,0.5391538130560498,0.2706180289857229,0.17870337097236696
signed_lkj_eta_1,2025-08-29,-0.04543281969954787,0.6898631589795948,0.18681439618331416,0.013071895424836602,0.2503744020506134,0.5338889287440315,0.26286291997262157,0.1712454070610938
signed_lkj_eta_1,2025-09-30,-0.02056580835270375,0.6837853539822448,0.19419726669337045,0.006535947712418301,0.2547242716527519,0.538289604323537,0.2674937046958293,0.17919169670861515
signed_lkj_eta_1,2025-10-31,-0.188392323614088,0.7443570226001957,0.19638741444349472,0.006535947712418301,0.25855496932725147,0.5398703428724584,0.2708773184547936,0.18113751283488236
signed_lkj_eta_1,2025-11-28,-0.014041521120380897,0.6452464811744082,0.20329883771998764,0.013071895424836602,0.26402972467352254,0.5621174392366703,0.265515270676242,0.19056161522500645
signed_lkj_eta_1,2025-12-31,0.007811367248426152,0.6537287897165034,0.20701757421452666,0.0,0.26737022274591254,0.5379770752828377,0.2594361117111711,0.19628622008135532
signed_lkj_eta_1,2026-01-30,0.010806704910070452,0.6469522798134723,0.20507834185960583,0.0,0.26528513608341575,0.5400685512507972,0.2676432346948295,0.19226978112168605
signed_lkj_eta_1,2026-02-27,0.008395860395753584,0.5854598414044344,0.20254816097085693,0.0,0.2597886989298455,0.5412739262432854,0.26339901506368235,0.19009050580224696
signed_lkj_eta_1,2026-03-31,-0.024007631491299884,0.744192498980301,0.2071433718525359,0.013071895424836602,0.26558123363391445,0.5402923470084955,0.2810350065603598,0.1920159505737688
signed_lkj_eta_1,2026-04-30,-0.03245448791797107,0.7034390939201695,0.20462008724359754,0.006535947712418301,0.26330646224768584,0.5532197209230957,0.29204592237461263,0.18672188477583065
signed_lkj_eta_2,2025-05-30,0.011927918457623837,0.5830417144065877,0.15448041502191806,0.0,0.21218810981978092,0.47303510100578766,0.20123969187657934,0.14490764968159367
signed_lkj_eta_2,2025-06-30,0.022752807800462255,0.5702813045048798,0.16081591275263224,0.0,0.22085592743569102,0.4803066484402436,0.20759219598585726,0.15123966579149953
signed_lkj_eta_2,2025-07-31,0.01742445787909673,0.4192062093907014,0.15875946900469232,0.0,0.21637138943099318,0.4730152367995969,0.20698386997069115,0.14888675699590517
signed_lkj_eta_2,2025-08-29,0.03815947108037154,0.5182778857588064,0.1657530402375269,0.0,0.22595394496460472,0.48579936576616095,0.21293064635603193,0.15609463268570703
signed_lkj_eta_2,2025-09-30,-0.007918511327192792,0.4851755495013687,0.15842660135295358,0.006535947712418301,0.21752159660571316,0.47972890387183154,0.2090168518802432,0.14806954218988644
signed_lkj_eta_2,2025-10-31,0.009337261836892576,0.4997646231231411,0.16132870475743738,0.0,0.21927170054744038,0.48441699647845077,0.2150528209381038,0.15033006679919078
signed_lkj_eta_2,2025-11-28,0.01350151262760231,0.5266504760315249,0.16264198835054533,0.0,0.22066597647672237,0.4851137586373405,0.21194358964165977,0.15254874714134078
signed_lkj_eta_2,2025-12-31,-0.026038892510982747,0.4314692793269536,0.16044252163947187,0.006535947712418301,0.21786599988859306,0.48867170273590066,0.21417118657698933,0.14944295243966516
signed_lkj_eta_2,2026-01-30,0.011464928810244326,0.44514880969648063,0.17422455084247832,0.0,0.23055630697203697,0.49507615156406953,0.22483063729956185,0.163864249678036
signed_lkj_eta_2,2026-02-27,-0.0055277640250376014,0.4828045185373289,0.17101154948374034,0.013071895424836602,0.22779453944210357,0.4943562579900794,0.21858863763502343,0.16127135820867455
signed_lkj_eta_2,2026-03-31,-0.06702406203871339,0.5120061836663184,0.16526517113116324,0.013071895424836602,0.22166467114423133,0.4904552656296195,0.2288558012778915,0.15224661692789607
signed_lkj_eta_2,2026-04-30,0.019871422331311908,0.5370790736164912,0.17029730092154105,0.0,0.22591810245751376,0.492245225125496,0.23105427945120793,0.15785886437216046
