run_id,gp_cum_return,gp_sharpe,gp_mean_ic,gp_median_ic,gp_max_drawdown,gp_avg_turnover,equal_weight_cum_return,historical_cum_return,pred_cross_section_std,pred_cross_section_range,pred_mean_abs,post_std_mean,y_true_cross_section_std
20260705T1510Z_first_round_control_rank2_3w,0.0404512883353977,1.778356265881723,3.7007434154171876e-17,-0.1999999999999999,-0.0118896693764871,0.4666666667137686,0.0499222040143816,0.0418134723353895,0.010851131057621416,0.025049279604225098,0.012134316171846625,0.05527558555326501,0.020861127348467304
20260705T1511Z_first_round_positive_no_prior_rank2_3w,0.0693493976073962,3.866117859262798,-0.1333333333333333,-0.1999999999999999,-0.0027465834039162,0.4666666708033273,0.0499222040143816,0.0418134723353895,0.008037656011024942,0.017370296500520268,0.010764539201341657,0.06442863935069075,0.020861127348467304
20260705T1512Z_first_round_signed_lkj_rank2_3w,0.0534056924322967,2.6026550518287004,0.3333333333333333,0.7999999999999999,-0.0027465833889396,0.472923684838274,0.0499222040143816,0.0418134723353895,0.009793366556899384,0.021463892302516736,0.014540580654804701,0.049790056070696635,0.020861127348467304
20260705T1513Z_first_round_signed_lkj_noise_floor_rank2_3w,0.0521167473090069,2.57660821852788,0.1333333333333333,0.3999999999999999,-0.0027465833942942,0.4814630691965187,0.0499222040143816,0.0418134723353895,0.008190936684910373,0.0182291456938387,0.011028339553178982,0.04957793369946181,0.020861127348467304
