variant,n_windows,R2_pooled,R2_avg,IC,IC_p_value,IR,HitRatio,rmse,mae,nlpd,cover_1sd,cover_2sd,top_bottom_5_cum_return,top_bottom_5_ann_return,top_bottom_5_ann_vol,top_bottom_5_sharpe,top_bottom_5_max_drawdown,top_bottom_5_mean_monthly,top_bottom_5_hit_rate,resid_R2_pooled,resid_R2_avg,resid_IC,resid_IC_p_value,resid_IR,resid_HitRatio,resid_rmse,resid_mae,resid_nlpd,resid_cover_1sd,resid_cover_2sd,resid_top_bottom_5_cum_return,resid_top_bottom_5_ann_return,resid_top_bottom_5_ann_vol,resid_top_bottom_5_sharpe,resid_top_bottom_5_max_drawdown,resid_top_bottom_5_mean_monthly,resid_top_bottom_5_hit_rate
positive_no_prior,12.0,-0.08131733620294357,-0.0685466118870294,0.34038527691778464,0.006142393554565466,0.9757265942395549,0.6203703703703703,0.03392684066982684,0.0236852670091076,-2.1539795639383565,0.7962962962962963,0.9768518518518519,0.2736169802425512,0.27949221440806804,0.09959074053300551,2.806407633001194,-0.003118474020457937,0.02075097627281824,0.8333333333333334,-0.06048017393181038,-0.04374549103463577,0.15239078087375302,0.26127315648913496,0.34186273363670505,0.6435185185185185,0.03392684066982684,0.0236852670091076,-2.1539795639383565,0.7962962962962963,0.9768518518518519,0.1589764389566808,0.16623529153882322,0.11440592560389212,1.4530304323080259,-0.041646901469205834,0.012897536699062255,0.5
