variant,n_windows,R2_pooled,R2_avg,IC,IC_p_value,IR,HitRatio,rmse,mae,nlpd,cover_1sd,cover_2sd,top_bottom_5_cum_return,top_bottom_5_ann_return,top_bottom_5_ann_vol,top_bottom_5_sharpe,top_bottom_5_max_drawdown,top_bottom_5_mean_monthly,top_bottom_5_hit_rate,resid_R2_pooled,resid_R2_avg,resid_IC,resid_IC_p_value,resid_IR,resid_HitRatio,resid_rmse,resid_mae,resid_nlpd,resid_cover_1sd,resid_cover_2sd,resid_top_bottom_5_cum_return,resid_top_bottom_5_ann_return,resid_top_bottom_5_ann_vol,resid_top_bottom_5_sharpe,resid_top_bottom_5_max_drawdown,resid_top_bottom_5_mean_monthly,resid_top_bottom_5_hit_rate
signed_no_prior,12.0,-0.017152464985868976,-0.00845999451444925,0.2748538011695907,0.032510422319591156,0.7059237456906213,0.5879629629629629,0.03290484612674195,0.02324542657505219,-2.1624372617197554,0.8333333333333334,0.9907407407407407,0.23459448623386336,0.24084943444987106,0.10363120561735299,2.3241014423703756,-0.01989741723598409,0.018145682433951645,0.6666666666666666,0.0024482297017965893,0.01493656220944203,0.152906776745786,0.21105128122491462,0.38338208607609936,0.6296296296296297,0.03290484612674195,0.02324542657505219,-2.1624372617197554,0.8333333333333334,0.9907407407407407,0.1393000497939867,0.14365981853249798,0.08932358442575326,1.6083078109332882,-0.014217854013590152,0.01124892256658038,0.5833333333333334
