variant,date,rmse,mae,nlpd,cover_1sd,cover_2sd
signed_no_prior,2025-05-30,0.030274246920354284,0.026006660830669624,-2.13127201675985,0.8333333333333334,1.0
signed_no_prior,2025-06-30,0.009690617618273238,0.00738148416016549,-2.310713119331766,1.0,1.0
signed_no_prior,2025-07-31,0.0428837508636876,0.03551531944378852,-1.9471380424862414,0.5,1.0
signed_no_prior,2025-08-29,0.020043347713801195,0.014920234994807154,-2.284182164885826,0.9444444444444444,1.0
signed_no_prior,2025-09-30,0.014486652426789516,0.011649669528450092,-2.3442157636411523,1.0,1.0
signed_no_prior,2025-10-31,0.016349394344950835,0.011944807464321644,-2.40468795524854,1.0,1.0
signed_no_prior,2025-11-28,0.017152595218971684,0.014179306618450984,-2.4484082178401434,1.0,1.0
signed_no_prior,2025-12-31,0.02637142699713562,0.020662985211843912,-2.412316746260737,0.8333333333333334,1.0
signed_no_prior,2026-01-30,0.03023794298841611,0.024458984697083255,-2.1533366195157573,0.8888888888888888,1.0
signed_no_prior,2026-02-27,0.05421757259861567,0.04466500824329441,-1.6924126235304375,0.5555555555555556,0.9444444444444444
signed_no_prior,2026-03-31,0.061015239111762994,0.04889799708611278,-1.6040085653996001,0.5,0.9444444444444444
signed_no_prior,2026-04-30,0.026419491937705958,0.0186626606216384,-2.2165553057370113,0.9444444444444444,1.0
signed_lkj_eta_1,2025-05-30,0.029899422149096133,0.025852280824152075,-2.2080638263155543,0.5,1.0
signed_lkj_eta_1,2025-06-30,0.012886477358185036,0.00963641511432985,-2.7515967903231746,1.0,1.0
signed_lkj_eta_1,2025-07-31,0.04543300794059196,0.037621094218482275,-1.475590989251015,0.2222222222222222,0.8333333333333334
signed_lkj_eta_1,2025-08-29,0.017825191269505946,0.013367552022898455,-2.5844300477426496,0.8333333333333334,1.0
signed_lkj_eta_1,2025-09-30,0.013890523649882702,0.011440719351382793,-2.667278150033771,0.8888888888888888,1.0
signed_lkj_eta_1,2025-10-31,0.013467859836117922,0.010051801337628613,-2.7654049430472374,0.9444444444444444,1.0
signed_lkj_eta_1,2025-11-28,0.015000663038851654,0.0119409016345833,-2.7894587242875715,1.0,1.0
signed_lkj_eta_1,2025-12-31,0.029930525863099536,0.023450698607197097,-2.3612328691003204,0.5555555555555556,0.9444444444444444
signed_lkj_eta_1,2026-01-30,0.032460219205808605,0.02635738710435269,-2.113079989086579,0.5,1.0
signed_lkj_eta_1,2026-02-27,0.06233194446875436,0.05507678479025541,-0.11240193304413129,0.0,0.5
signed_lkj_eta_1,2026-03-31,0.06183659812276807,0.04918936731270751,-0.9810299039648511,0.2777777777777778,0.6666666666666666
signed_lkj_eta_1,2026-04-30,0.026652808348521604,0.01934359327745873,-2.5296880742009353,0.7777777777777778,1.0
signed_lkj_eta_2,2025-05-30,0.03036216885857256,0.026247711305427274,-2.180320335724865,0.5555555555555556,1.0
signed_lkj_eta_2,2025-06-30,0.013299706059044326,0.01008619732833255,-2.741055506409033,1.0,1.0
signed_lkj_eta_2,2025-07-31,0.04571840143132127,0.03789169442405408,-1.491419291991464,0.2222222222222222,0.8333333333333334
signed_lkj_eta_2,2025-08-29,0.017914831314659006,0.013434140311379423,-2.5885037319450377,0.8888888888888888,1.0
signed_lkj_eta_2,2025-09-30,0.014340400092538003,0.011764394081833236,-2.6613383959237384,0.8888888888888888,1.0
signed_lkj_eta_2,2025-10-31,0.013541809261803176,0.01009522784994092,-2.7649180134837086,0.9444444444444444,1.0
signed_lkj_eta_2,2025-11-28,0.014326997925598144,0.011467700545901228,-2.771736003525534,1.0,1.0
signed_lkj_eta_2,2025-12-31,0.029267948955361566,0.02269540935565008,-2.399955884703438,0.5555555555555556,0.9444444444444444
signed_lkj_eta_2,2026-01-30,0.03243381770293892,0.026296617390294215,-2.141863882837057,0.5,1.0
signed_lkj_eta_2,2026-02-27,0.061782503853529035,0.05452438252440095,-0.24568685125297574,0.0,0.5
signed_lkj_eta_2,2026-03-31,0.06440895888916348,0.050837489331555984,-0.8673146003378956,0.2777777777777778,0.5555555555555556
signed_lkj_eta_2,2026-04-30,0.025528521061091037,0.01804770816888736,-2.5688834466448944,0.8333333333333334,1.0
