asset_id,n,rmse,mae,bias,mean_y_true,mean_y_pred,std_y_true,std_y_pred,mean_pred_std,mean_gaussian_nll,standardized_residual_mean,standardized_residual_std,coverage_50,coverage_80,coverage_95
overall,24,0.055252741152450546,0.04506006896409251,-0.004750731116767754,0.01573718462031878,0.01098645350355103,0.05523992098687092,0.006358292558666156,0.04380429617927479,-1.4210694041325092,0.08807124234894848,1.2966992098269279,0.4583333333333333,0.75,0.875
