experiment,date,diagnostic,module_path,module_type,mean,min,max
control,2026-05-29,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,165.546339503946,165.546339503946,165.546339503946
control,2026-05-29,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.06836456998939476,0.06836456998939476,0.06836456998939476
control,2026-05-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.27890333891146113,0.27890333891146113,0.27890333891146113
control,2026-05-29,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.05722344666035435,0.05722344666035435,0.05722344666035435
control,2026-05-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.9217514846211177,0.2774080352157831,2.109742364637875
control,2026-05-29,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.9330274838557512,0.9330274838557512,0.9330274838557512
control,2026-05-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.4854107843297316,0.10167570890776238,0.9166499109167766
control,2026-05-29,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.08458294661123181,0.08458294661123181,0.08458294661123181
control,2026-05-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.5723413507761548,0.39300797023940776,0.7181483632170848
control,2026-05-29,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.13040882011113294,0.13040882011113294,0.13040882011113294
control,2026-05-29,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.016943253773138794,0.016943253773138794,0.016943253773138794
control,2026-05-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.194932827318882,0.194932827318882,0.194932827318882
control,2026-05-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,0.837050163370865,0.3266867911065353,1.711052578331426
control,2026-05-29,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.07311943751602476,0.07311943751602476,0.07311943751602476
control,2026-05-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.06889546686536038,0.06889546686536038,0.06889546686536038
control,2026-05-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.513619947608259,0.3194038415479923,0.6159129955374892
control,2026-05-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.5259863095240169,0.38405679127666015,0.5964871572002951
control,2026-05-29,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,3.82787514505279e-05,3.82787514505279e-05,3.82787514505279e-05
control,2026-05-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.5854814150664384,0.5437997870594384,0.6095420554751227
control,2026-05-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.587966460085927,0.579184588546989,0.6106139713697467
control,2026-05-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,0.9447194205175078,0.4154358005510673,1.3924053197233197
control,2026-05-29,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.006869028357437065,0.006138719934252455,0.007582495834271618
