experiment,date,diagnostic,module_path,module_type,mean,min,max
control,2026-06-30,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,125.25150931904197,125.25150931904197,125.25150931904197
control,2026-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.024081743911395174,0.024081743911395174,0.024081743911395174
control,2026-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.2887842168770044,0.2887842168770044,0.2887842168770044
control,2026-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.04399856018032102,0.04399856018032102,0.04399856018032102
control,2026-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.9699018943591894,0.25406943019078004,2.418582252324007
control,2026-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,1.0649639202332566,1.0649639202332566,1.0649639202332566
control,2026-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.5630214929835538,0.07584785983742208,0.9896112959617724
control,2026-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.03534924805776234,0.03534924805776234,0.03534924805776234
control,2026-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.5755109035804848,0.363985358363386,0.7268401051781322
control,2026-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.06597958086415216,0.06597958086415216,0.06597958086415216
control,2026-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.005347094003279646,0.005347094003279646,0.005347094003279646
control,2026-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.2021348595095577,0.2021348595095577,0.2021348595095577
control,2026-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,0.8459115981718394,0.3035555806559872,1.8094438966489068
control,2026-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.04262874005925504,0.04262874005925504,0.04262874005925504
control,2026-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.04161601811886886,0.04161601811886886,0.04161601811886886
control,2026-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.5072247845860773,0.29096474665009003,0.6278040029585185
control,2026-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.5212634346484463,0.3632675083554265,0.6147365956794046
control,2026-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,1.7444854214703093e-05,1.7444854214703093e-05,1.7444854214703093e-05
control,2026-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.5868530022249681,0.5434516904404828,0.6066869073420434
control,2026-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.5907406523095564,0.5784487312191177,0.6104557363781298
control,2026-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,0.9501647239955051,0.39363327380785934,1.5706965449314443
control,2026-06-30,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.007059437899412121,0.005830638852409885,0.008701306989919317
