variant,window_date,corr_min,corr_max,corr_mean_offdiag,negative_corr_share,eig1_share,eig5_share,corr_mean_within_group,corr_mean_between_group
signed_lkj_eta_2,2026-01-30,0.3289533198183585,0.8281467162864691,0.6161068584516697,0.0,0.7179290222945943,1.0,0.6161068584516698,
signed_lkj_eta_2,2026-02-27,0.406550242268072,0.7748116839257015,0.616138345398454,0.0,0.7178121378020379,1.0,0.6161383453984538,
signed_lkj_eta_2,2026-03-31,0.3719002909589069,0.8907916677602739,0.6864490536267751,0.0,0.7703940341505322,1.0,0.6864490536267751,
signed_lkj_eta_2,2026-04-30,0.6072544702189031,0.7224439390514285,0.6439375025454644,0.0,0.733388338022673,1.0,0.6439375025454644,
signed_lkj_eta_2,2026-05-29,0.5743022824197606,0.7442446781506838,0.6838450456018843,0.0,0.7639189885389146,1.0,0.6838450456018843,
signed_lkj_eta_2,2026-06-30,0.0401065367747327,0.3953715979678129,0.2717636338934004,0.0,0.4649834327905892,1.0,0.2717636338934003,
