SPY,MGK,VTV,IWM
-0.03774623972389036,0.010712553565057745,0.03358839546333813,-0.07962292740409109
0.041120342905659475,0.04338082857019535,0.040198981563249345,0.0376233658850033
0.015330547842882267,0.10743453116080695,0.01729396654818078,-0.04626981418221905
0.01711872230943145,0.027106735817330828,-0.03026169847123521,-0.05218805267458517
-0.01047973402806907,0.039102289678959304,0.0194562080055733,-0.04697849451607138
-0.03895519091946661,-0.01842879613079632,0.024936569117126696,-0.02422024322294641
0.023600887118286458,0.0969597847507715,-0.03398058622260386,0.026742262549776675
-0.018933580059435323,0.03097650884897708,0.06294618401686378,0.048450743238954416
0.03998124182224635,0.019246931338159162,-0.02839497894637488,0.0884990169541529
0.033537994972837,0.04482628321874202,0.03950326751679481,0.06687308246465498
-0.05415165945969561,0.07147294692831233,0.06139297514638259,-0.02070708234944257
0.039012412732245975,-0.026605634552820574,-0.023118694080256828,-0.06164937391381347
-0.035262333093906195,-0.014631180765515596,-0.007329191765780816,-0.047783427371923204
0.027173354212028225,0.005646506417203092,0.005639012097022524,0.025591782713440498
0.0817361228925049,0.04365998938646174,0.048492821988044194,0.06927196296155905
0.014376738911217572,0.02295857698207212,0.05329257937316022,0.0003208423697131069
0.016485381432635893,0.028809856431772002,-0.0065102952176012314,0.010772386274083143
0.05109857936561718,-0.04031213007994572,0.047694431000380094,0.043359117521657005
0.03526548859699436,0.0715101465677934,0.027416867303353146,0.020492075829795283
0.05630974003527531,-0.04325931511986879,0.0029835196402776716,0.023577792866527104
-0.0017269728797596829,0.026092106105224302,0.013028875531682403,-0.03219767113394582
-0.0077083420983758266,0.1248864964312781,0.016910357437852862,-0.011344333457609327
-0.03266315222114994,-0.000995418747863611,-0.018021995085254275,-0.03690806665079585
0.008926346410738218,-0.016640952900122106,-0.05600849537132001,-0.0842720742334551
0.018049421183407084,0.04487458657930696,-0.0015157939224914423,-0.1345159803558435
0.0019840188847251774,0.05445365010353345,0.029666974942578837,-0.009119126466046311
0.022722326861929848,-0.01459180459489454,0.027424254877087162,0.05679198764341989
-0.003386657324143191,-0.003327823022553727,0.0837537475871805,0.053978827702875265
-0.04201098145078263,-0.06799004774813523,0.0378508668530715,-0.0031640486203031535
0.007395958277274001,0.044128722797267636,0.01284288407342828,-0.0035405362323512454
-0.011016379072043494,0.07761727809179496,-0.010367061237590628,-0.04953587056300374
-0.009202715928380715,0.012254968375915568,0.016162924672490787,0.0423311305928316
-0.013209620934033469,-0.05333703104132689,0.03853732434214123,0.04824626364099168
0.009840363532249206,-0.026030260652958066,0.039664472673605206,0.047912990923942814
-0.0138365898347386,0.0169048349058721,0.04023682950307843,0.03753267710253111
0.05443398679854426,0.05446272940458122,0.03270538339014528,-0.01856457091793539
-0.03993413432319528,0.05592769539696524,-0.03438223666589828,0.005682877538554012
0.030597326819393963,-0.008308601316497102,-0.03973026659704815,-0.006953170929728267
0.010932216274394613,0.03507334460195706,0.04955303573338893,0.006878528534700936
0.04647421078954998,0.09443928654947527,0.028331972890966846,0.04444844167633113
-0.003842228919554663,0.002898413865269669,-0.003439044032064952,-0.05311416729015995
-0.010244978909685452,0.0706036821552887,0.01907277561778964,-0.022925521974700835
-0.009415112430337885,0.017992389475975264,0.04142324722930643,0.050886546606825525
0.06500886759345638,-0.016677227424277984,0.015169012189237099,0.009668814156818858
-0.03344196376893522,0.031339685872421044,-0.015869278162001434,0.02341099283658673
-0.019384882178785347,0.022319903684309493,-0.03392346759020967,0.015752588210876176
-0.028148996658582656,0.05624975497015558,-0.008184620449114194,0.03621692904078147
0.010521232567976069,0.07101653385047967,0.048518732108945486,-0.052879132514072336
0.05337060514764403,0.0210173826085569,0.051868496596002275,-0.03270559021981331
0.009312404223493135,-0.03725999422417464,-0.002487109101534501,-0.0023865396546092956
0.040993843136860664,-0.0063703873084455034,-0.03487137685697335,0.025829307015517104
-0.0034711267638244756,0.04096615970078078,0.015022504869775072,-0.04381886892449236
-0.03159729653893456,0.07224437042912252,-0.00715255232093024,-0.06851527620193609
0.03399889377457943,0.05192264613478208,0.03776173045013427,-0.03201293009988408
-0.019801779464136825,0.05494663971110848,0.0005472641270226654,-0.05029421070002947
-0.023445247471191685,0.05509938649293658,0.046415653343000435,-0.010205147226874139
0.0264028985806862,0.0019227841865291917,0.020106261689034306,-0.02671732507489267
0.03697575807896889,0.11026520548810365,-0.008628147800996272,0.014771876345797672
0.01764651054999352,0.0030219581238433244,-0.029524379619155255,-0.028704076750362444
-0.00126593419526733,-0.04623390084969961,-0.020238319446439026,0.07048543675189294
-0.053003570289480426,-0.05723340782781089,0.019397024260787127,-0.04397903790762069
0.04501688784785079,0.021177547595289763,0.08145670632846556,0.009279296357516707
0.027334519434138484,0.01004005390825056,0.04073015046433977,0.09349257655348167
-0.03887334972172795,0.01695470554593135,0.031135248483176354,-0.007843888229060677
0.02895931516137351,0.07456264184795194,-0.027506594545884323,-0.006031805334612427
-0.0421870032511946,-0.0898058914743956,-0.061078010046210024,-0.03483614484541633
0.018055379564920836,0.07074893480665287,-0.0189268284277581,-0.04330584997577915
0.022053599264553275,-0.01679725449021618,0.05619384429239943,0.011586720363382895
-0.02963806661407979,0.01632120739513758,0.016508152298537592,-0.012517319354714847
0.001024006781191255,0.10199596598176801,-0.018481258678364525,0.014804757065236193
-0.04151484058296097,-0.08176063727448914,0.00953911610315145,0.14247477708846845
