strategy,n_rebalances,cumulative_return,cagr,annualized_vol,sharpe,max_drawdown,terminal_value,mean_period_return,mean_monthly_return,hit_rate,avg_turnover,max_weight,mean_ic,median_ic
gp_scenarios_riskfolio,6.0,0.07005127448016712,0.14500973001662998,0.1637919811031964,0.8853286286663036,-0.05200013177261542,10700.512744801672,0.012436059031365543,0.012436059031365543,0.3333333333333333,0.2225474149524759,0.35000000006091364,0.10000000000000002,0.39999999999999997
historical_y_ewma2_gerber1_riskfolio,6.0,0.06983445979403546,0.14454577136279578,0.15838914455849373,0.912598977447059,-0.05198947712563973,10698.344597940355,0.012336113768781047,0.012336113768781047,0.3333333333333333,0.2875219225486364,0.35000000067901266,,
equal_weight,6.0,0.09082386118463437,0.18989669612975457,0.16812428750523145,1.1295018640530783,-0.052161589812022346,10908.238611846344,0.015737184620318784,0.015737184620318784,0.5,0.16666666666666666,0.25,,
schwab_moderate_aggressive_static,6.0,0.07901160795653817,0.164266050104954,0.15688626196791033,1.0470390972700536,-0.04956236427224536,10790.116079565381,0.013752802681090777,0.013752802681090777,0.3333333333333333,0.16666666666666666,0.45,,
