variant,window_date,corr_min,corr_max,corr_mean_offdiag,negative_corr_share,eig1_share,eig5_share,corr_mean_within_group,corr_mean_between_group
positive_beta_prior,2025-05-30,0.35515543629755925,0.965208506252821,0.6985867232859361,0.0,0.7210346186320578,0.9605177158484945,0.8291371682334651,0.6718598605407725
positive_beta_prior,2025-06-30,0.3336099835588158,0.9752994833177852,0.7110821121248145,0.0,0.7323762998001342,0.96733996096577,0.8039904995107136,0.6920614973843944
positive_beta_prior,2025-07-31,0.37388893011586116,0.9737421390425811,0.7112851907865999,0.0,0.7312958872490236,0.9571310419040976,0.811227594806624,0.6908245411447052
positive_beta_prior,2025-08-29,0.39845690149620044,0.9751379669102598,0.7215310659819071,0.0,0.7417783066362289,0.9501413413991282,0.8286189619292029,0.6996075597249805
positive_beta_prior,2025-09-30,0.3343475680820973,0.9727105778591865,0.7164908670068024,0.0,0.7381688311757432,0.9583090042326986,0.779147295230541,0.7036635667405252
positive_beta_prior,2025-10-31,0.4078602938235858,0.9703923134132765,0.7133424046176156,0.0,0.7335768159793572,0.9538131830457321,0.8274457748411946,0.6899826595324732
positive_beta_prior,2025-11-28,0.360858813854098,0.9770214744393945,0.711453394039099,0.0,0.7322622834874384,0.9519499428780684,0.8125202231388476,0.6907625471367884
positive_beta_prior,2025-12-31,0.30507958710789795,0.9719194108944832,0.7114915483710954,0.0,0.7326554193035285,0.9591382474073301,0.8271113822370376,0.6878213461623198
positive_beta_prior,2026-01-30,0.3668752868243028,0.9736485975756372,0.72310376832505,0.0,0.7420571120448795,0.9542717594654125,0.8179203470412483,0.7036925002414188
positive_beta_prior,2026-02-27,0.35829293343196666,0.9837631180798808,0.7001560126996267,0.0,0.7212065632838627,0.9492769187986063,0.815656440215554,0.6765102558853426
positive_beta_prior,2026-03-31,0.34013814811513254,0.9739506087730996,0.718993043910825,0.0,0.7385115720063281,0.9612836816067324,0.8370099981214021,0.6948320926551164
positive_beta_prior,2026-04-30,0.39604595902720996,0.9843809164963224,0.7249877857224855,0.0,0.743664342677155,0.9748300471882774,0.8564594803171866,0.6980723206873498
