variant,window_date,corr_min,corr_max,corr_mean_offdiag,negative_corr_share,eig1_share,eig5_share,corr_mean_within_group,corr_mean_between_group
signed_lkj_eta_2_task_noise_floor,2026-05-29,0.4080906195023273,0.859049870123837,0.681107207412531,0.0,0.7653968907147699,1.0,0.6811072074125307,
