experiment,date,diagnostic,module_path,module_type,mean,min,max,experiment_label,scale_index,base_kernel_type,outputscale_floor,outputscale_prior_median,outputscale_prior_sigma
signed_lkj_eta_2,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.8158257453412459,0.2994124256717984,1.2973354194226647,signed_lkj_eta_2,,,,,
signed_lkj_eta_2,2026-04-30,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.0008734535149725,0.0008734535149725,0.0008734535149725,signed_lkj_eta_2,,,,,
signed_lkj_eta_2,2026-04-30,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,2.6945349063012917e-05,2.6945349063012917e-05,2.6945349063012917e-05,signed_lkj_eta_2,,,,,
signed_lkj_eta_2,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.3097651271981155,0.3097651271981155,0.3097651271981155,signed_lkj_eta_2,,,,,
signed_lkj_eta_2,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,0.8766425873493947,0.3425320048610607,1.344157074569603,signed_lkj_eta_2,,,,,
signed_lkj_eta_2,2026-04-30,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.0001606515680855,0.0001606515680855,0.0001606515680855,signed_lkj_eta_2,,,,,
signed_lkj_eta_2,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.4995618450633745,0.4995618450633745,0.4995618450633745,signed_lkj_eta_2,,,,,
signed_lkj_eta_2,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7941282718510221,0.6712412250670495,0.9000027908200012,signed_lkj_eta_2,,,,,
signed_lkj_eta_2,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.8190823888953809,0.69297174961282,0.9226260648113336,signed_lkj_eta_2,,,,,
signed_lkj_eta_2,2026-04-30,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,8.217454381308376e-05,8.217454381308376e-05,8.217454381308376e-05,signed_lkj_eta_2,,,,,
signed_lkj_eta_2,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.8248738373111966,0.8168453106212253,0.8412075471796743,signed_lkj_eta_2,,,,,
signed_lkj_eta_2,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.8272521094841759,0.8194095135004338,0.8418209189855798,signed_lkj_eta_2,,,,,
signed_lkj_eta_2,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,0.8331414436159208,0.7292839467736894,1.0398866003100955,signed_lkj_eta_2,,,,,
signed_lkj_eta_2,2026-04-30,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.0065075274964223,0.0060844141231814,0.0066643057890801,signed_lkj_eta_2,,,,,
lengthscale_floor,2025-05-30,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,0.02,0.02,0.02,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.1617145243248581,0.1617145243248581,0.1617145243248581,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.1049102881973606,0.1049102881973606,0.1049102881973606,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.0008459088250905,0.0008459088250905,0.0008459088250905,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,1.017226149177792,0.2565438870215188,2.366059803235496,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.7459863151428273,0.7459863151428273,0.7459863151428273,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.5026794459161696,0.1059972386093304,0.8914721648395101,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.002530217336722,0.002530217336722,0.002530217336722,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.739818814291406,0.4407079159366925,0.9609714275403488,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.006068787750942,0.006068787750942,0.006068787750942,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.0662941487430813,0.0662941487430813,0.0662941487430813,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.0321513652590429,0.0321513652590429,0.0321513652590429,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,1.4104692044348277,0.3108696260398543,3.7530200315072344,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.011706531304353,0.011706531304353,0.011706531304353,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.1579777518777735,0.1579777518777735,0.1579777518777735,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7751932268131045,0.7047849252774531,0.830109572497748,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.786310579356108,0.7116246461164671,0.8349039728035186,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,0.0028873022337249,0.0028873022337249,0.0028873022337249,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.7739480357462736,0.7331202236387641,0.8656560206235455,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.7735549534620076,0.7201675694526476,0.8725412787686591,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,1.1709790265042452,0.1958437933494819,3.299061338918393,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-05-30,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.0065235769689913,0.0055395537359429,0.0073369931070487,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-06-30,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,0.02,0.02,0.02,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.4909179316142668,0.4909179316142668,0.4909179316142668,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.1304443562800734,0.1304443562800734,0.1304443562800734,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.0017468440908547,0.0017468440908547,0.0017468440908547,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.9224680167001218,0.3217848759074069,1.7516765472150608,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.332791252967032,0.332791252967032,0.332791252967032,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.6019282654662371,0.1229031518517026,1.0971230183700993,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.0074030257432293,0.0074030257432293,0.0074030257432293,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.7663915895013653,0.4963934986726738,0.9530644313202254,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.0183904139433034,0.0183904139433034,0.0183904139433034,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.0658311759156911,0.0658311759156911,0.0658311759156911,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.0316903618399446,0.0316903618399446,0.0316903618399446,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,1.221787311602465,0.3093888987715294,3.008300021955835,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.089275719726431,0.089275719726431,0.089275719726431,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.1395666307776803,0.1395666307776803,0.1395666307776803,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.780410588113698,0.7111366956195628,0.827258172357714,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.7907402711074003,0.7185954607273985,0.8329466337159004,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,0.0035338161458757,0.0035338161458757,0.0035338161458757,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.7452457451243175,0.659350531070093,0.8699133050025755,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.739715853275581,0.6126043915444842,0.8743419731736971,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,1.1778704049185456,0.5251296525431095,3.0946263336766684,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-06-30,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.0065463889386179,0.0056770434051282,0.0073161070608458,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-07-31,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,0.02,0.02,0.02,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.2155526880456089,0.2155526880456089,0.2155526880456089,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.1054608861416762,0.1054608861416762,0.1054608861416762,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.0021082828855716,0.0021082828855716,0.0021082828855716,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.9265649217426918,0.2701115570008102,1.7654069971357174,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.0782645806317968,0.0782645806317968,0.0782645806317968,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.6589989850561313,0.1603863718769408,1.13110024777916,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.0082971452077647,0.0082971452077647,0.0082971452077647,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.7609445506222179,0.49993925701651,0.9693119742920584,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.020488656879782,0.020488656879782,0.020488656879782,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.0526820190230346,0.0526820190230346,0.0526820190230346,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.0401681910970736,0.0401681910970736,0.0401681910970736,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,1.0468707774700503,0.5078958027227649,2.527061077798943,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.3175323930786642,0.3175323930786642,0.3175323930786642,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.0954345926009282,0.0954345926009282,0.0954345926009282,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7754162388300851,0.7119750945970106,0.8269301526923196,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.7854253761966805,0.7181085571092861,0.831999543735708,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,0.0057220585732111,0.0057220585732111,0.0057220585732111,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.7483686851080276,0.6794256857329027,0.8312001388172733,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.7419803162092722,0.6396325735738702,0.8361255644450819,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,1.151685279526282,0.364106459028154,2.888218126335578,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-07-31,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.0065471578868021,0.0057062241164075,0.0070098323503046,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-08-29,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,0.02,0.02,0.02,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-08-29,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.0807724716309899,0.0807724716309899,0.0807724716309899,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.1313506878041181,0.1313506878041181,0.1313506878041181,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-08-29,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.0026953116479238,0.0026953116479238,0.0026953116479238,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.90886800433772,0.3342122052618124,1.815526718436812,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-08-29,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.1481976385130593,0.1481976385130593,0.1481976385130593,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.6494188510118364,0.1441350949245003,1.1661311428273595,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-08-29,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.0112016040044929,0.0112016040044929,0.0112016040044929,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.7553531517609879,0.4790860909585338,0.9495538846560548,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-08-29,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.0195987653919319,0.0195987653919319,0.0195987653919319,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-08-29,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.0373626011592177,0.0373626011592177,0.0373626011592177,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.0429976499985786,0.0429976499985786,0.0429976499985786,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,0.9578518668098144,0.3921931632522314,2.3105427261853646,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-08-29,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.3146907154995201,0.3146907154995201,0.3146907154995201,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.0886159770927913,0.0886159770927913,0.0886159770927913,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7705092874258987,0.6962104886823052,0.8269440773643635,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.7808407839988012,0.7034776956873444,0.8324369556751077,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-08-29,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,0.011293623297313,0.011293623297313,0.011293623297313,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.7473241769043224,0.6767060855795882,0.8423892761479783,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.7389475726751072,0.6355628272676683,0.8491588889375307,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,1.1325510186363443,0.3238341699942042,2.9887941211004785,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-08-29,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.0065569091164354,0.0056946189375852,0.0069560539668406,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-09-30,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,0.02,0.02,0.02,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-09-30,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.1046724096162044,0.1046724096162044,0.1046724096162044,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.1736283905547327,0.1736283905547327,0.1736283905547327,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-09-30,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.0018301188815315,0.0018301188815315,0.0018301188815315,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.9075131513875668,0.2370653985003201,1.7697696396370572,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-09-30,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.8607068113186691,0.8607068113186691,0.8607068113186691,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.5742313521489626,0.1138738667684434,1.1754558976474532,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-09-30,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.0099014675255165,0.0099014675255165,0.0099014675255165,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.7698526141254992,0.5242818862259803,0.9247981153526784,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-09-30,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.0115152897079576,0.0115152897079576,0.0115152897079576,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-09-30,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.0716959594568141,0.0716959594568141,0.0716959594568141,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.0274569853555635,0.0274569853555635,0.0274569853555635,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,1.3967629124592398,0.3116385715564503,3.434969286137294,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-09-30,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.0046977690446247,0.0046977690446247,0.0046977690446247,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.2241552341868801,0.2241552341868801,0.2241552341868801,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7847515144632105,0.725061465016267,0.8345401830164971,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.7954913948963247,0.730984082552257,0.8457514177052352,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-09-30,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,0.0032700749672302,0.0032700749672302,0.0032700749672302,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.7529111029080185,0.7109567404964273,0.8544386646021204,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.748899367577198,0.6954945404193493,0.8626955845368891,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,1.1366043892339006,0.2214771276529466,3.1531750151022067,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-09-30,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.006556426975841,0.0057374088041168,0.0072683304509763,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-10-31,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,0.02,0.02,0.02,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-10-31,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.0711951612569031,0.0711951612569031,0.0711951612569031,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-10-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.1276604430421272,0.1276604430421272,0.1276604430421272,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-10-31,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.0019146473362858,0.0019146473362858,0.0019146473362858,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-10-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.917644728706594,0.3465345104978451,1.8315333763880597,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-10-31,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.7700090362939696,0.7700090362939696,0.7700090362939696,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-10-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.5167518652073391,0.1164683747400421,1.0491258089768107,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-10-31,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.0076699913092494,0.0076699913092494,0.0076699913092494,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-10-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.764373195842051,0.5483665559557106,0.9214671512473812,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-10-31,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.0162288024139653,0.0162288024139653,0.0162288024139653,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-10-31,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.0200539646067718,0.0200539646067718,0.0200539646067718,lengthscale_floor_0.02,,,,,
lengthscale_floor,2025-10-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.0569519478750718,0.0569519478750718,0.0569519478750718,lengthscale_floor_0.02,,,,,
