variant,window_date,corr_min,corr_max,corr_mean_offdiag,negative_corr_share,eig1_share,eig5_share,corr_mean_within_group,corr_mean_between_group
signed_lkj_eta_2,2026-01-30,0.4259878319999097,0.8690126817302278,0.691369609300769,0.0,0.7734364889479344,1.0,0.6913696093007689,
