SPY,MGK,VTV,IWM
0.04871747454963839,0.05212844377387851,0.083689525969881,0.059125594262191425
0.042100567007933326,-0.010805640009589734,0.06657269838756542,0.09633403334167993
-0.033064810054453164,-0.09310915818259233,0.022067106131355995,0.0010518782936477337
0.027850723665265555,-0.0369988489164532,0.08761316012067139,0.05606438842577201
0.007769841689376972,-0.03454008547263999,0.05080871170875487,0.04281753508717706
-0.006827550026535308,-0.05843367373916003,0.0656944709904241,0.08398837025354673
0.09485748371206434,0.08727782461737016,0.10039887476148379,0.14700313952447605
-0.12820881836740594,-0.116458865820434,-0.12082346354161287,-0.19149078939962205
-0.060008761606971786,-0.04896164879397023,-0.03348963501059922,-0.09914441168136273
0.09501160994533378,0.015711199638450947,0.1316030791435941,0.13144758548015328
0.09572308606070407,0.09674565359108157,0.06642429266608293,0.08477794126480571
0.009853065305703887,-0.003031552826790609,0.026434721117981997,0.04448303182183055
0.006906801517376387,-0.010909785749039839,0.016402522033244257,0.013037279337012079
-0.08712249696884446,-0.08012151931101895,-0.1092816038838442,-0.18584803983642872
-0.012833275369663546,0.01353924741529021,0.0076128045706027716,0.02557859550666452
0.041391687188790605,0.02999893040762065,0.052841093259906775,0.11618258253498781
0.03613943112274283,0.07359855068367839,0.01056187153907686,-0.013554115076506279
0.013411292571060312,0.02223937925042737,0.003417732989789344,-0.034379828473453125
-0.017980296132705145,-0.03140768200277801,-0.017622684261404044,-0.07212707822929082
-0.04209494984198631,-0.06063587148903543,-0.009897773870739306,0.0004044462521784961
-0.07042292951197868,-0.024741149617688696,-0.09411639085816775,-0.1485934233345055
-0.019141247002557364,-0.010746363252374018,0.002900483623766912,0.004605119583176604
-0.03170563940154028,-0.03501931935157936,-0.021151078047745277,-0.015661319478207106
0.03195410689018244,0.04049582745540167,0.03661474269681675,0.14253940387184685
-0.02130147000170335,-0.02372753519611775,-0.04902639125547403,-0.02629606865599257
-0.037916501211949505,-0.031170355660694826,-0.018802217069353498,-0.02527067909085852
-0.03930945208000637,-0.04596943647385081,-0.02655980321548482,-0.06544681081345215
0.00427689027953717,0.05830107690176811,-0.03640958159101617,-0.0628945370060798
0.176102233411219,0.12324346209224207,0.20717855897529783,0.3101040777153316
0.054842101430095894,0.03276532295621877,0.07612818646304222,0.09651316903560694
-0.06169932274932928,-0.019921338926269877,-0.09633721851362947,-0.10100498009318064
0.05142110097409733,0.05597215162568184,0.04770406896692433,0.034489722231161396
-0.052405221914200883,-0.041720894411307136,-0.07013786541878196,-0.054521516994629135
0.020816189658591323,-0.012438449381856266,0.05420013714434738,0.0655387755263202
-0.03692394698904099,-0.027983444008426506,-0.010631167365868301,-0.07309738846052347
0.036777643834040724,0.027404203846371534,0.0404866477121386,0.04814950237696424
-0.08851600707919859,-0.15107818838796466,-0.04623495874371014,-0.10772945857867165
0.0698844444224436,0.013775930026918067,0.11964066265152606,0.15673631365567495
0.007032929915563363,0.03003064879037642,-0.039997711873137005,-0.0715784219426343
-0.027583202392980868,0.0003389869610315689,-0.03796545928434691,-0.03941871713440865
0.058460986092602335,0.033644239914036284,0.09227917830912186,0.12261347056707517
-0.05404097880051459,-0.0750224149473938,-0.006857912774879863,-0.07754398447022211
-0.03410122574588205,-0.043566702693196596,0.020016289853786874,-0.04895699072208427
-0.027624801115957873,-0.0061136022376869145,-0.006058111660697754,-0.05565772242469038
0.026021976186827795,-0.02357459821344135,0.07417717407155718,0.11362520574081299
0.06580842913882222,0.11426337859044436,0.03083242020886708,0.07188147860885734
-0.002969443363858076,0.004187902213439251,-0.015491272626907433,-0.006063738165982881
-0.0017736156826268197,-0.04755587359472854,0.03529240433494452,0.017334134290262253
0.06050353800173497,0.06129853768956696,0.07703726600365404,0.09451697007471721
-0.08263984225067007,-0.06125740825316131,-0.07715411305651768,-0.1457295112778038
0.03027662438755554,0.015483180981283297,0.056652316776722146,0.019241876834073357
0.03043536716521709,0.032259362301866504,0.05026320756180356,0.06200218030964269
0.0034047200432018553,0.031707083115292994,-0.031860300149493634,-0.01263798678517522
0.08208316970143253,0.07424233013458023,0.07668606146032804,0.10072612053721879
0.015708314236727618,-0.04113807744682753,0.0708755867531883,0.11487015217204899
-0.01609506247280995,0.013807759863473813,-0.05499315674064811,-0.0658742711097162
0.06486684789821898,0.006178691170458871,0.1287109448034258,0.2199994219916922
-0.01761210886331299,-0.01811175158362046,0.033506556752383045,0.011117221143845777
0.06257112866614704,0.028625245199531937,0.09696522075066408,0.11620514850631744
-0.032126408743148725,-0.04469164702864811,0.0019981344642663853,-0.057169506847225486
0.08678983064839482,0.04147074725561581,0.11717457952237105,0.1703736839119386
0.008367305314912811,-0.014524943480096945,0.038457929780878176,0.04725306307908084
-0.07700185273778007,-0.058003622702084395,-0.10234870078294893,-0.10631260388479574
0.04940726559789123,0.047209730911288675,0.02699482183235837,0.05965577710685334
-0.04096471085362073,-0.011453881834625916,-0.04199417599429603,-0.07576528243730957
0.010396592062424954,0.04438130660209541,0.010000932929656967,-0.019217942861740667
0.0061628054748029786,0.014621105561642079,0.014761758028772443,-0.004672743202883337
-0.0029692829408535636,-0.01043450931168963,-0.010677521260209853,-0.0358663943912351
0.08631037471293407,0.06847963339090243,0.08552510744292854,0.11291501764491867
-0.11303848318184742,-0.1166088824623482,-0.08921934224363938,-0.12526849988474625
0.02688772270388864,0.028281332427328564,0.02334663432227056,0.050201212323806484
0.07313034650356655,0.03720323101805324,0.1291673547919409,0.1642246693126231
-0.05046083948108544,-0.09966462402263464,-0.020033460062909444,-0.0718533805685558
0.06198254012638031,0.06814400427972452,0.07888620660357933,0.10762112003302889
-0.054510582020770165,-0.038183553465043804,-0.061318375765625203,-0.10507428499307561
0.04280137361878003,0.06002274786794859,0.034339181916677314,0.0346089219615167
0.17068538536587952,0.1402077242883008,0.21002625494247013,0.32410774181584795
0.024718922886394077,0.01313513103292607,0.034034453798156186,0.049376632607616606
0.021474253454883303,0.02703471000024669,0.03497215622729746,0.027565412549876468
-0.019727019603340876,-0.013071684629546125,-0.016246155106740497,-0.02324877561213309
-0.04427786665514119,0.03262683181552707,-0.09590949833789635,-0.1278921554544325
0.034505705205849765,0.036274655669595174,0.054046633274791374,0.07541855318128103
-0.004282180059583811,0.011587447029883409,-0.042674362219342454,-0.020099264491455347
0.012890248892682518,-1.9505420055493383e-05,0.0014401801115122462,-0.002080819816770503
-0.0597366255761001,-0.05515113457589539,-0.042473220459211446,-0.0755988107725331
-0.026259259241801357,-0.08305309001201909,0.020075513886296432,-0.00839913454606443
0.012307502674090868,0.03201890931593941,-0.0018808371957374078,-0.046004972334995634
0.038300302298482594,0.028914915739604138,0.07402389688751006,0.08116289067660362
0.042366649215435356,0.05407527841089377,0.02365103840378491,0.05633614172474476
-0.046290797663594466,-0.04805864660920166,-0.013477214363446552,-0.042497423502092006
0.027639695575055637,0.02976616618444958,0.026309970010186756,0.07318979163757992
0.0585232041822394,0.0711086262221486,0.05354966298453015,0.09189769265415318
0.05578678320094073,0.07538216206159555,0.04037825047316829,0.023150689233375682
-0.028635874234746197,0.02078706257935749,-0.05488481469769613,-0.06817495807844844
-0.08854225975926085,-0.0899957419432768,-0.07056278855947978,-0.12196770054519245
0.023656235342756314,0.010970839827757577,0.040225381983189375,0.02965412122955037
-0.05125698500619026,-0.02786613560390677,-0.05645568560138124,-0.11200168414579643
0.016825514001840233,0.01492940604426006,0.049198558426696175,0.013521507739942406
-0.02583671614326195,-0.011332578644549722,-0.014505689320513784,-0.053607425295033075
-0.06583543862420582,-0.08490826541881212,-0.040245638381041005,-0.1214049659909916
-0.05759800665936239,-0.012127689423261406,-0.0921098490644401,-0.17136659070728913
-0.015219739076882833,-0.06067205900991926,0.033249892558241366,0.04475153394718681
0.07633551746352185,0.08016506276471262,0.10264815931431566,0.09012786457535711
-0.015903201352957617,0.009809660569049777,0.002685387745685199,-0.009316618969197533
-0.1571151817186955,-0.12028286099719634,-0.15191950040561636,-0.23832948500290255
0.03481871733310253,0.036115373876053986,0.0059937581518893866,0.05120956896755322
-0.11286023524523155,-0.10711945284969764,-0.11054241723949106,-0.1984769184195989
0.08170963676608888,0.06803966127752949,0.08088810507066393,0.10720007756338085
0.011768783246129576,0.024854511601184473,0.02721756908855449,0.04894706661312428
0.06540172894478993,0.04542683913325578,0.053132226524757825,0.07760636760911042
-0.07414009866372057,-0.07585541362995389,-0.045974945269402503,-0.07534236913146833
-0.01763087038579351,-0.059666069181427986,0.025172927456384837,0.0011097579980699317
-0.0022880461235924208,-0.07930591008925862,0.053745674874557815,0.03282812849576745
-0.06596351665765456,-0.02820153804877411,-0.10630496225612275,-0.10370195676008946
-0.08464022547051847,-0.07396898596667699,-0.062481930556819006,-0.15468022883578403
0.06271424306287042,0.029658971892116495,0.09072847568923165,0.07250932157920056
-0.028223603078330283,-0.082682769411206,0.017340449555643036,-0.022293592928866242
-0.019303519252165377,-0.0012243047377313932,-0.047569360706275786,-0.0630518286965799
-0.00843164323833974,0.0022162086748295663,-0.03308419432205431,-0.05911918550235991
-0.08541699796080393,-0.039539281193074025,-0.12925295595211267,-0.19987124216963403
-0.053158339300664784,-0.06234914279062859,-0.07916358078952473,-0.1121846537048506
-0.021208085837984964,-0.01566193019849238,-0.034560197581360697,-0.075487258829572
-0.06648394255006526,-0.1026966136531228,-0.019925908399009453,-0.04740265963150568
-0.03329723518717795,-0.048440504903299514,-0.02448358116346575,-0.048412005704478345
0.015027223831780637,0.019179855684251998,0.022916561156093737,0.010600542944813418
