variant,window_date,corr_min,corr_max,corr_mean_offdiag,negative_corr_share,eig1_share,eig5_share,corr_mean_within_group,corr_mean_between_group
control,2026-06-30,0.893145741417129,0.9744158880721492,0.9316775381588207,0.0,0.9489075070041358,1.0,0.9316775381588208,
