variant,n_windows,R2_pooled,R2_avg,IC,IC_p_value,IR,HitRatio,rmse,mae,nlpd,cover_1sd,cover_2sd,top_bottom_5_cum_return,top_bottom_5_ann_return,top_bottom_5_ann_vol,top_bottom_5_sharpe,top_bottom_5_max_drawdown,top_bottom_5_mean_monthly,top_bottom_5_hit_rate
signed_lkj_eta_2,12.0,-0.1546292378080647,-0.14887566177725656,0.30392156862745096,0.0326226628042748,0.7053626886705563,0.6296296296296297,0.035058078698180076,0.02365682261552405,-1.9679540359840704,0.6620370370370371,0.8703703703703703,0.18275943597062927,0.18940678249790577,0.10769185783189146,1.7587846129794926,-0.05736956736114198,0.014559528998436657,0.75
