strategy,n_rebalances,cumulative_return,cagr,annualized_vol,sharpe,max_drawdown,terminal_value,mean_period_return,mean_monthly_return,hit_rate,avg_turnover,max_weight,mean_ic,median_ic
gp_scenarios_riskfolio,3.0,0.05211674730900695,0.22533752756446535,0.08745509928288972,2.57660821852788,-0.002746583394294233,10521.167473090069,0.017388659971034916,0.017388659971034916,0.6666666666666666,0.48146306919651877,0.35000000008710086,0.1333333333333333,0.39999999999999997
historical_y_ewma2_gerber1_riskfolio,3.0,0.04181347233538957,0.17803956603121307,0.0957886928465688,1.8586699613532782,-0.010596010960895352,10418.134723353896,0.014120513351120969,0.014120513351120969,0.3333333333333333,0.35093466831242126,0.3499999999644974,,
equal_weight,3.0,0.04992220401438163,0.2151460557220215,0.0795820079920275,2.70345095770359,-0.0020543780452677574,10499.222040143817,0.016628223174418495,0.016628223174418495,0.6666666666666666,0.3333333333333333,0.25,,
schwab_moderate_aggressive_static,3.0,0.042645373905571216,0.1818067947928701,0.07609194355456532,2.389304127348212,-0.0025504224420737076,10426.453739055713,0.014253200060071518,0.014253200060071518,0.3333333333333333,0.3333333333333333,0.45,,
