SPY,MGK,VTV,IWM
-0.013028079179799645,-0.06188282395602375,0.004995337463117141,-0.0026793748201233633
0.10278966430427255,-0.12511522381282236,0.03810349544787703,-0.05974325957152399
0.014947768709144564,0.06419502335394506,0.06515279580709078,0.06674838470121858
0.13100263064681367,-0.1256385483316521,0.07501923087609638,0.17147518769847953
0.05086027760481937,0.01620096034414013,0.04885965286828956,-0.004882922984984633
0.037159774799406964,0.09421538372948816,0.040609085781931314,0.16717275345170196
0.035255725596018514,-0.006633470505850128,0.04955190121984991,-0.017378734542687152
0.024131485412052192,-0.017459287300115707,0.032862628718734105,0.07305912649891436
-0.0351045549493885,-0.02444402094274862,0.006697860389686394,-0.09048909182395921
-0.017060306538535845,-0.04941283268086821,0.07324594568891449,0.13153227512603838
-0.0017878841004196969,-0.09113337536387117,0.0035407226850393235,0.01210648144055848
-0.11143705909751847,-0.03622385336541979,0.03361422666881916,0.056303531728725445
-0.0642937698445242,-0.11942324475138417,0.07357746100329109,0.12370569463497322
0.0640929215068318,0.07601820708651288,0.013179696627473578,-0.034681552430067694
0.10988334692453153,0.022356162690298016,0.05614220963983002,0.0715666636731826
-0.0021523816193676076,0.026508693417591146,0.03880082672626934,-0.16606877816129467
0.04364887221871706,-0.09050833406729908,-0.0172221726789732,0.06846638552132625
0.07505901355395991,0.07210847089825705,0.07477243572210905,0.1691615018415561
0.11734749230488564,0.09769644660544963,0.1026991678268252,0.1171705733644304
0.06645032232237481,-0.008738909318221758,0.03221945911038973,0.09326374246753749
0.05588222256929037,-0.019158604264848958,0.00824698900557488,0.05136718683262078
0.06136241109096874,0.07374169546843652,-0.0011346361572171053,0.06114129785269429
0.0014022695616379352,-0.1292348319114778,0.014844960159162243,-0.061217736499844425
0.03289505248969028,0.015242589273710219,0.08587842505944637,0.07109452542264917
-0.013328344383894773,-0.03133987055231869,0.058039508408261636,0.00997350640468564
-0.025929710043850078,-0.017431936494365398,0.005564368825807936,0.057373271439412295
0.05027961642551535,-0.050644859830271644,0.020940237831090135,0.013955421691289958
-0.055803673519127274,-0.08883922628466032,0.044798592288204285,0.06251180052718054
0.007493262435451864,-0.060856425222439725,0.02330772248367289,-0.013555597446462814
-0.040184060278480836,0.006982708749192882,-0.002424598051175054,0.11896815811234708
-0.01951342124664826,-0.02630016190356276,0.07655028012218563,0.1471634499066045
