date,asset_id,y_excess_lead
2014-10-31,LQD,0.009107497772909534
2014-10-31,MGK,0.03086896978203546
2014-10-31,SPY,0.0274621948455005
2014-10-31,VEA,-9.444399638458556e-06
2014-10-31,VNQ,0.019993131144421694
2014-10-31,VNQI,-0.01126513733904777
2014-10-31,VSS,-0.018894493077378782
2014-10-31,VTV,0.02466947924174523
2014-10-31,VWO,-0.011032179835492317
2014-10-31,VWOB,-0.005132513273645722
2014-11-28,BND,0.0005526768355283984
2014-11-28,BNDX,0.009818403848043555
2014-11-28,EWX,-0.02972450708359531
2014-11-28,HYEM,-0.061687693917893305
2014-11-28,HYG,-0.008046800859522807
2014-11-28,IEF,0.001277495006338114
2014-11-28,IJR,0.028898692023462846
2014-11-28,IWM,0.028912560856892533
2014-11-28,LQD,-0.00018758870865653865
2014-11-28,MGK,-0.014447161694529864
2014-11-28,SPY,-0.0025525783450007777
2014-11-28,VEA,-0.03771264643653527
2014-11-28,VNQ,0.01902253206570803
2014-11-28,VNQI,-0.023896628165590128
2014-11-28,VSS,-0.02023067716801663
2014-11-28,VTV,0.0035370750940748596
2014-11-28,VWO,-0.04681818627193257
2014-11-28,VWOB,-0.02668993289990307
2014-12-31,BND,0.024023072346291086
2014-12-31,BNDX,0.01787297990380332
2014-12-31,EWX,-0.009937280494272671
2014-12-31,HYEM,-0.015250497384733719
2014-12-31,HYG,0.0070168128026950605
2014-12-31,IEF,0.043008625663352396
2014-12-31,IJR,-0.03587213932382749
2014-12-31,IWM,-0.03278399820278188
2014-12-31,LQD,0.037503078005520996
2014-12-31,MGK,-0.014164316573334612
2014-12-31,SPY,-0.029642970511544298
2014-12-31,VEA,0.007113263601283171
2014-12-31,VNQ,0.06850348658736083
2014-12-31,VNQI,0.026517440448660334
2014-12-31,VSS,-0.006204236405014774
2014-12-31,VTV,-0.040964864786842914
2014-12-31,VWO,-0.002013208712314807
2014-12-31,VWOB,0.0058788495498691695
2015-01-30,BND,-0.01307482205058852
2015-01-30,BNDX,-0.0018225499943519408
2015-01-30,EWX,0.033705172378552195
2015-01-30,HYEM,0.03300231597624603
2015-01-30,HYG,0.022304107156980724
2015-01-30,IEF,-0.024724669579804792
2015-01-30,IJR,0.06009963231414761
2015-01-30,IWM,0.05945598838893651
2015-01-30,LQD,-0.01421180768008723
2015-01-30,MGK,0.0626482004372988
2015-01-30,SPY,0.056196384504996866
2015-01-30,VEA,0.06159102761609958
2015-01-30,VNQ,-0.03674905015751917
2015-01-30,VNQI,0.03675968496106474
2015-01-30,VSS,0.06280834269043156
2015-01-30,VTV,0.05305883002906664
2015-01-30,VWO,0.0465622775569039
2015-01-30,VWOB,0.014880921582986373
2015-02-27,BND,0.005436086787997674
2015-02-27,BNDX,0.004852049278179393
2015-02-27,EWX,-0.013897442221045164
2015-02-27,HYEM,0.014710008265804708
2015-02-27,HYG,-0.009492586832859473
2015-02-27,IEF,0.008544841612900811
2015-02-27,IJR,0.01598604084145072
2015-02-27,IWM,0.017684607315887613
2015-02-27,LQD,0.0019356971918038646
2015-02-27,MGK,-0.01845574882973744
2015-02-27,SPY,-0.01572002332142075
2015-02-27,VEA,-0.012198170436735878
2015-02-27,VNQ,0.017304015765647218
2015-02-27,VNQI,-0.011781425409964963
2015-02-27,VSS,-0.013376044390006281
2015-02-27,VTV,-0.01328334374081841
2015-02-27,VWO,-0.02056767005865212
2015-02-27,VWOB,0.0052339384229458386
2015-03-31,BND,-0.003245709560711796
2015-03-31,BNDX,-0.010264552293797857
2015-03-31,EWX,0.0598754455823407
2015-03-31,HYEM,0.04321155185452774
2015-03-31,HYG,0.008700387642229801
2015-03-31,IEF,-0.006341260067740939
2015-03-31,IJR,-0.023056733857678702
2015-03-31,IWM,-0.02566084179306094
2015-03-31,LQD,-0.011882983559184823
2015-03-31,MGK,0.0009477716790828872
2015-03-31,SPY,0.009822008469371868
2015-03-31,VEA,0.03865200347681741
2015-03-31,VNQ,-0.05848589540586191
2015-03-31,VNQI,0.050813987587899456
2015-03-31,VSS,0.055800396104330297
2015-03-31,VTV,0.012771553483958531
2015-03-31,VWO,0.0741247864697323
2015-03-31,VWOB,0.01771641731421858
2015-04-30,BND,-0.0049736654631258315
2015-04-30,BNDX,-0.0052295952372013454
2015-04-30,EWX,0.004842412996414414
2015-04-30,HYEM,0.02120472410638885
2015-04-30,HYG,0.0035485451850365557
2015-04-30,IEF,-0.004170044590952271
2015-04-30,IJR,0.014562528533285324
2015-04-30,IWM,0.022356404220256865
2015-04-30,LQD,-0.011210122787155608
2015-04-30,MGK,0.015456507159033794
2015-04-30,SPY,0.012849047594781116
2015-04-30,VEA,-0.0004904321754167773
2015-04-30,VNQ,-0.003030439001186269
2015-04-30,VNQI,-0.02334514083463679
2015-04-30,VSS,0.0018059218075339167
2015-04-30,VTV,0.011789590091147772
2015-04-30,VWO,-0.03554204457297483
2015-04-30,VWOB,-0.0011920625007747487
2015-05-29,BND,-0.01112911965703467
2015-05-29,BNDX,-0.013549177368188059
2015-05-29,EWX,-0.049798099136294294
2015-05-29,HYEM,-0.0167742619461847
2015-05-29,HYG,-0.018877119326721425
2015-05-29,IEF,-0.01631518389545239
2015-05-29,IJR,0.010567313316258486
2015-05-29,IWM,0.007823199071470999
2015-05-29,LQD,-0.018837885417250066
2015-05-29,MGK,-0.01715710838049833
2015-05-29,SPY,-0.0203181195254174
2015-05-29,VEA,-0.02911379763114219
2015-05-29,VNQ,-0.0466923076131861
2015-05-29,VNQI,-0.03298413443919679
2015-05-29,VSS,-0.022753504104149447
2015-05-29,VTV,-0.02229463745764748
2015-05-29,VWO,-0.02553698187788156
2015-05-29,VWOB,-0.015311798875253246
2015-06-30,BND,0.008772824631911647
2015-06-30,BNDX,0.012828168762830217
2015-06-30,EWX,-0.07328600578871602
2015-06-30,HYEM,-0.007362595238507352
2015-06-30,HYG,-0.004940232477862128
2015-06-30,IEF,0.015164121860594237
2015-06-30,IJR,-0.008332739089411567
2015-06-30,IWM,-0.011058118113535964
2015-06-30,LQD,0.008300528184685074
2015-06-30,MGK,0.03493712103121749
2015-06-30,SPY,0.0225695741340457
2015-06-30,VEA,0.014608805764794175
2015-06-30,VNQ,0.057685256847290534
2015-06-30,VNQI,-0.006509908690156996
2015-06-30,VSS,-0.029257158214064494
2015-06-30,VTV,0.010057671322849737
2015-06-30,VWO,-0.06264028996481819
2015-06-30,VWOB,0.002524686324222536
2015-07-31,BND,-0.002507782928800828
2015-07-31,BNDX,-0.007017671020667637
2015-07-31,EWX,-0.10976786263814631
2015-07-31,HYEM,-0.027528703593596826
2015-07-31,HYG,-0.01527756063263297
2015-07-31,IEF,0.0007450127335644208
2015-07-31,IJR,-0.05196805841012275
2015-07-31,IWM,-0.06315289012656489
2015-07-31,LQD,-0.008320176314370986
2015-07-31,MGK,-0.06538184575998629
2015-07-31,SPY,-0.060993183121466954
2015-07-31,VEA,-0.07237648034997202
2015-07-31,VNQ,-0.06295452065558482
2015-07-31,VNQI,-0.0744526064430392
2015-07-31,VSS,-0.05684526132564094
2015-07-31,VTV,-0.058475714457539296
2015-07-31,VWO,-0.09868437293228738
2015-07-31,VWOB,-0.013057232938913144
2015-08-31,BND,0.00807903637534868
2015-08-31,BNDX,0.0081148046533277
2015-08-31,EWX,-0.00513035697636921
2015-08-31,HYEM,-0.013972707282361552
2015-08-31,HYG,-0.02991522970063165
2015-08-31,IEF,0.015774320529567287
2015-08-31,IJR,-0.0352890632230356
2015-08-31,IWM,-0.04937975898723013
2015-08-31,LQD,0.011880783285654672
2015-08-31,MGK,-0.027419619811536733
2015-08-31,SPY,-0.025533058949969045
2015-08-31,VEA,-0.04082034792273759
2015-08-31,VNQ,0.03057973155171334
2015-08-31,VNQI,0.004287337950694914
2015-08-31,VSS,-0.023216201613883825
2015-08-31,VTV,-0.025390003601185596
2015-08-31,VWO,-0.02883346195285652
2015-08-31,VWOB,-0.01406413849016408
2015-09-30,BND,0.0002818557556187873
2015-09-30,BNDX,0.005890742549481853
2015-09-30,EWX,0.06165968970283786
2015-09-30,HYEM,0.028684391011305932
2015-09-30,HYG,0.03229525699991753
2015-09-30,IEF,-0.006380891446656212
2015-09-30,IJR,0.06079260176278267
2015-09-30,IWM,0.05621500409714075
2015-09-30,LQD,0.005724846036797793
2015-09-30,MGK,0.09810985723214927
2015-09-30,SPY,0.08504727351858854
2015-09-30,VEA,0.06732801709392389
2015-09-30,VNQ,0.05757286530621708
2015-09-30,VNQI,0.05060618334243139
2015-09-30,VSS,0.046956125976109764
2015-09-30,VTV,0.076469654633196
2015-09-30,VWO,0.0528738557947801
2015-09-30,VWOB,0.02768656132548708
2015-10-30,BND,-0.004023827822326798
2015-10-30,BNDX,0.0018097746760741273
2015-10-30,EWX,-0.009008139554290695
2015-10-30,HYEM,0.007071285371910596
2015-10-30,HYG,-0.025050132535524683
2015-10-30,IEF,-0.004368275285163814
2015-10-30,IJR,0.026885371615504194
2015-10-30,IWM,0.03250454832336391
2015-10-30,LQD,-0.0016335443152831752
2015-10-30,MGK,0.0014305416114659408
2015-10-30,SPY,0.003563055296433415
2015-10-30,VEA,-0.007714511114555789
2015-10-30,VNQ,-0.006349607371062382
2015-10-30,VNQI,-0.023432455350054227
2015-10-30,VSS,0.0020142261801467942
2015-10-30,VTV,0.005354482210239597
2015-10-30,VWO,-0.023051735282853203
2015-10-30,VWOB,0.0017056151931076347
2015-11-30,BND,-0.0019488135684833097
2015-11-30,BNDX,-0.0016017721951985253
2015-11-30,EWX,-0.007262883836547718
2015-11-30,HYEM,-0.02894936295728545
2015-11-30,HYG,-0.02010546945496705
2015-11-30,IEF,-0.004716762891019521
2015-11-30,IJR,-0.047534147212222155
2015-11-30,IWM,-0.050481916309784824
2015-11-30,LQD,-0.010996306460618221
2015-11-30,MGK,-0.025169263174449896
2015-11-30,SPY,-0.01746634030318739
2015-11-30,VEA,-0.021519728200185773
2015-11-30,VNQ,0.018118857504809682
2015-11-30,VNQI,-0.007724548319948288
2015-11-30,VSS,-0.010890834947889672
2015-11-30,VTV,-0.011620773782189842
2015-11-30,VWO,-0.03454884429689864
2015-11-30,VWOB,-0.015525395696397104
2015-12-31,BND,0.011813515836186061
2015-12-31,BNDX,0.01285053079144527
2015-12-31,EWX,-0.06541702187366938
2015-12-31,HYEM,-0.008330996859848838
2015-12-31,HYG,-0.016201373165566246
2015-12-31,IEF,0.03313541229636385
2015-12-31,IJR,-0.06175789734417014
2015-12-31,IWM,-0.08595342517100069
2015-12-31,LQD,0.0010332685658629437
2015-12-31,MGK,-0.05594004326151103
2015-12-31,SPY,-0.049971940249137536
2015-12-31,VEA,-0.05546754455790592
2015-12-31,VNQ,-0.034554178070372865
2015-12-31,VNQI,-0.04793528322538665
2015-12-31,VSS,-0.06715731731354724
2015-12-31,VTV,-0.04778125558747104
2015-12-31,VWO,-0.05765832404642457
2015-12-31,VWOB,-0.003303502594788066
2016-01-29,BND,0.008262972775623156
2016-01-29,BNDX,0.012384123363212707
2016-01-29,EWX,0.009681830161937022
2016-01-29,HYEM,0.00869557431229695
2016-01-29,HYG,0.01471989794991635
2016-01-29,IEF,0.014610938655085004
2016-01-29,IJR,0.010688098789102929
2016-01-29,IWM,-0.002478251615473548
2016-01-29,LQD,0.0102696452251958
2016-01-29,MGK,-0.0061100122646865485
2016-01-29,SPY,-0.0010708799423446713
2016-01-29,VEA,-0.031082158405576155
2016-01-29,VNQ,-0.0038811837428534
2016-01-29,VNQI,0.009206146008193361
2016-01-29,VSS,0.004370143914083302
2016-01-29,VTV,0.000784876111975974
2016-01-29,VWO,-0.0034875473145449254
2016-01-29,VWOB,0.0189413141853505
2016-02-29,BND,0.008575651869632939
2016-02-29,BNDX,0.007225894105599373
2016-02-29,EWX,0.09241957326103134
2016-02-29,HYEM,0.04291733505741502
2016-02-29,HYG,0.02520986071669351
2016-02-29,IEF,-0.0009143965306104285
2016-02-29,IJR,0.08144671877930687
2016-02-29,IWM,0.0798606327335325
2016-02-29,LQD,0.035883183467694035
2016-02-29,MGK,0.0698554946565717
2016-02-29,SPY,0.06699534111835881
2016-02-29,VEA,0.07163789413716803
2016-02-29,VNQ,0.1043741957726807
2016-02-29,VNQI,0.09072084016092052
2016-02-29,VSS,0.0727599862595012
2016-02-29,VTV,0.06671654419009432
2016-02-29,VWO,0.12692141782797872
2016-02-29,VWOB,0.027249961387227017
2016-03-31,BND,0.003847595753158739
2016-03-31,BNDX,-0.002823697345831322
2016-03-31,EWX,0.00881406546727348
2016-03-31,HYEM,0.015065856093011032
2016-03-31,HYG,0.031038629352442282
2016-03-31,IEF,-0.0017427621380996516
2016-03-31,IJR,0.01180904064253796
2016-03-31,IWM,0.016537633107933436
2016-03-31,LQD,0.015361117789170375
2016-03-31,MGK,-0.0077585284337094995
2016-03-31,SPY,0.003758991114024779
2016-03-31,VEA,0.02294667847072529
2016-03-31,VNQ,-0.023685728018234098
2016-03-31,VNQI,0.02074536420470352
2016-03-31,VSS,0.03001219430881119
2016-03-31,VTV,0.01498724283066899
2016-03-31,VWO,0.009938067865620237
2016-03-31,VWOB,0.013203034176730188
2016-04-29,BND,-0.00029725037292893663
2016-04-29,BNDX,0.007252233374414052
2016-04-29,EWX,-0.03384806071365998
2016-04-29,HYEM,0.007542101805031898
2016-04-29,HYG,0.0014768296947156312
2016-04-29,IEF,-0.0012166580896475487
2016-04-29,IJR,0.015835389088056706
2016-04-29,IWM,0.02217410824188515
2016-04-29,LQD,-0.005348097914873007
2016-04-29,MGK,0.021588921200466293
2016-04-29,SPY,0.016782779291164118
2016-04-29,VEA,-0.003220488662736054
2016-04-29,VNQ,0.022255375031559055
2016-04-29,VNQI,-0.01724467839536592
2016-04-29,VSS,-0.0038624704389795816
2016-04-29,VTV,0.01041359416265708
2016-04-29,VWO,-0.03256832616961447
2016-04-29,VWOB,-0.0039706153771223995
2016-05-31,BND,0.01997043329449366
2016-05-31,BNDX,0.01926553563349298
2016-05-31,EWX,0.04130155261043256
2016-05-31,HYEM,0.02287589107380672
2016-05-31,HYG,0.017703933477778655
2016-05-31,IEF,0.030646059416540306
2016-05-31,IJR,0.0068306563085285266
2016-05-31,IWM,-0.00039668842531903614
2016-05-31,LQD,0.03071398574531381
2016-05-31,MGK,-0.006568331032999142
2016-05-31,SPY,0.0032523278107861042
2016-05-31,VEA,-0.020815303063147828
2016-05-31,VNQ,0.06904672062557204
2016-05-31,VNQI,0.015586832416168095
2016-05-31,VSS,-0.02074596829944586
2016-05-31,VTV,0.011029232051112725
2016-05-31,VWO,0.04900256508588563
2016-05-31,VWOB,0.04187253339229757
2016-06-30,BND,0.00575668553910158
2016-06-30,BNDX,0.007960905794120121
2016-06-30,EWX,0.05310841512710951
2016-06-30,HYEM,0.02365732681252375
2016-06-30,HYG,0.012895336183460726
2016-06-30,IEF,0.002231148484624468
2016-06-30,IJR,0.049664797654695114
2016-06-30,IWM,0.05850236747051629
2016-06-30,LQD,0.012679499444978815
2016-06-30,MGK,0.04696459685634924
2016-06-30,SPY,0.03622997059466315
2016-06-30,VEA,0.04133041941130533
2016-06-30,VNQ,0.04238739704339922
2016-06-30,VNQI,0.04008318158646662
2016-06-30,VSS,0.049384972469320054
2016-06-30,VTV,0.027881536515550698
2016-06-30,VWO,0.051132106307680836
2016-06-30,VWOB,0.009429263747241068
2016-07-29,BND,-0.0033947364582311845
2016-07-29,BNDX,0.0004551241443022658
2016-07-29,EWX,0.017826386174612185
2016-07-29,HYEM,0.009205831032146783
2016-07-29,HYG,0.019412511609827154
2016-07-29,IEF,-0.010369885868695805
2016-07-29,IJR,0.013753241244512049
2016-07-29,IWM,0.017577633439605167
2016-07-29,LQD,0.001544416335385712
2016-07-29,MGK,-0.003004036499476226
2016-07-29,SPY,0.0009388136366705879
2016-07-29,VEA,0.0038126528564050854
2016-07-29,VNQ,-0.03789093770960639
2016-07-29,VNQI,-0.0057693562011309485
2016-07-29,VSS,-0.005476857067995167
2016-07-29,VTV,0.006491715331563341
2016-07-29,VWO,0.0075690519104403275
2016-07-29,VWOB,0.01541239377443282
2016-08-31,BND,0.0009026859673020304
2016-08-31,BNDX,-0.0001324533365528735
2016-08-31,EWX,0.02226154918946488
2016-08-31,HYEM,0.020349468666867487
2016-08-31,HYG,0.01054202791226544
2016-08-31,IEF,0.0021347150331130216
2016-08-31,IJR,0.006079175341108245
2016-08-31,IWM,0.01049605067472914
2016-08-31,LQD,-0.0033949466258921257
2016-08-31,MGK,0.007385261489327277
2016-08-31,SPY,-0.00018175468636083547
2016-08-31,VEA,0.016134903169002124
2016-08-31,VNQ,-0.01856082475977283
2016-08-31,VNQI,0.010862548065457833
2016-08-31,VSS,0.02861353847198056
2016-08-31,VTV,-0.004926686980918138
2016-08-31,VWO,0.019962607245345154
2016-08-31,VWOB,0.0024002045280402395
2016-09-30,BND,-0.009648939475214613
2016-09-30,BNDX,-0.012828167748142882
2016-09-30,EWX,-0.003961971779636642
2016-09-30,HYEM,-0.006483157960257779
2016-09-30,HYG,-0.010084024515838452
2016-09-30,IEF,-0.015199393304686226
2016-09-30,IJR,-0.044384774352207446
2016-09-30,IWM,-0.046214648145173176
2016-09-30,LQD,-0.015538473912722561
2016-09-30,MGK,-0.022427131001307776
2016-09-30,SPY,-0.017588377457863347
2016-09-30,VEA,-0.024307184954980077
2016-09-30,VNQ,-0.05765414805481395
2016-09-30,VNQI,-0.048667875511592906
2016-09-30,VSS,-0.029787169266326075
2016-09-30,VTV,-0.011172471270149198
2016-09-30,VWO,0.002932300593157411
2016-09-30,VWOB,-0.013987662625839836
2016-10-31,BND,-0.026108334881563944
2016-10-31,BNDX,-0.012852010845577522
2016-10-31,EWX,-0.042921626642793864
2016-10-31,HYEM,-0.017420997648453063
2016-10-31,HYG,-0.0001924800216013267
2016-10-31,IEF,-0.04263616578630536
2016-10-31,IJR,0.12479451500925465
2016-10-31,IWM,0.11021184154938557
2016-10-31,LQD,-0.03204231006480451
2016-10-31,MGK,0.009319528735950433
2016-10-31,SPY,0.036444672196148886
2016-10-31,VEA,-0.01543818123950047
2016-10-31,VNQ,-0.017129244791332487
2016-10-31,VNQI,-0.03927943733151662
2016-10-31,VSS,-0.022112347765355977
2016-10-31,VTV,0.05956284836854464
2016-10-31,VWO,-0.040893875020850845
2016-10-31,VWOB,-0.03659152898932805
2016-11-30,BND,0.002870475915554893
2016-11-30,BNDX,0.0038201346706692174
2016-11-30,EWX,-0.015361760742100494
2016-11-30,HYEM,0.017001865036158303
2016-11-30,HYG,0.01795392165963028
2016-11-30,IEF,-0.0016110172116277077
2016-11-30,IJR,0.03341618633865684
2016-11-30,IWM,0.028404787023760703
2016-11-30,LQD,0.007960977722213158
2016-11-30,MGK,0.012748413476245446
2016-11-30,SPY,0.019836340780354345
2016-11-30,VEA,0.024047973106518183
2016-11-30,VNQ,0.04772309129951191
2016-11-30,VNQI,-0.0032274791851122364
2016-11-30,VSS,0.010325105535045287
2016-11-30,VTV,0.026845666755636932
2016-11-30,VWO,-0.007806422619210496
2016-11-30,VWOB,0.014775100230429272
2016-12-30,BND,0.0014210301164485628
2016-12-30,BNDX,-0.01019231440359758
2016-12-30,EWX,0.06575057178786903
2016-12-30,HYEM,0.018692497085014637
2016-12-30,HYG,0.00868975262143512
2016-12-30,IEF,0.0017595807367423166
2016-12-30,IJR,-0.006248735460534283
2016-12-30,IWM,0.0023825621612998393
2016-12-30,LQD,0.0010161563005914864
2016-12-30,MGK,0.03582603852889665
2016-12-30,SPY,0.01745303448644253
2016-12-30,VEA,0.03622239242491965
2016-12-30,VNQ,-0.0023718259136906727
2016-12-30,VNQI,0.03303951795643001
2016-12-30,VSS,0.047508651823501946
2016-12-30,VTV,0.00450953819797939
2016-12-30,VWO,0.057114796126580325
2016-12-30,VWOB,0.013745904072461679
2017-01-31,BND,0.0057587744168374755
2017-01-31,BNDX,0.008435007185132681
2017-01-31,EWX,0.039012292994031084
2017-01-31,HYEM,0.013160704053228223
2017-01-31,HYG,0.01490594099629794
2017-01-31,IEF,0.006827719457821235
2017-01-31,IJR,0.0156798029227998
2017-01-31,IWM,0.018887834651741375
2017-01-31,LQD,0.012799542131787689
2017-01-31,MGK,0.0467673478774413
2017-01-31,SPY,0.03887052167141425
2017-01-31,VEA,0.010150246114362327
2017-01-31,VNQ,0.03466624619715053
2017-01-31,VNQI,0.026326248532751118
2017-01-31,VSS,0.015927040809097015
2017-01-31,VTV,0.035420515304826816
2017-01-31,VWO,0.022049063432303617
2017-01-31,VWOB,0.0134094679629857
2017-02-28,BND,-0.001053972514264534
2017-02-28,BNDX,-0.0009181430905983445
2017-02-28,EWX,0.03021508650311322
2017-02-28,HYEM,0.0013706420578927236
2017-02-28,HYG,-0.002091835460760305
2017-02-28,IEF,0.00014518511295213976
2017-02-28,IJR,-0.0016816662866454557
2017-02-28,IWM,-0.00039957499973453103
2017-02-28,LQD,-0.0036091580912858134
2017-02-28,MGK,0.014380899063431318
2017-02-28,SPY,0.0005894158227566226
2017-02-28,VEA,0.029904554745238343
2017-02-28,VNQ,-0.02488017045606239
2017-02-28,VNQI,0.011879587027020522
2017-02-28,VSS,0.025031958923422915
2017-02-28,VTV,-0.009835970711382425
2017-02-28,VWO,0.02777090845359642
2017-02-28,VWOB,0.0056909505376125935
2017-03-31,BND,0.007331809648716936
2017-03-31,BNDX,0.004291820996934481
2017-03-31,EWX,0.016774491952843418
2017-03-31,HYEM,0.014250917562013354
2017-03-31,HYG,0.007528806414081046
2017-03-31,IEF,0.01045806928626214
2017-03-31,IJR,0.008480131562007553
2017-03-31,IWM,0.010862167351227914
2017-03-31,LQD,0.011258172831194901
2017-03-31,MGK,0.023497097817563484
2017-03-31,SPY,0.009296777296390557
2017-03-31,VEA,0.02150041878647513
2017-03-31,VNQ,0.0017968727029948894
2017-03-31,VNQI,0.021893790708890082
2017-03-31,VSS,0.026929171145082975
2017-03-31,VTV,-0.0009375144527129509
2017-03-31,VWO,0.014976453416022828
2017-03-31,VWOB,0.013208868795475004
2017-04-28,BND,0.006293780188712406
2017-04-28,BNDX,0.006483619631825421
2017-04-28,EWX,-0.0033997680904351846
2017-04-28,HYEM,0.00032605728226187125
2017-04-28,HYG,0.009502467235619427
2017-04-28,IEF,0.007458147986323604
2017-04-28,IJR,-0.021705646805873835
2017-04-28,IWM,-0.020490222347614884
2017-04-28,LQD,0.01251728596571211
2017-04-28,MGK,0.02896307682560262
2017-04-28,SPY,0.01329865641792316
2017-04-28,VEA,0.03327453320637974
2017-04-28,VNQ,-0.008044342467709131
2017-04-28,VNQI,0.03552484901646147
2017-04-28,VSS,0.019942413855252195
2017-04-28,VTV,-0.00017413694580070693
2017-04-28,VWO,0.009105017834629026
2017-04-28,VWOB,0.006841726571827245
2017-05-31,BND,-0.0003348300992331854
2017-05-31,BNDX,-0.006203768593994297
2017-05-31,EWX,0.016087356823828447
2017-05-31,HYEM,-0.007568481291204576
2017-05-31,HYG,0.0004775718276368579
2017-05-31,IEF,-0.005938465419278893
2017-05-31,IJR,0.02819751152871297
2017-05-31,IWM,0.03286754442511586
2017-05-31,LQD,0.003951528971818163
2017-05-31,MGK,-0.006167451784331424
2017-05-31,SPY,0.005522286533598653
2017-05-31,VEA,0.005519982292043091
2017-05-31,VNQ,0.02146018636207092
2017-05-31,VNQI,0.0007085117799858764
2017-05-31,VSS,0.011054604458569317
2017-05-31,VTV,0.017148422097225335
2017-05-31,VWO,0.007649397456618523
2017-05-31,VWOB,-0.005082929626016419
2017-06-30,BND,0.005241362781246872
2017-06-30,BNDX,0.000760852757653474
2017-06-30,EWX,0.03102187717368654
2017-06-30,HYEM,0.007154541575838058
2017-06-30,HYG,0.009305967440768281
2017-06-30,IEF,0.002868314024458085
2017-06-30,IJR,0.009099222743272684
2017-06-30,IWM,0.007640766301650448
2017-06-30,LQD,0.006771687877512811
2017-06-30,MGK,0.02558462466176925
2017-06-30,SPY,0.019659803994802605
2017-06-30,VEA,0.02789809380966557
2017-06-30,VNQ,0.01148790248565179
2017-06-30,VNQI,0.03997689057907894
2017-06-30,VSS,0.03525555656703516
2017-06-30,VTV,0.01454072134990203
2017-06-30,VWO,0.0524687500127643
2017-06-30,VWOB,0.006923734625753131
2017-07-31,BND,0.009749479998537813
2017-07-31,BNDX,0.008416571223269775
2017-07-31,EWX,0.029781576900397955
2017-07-31,HYEM,0.011740292608231728
2017-07-31,HYG,-0.00026659961360908646
2017-07-31,IEF,0.013640620348385646
2017-07-31,IJR,-0.025471335452260102
2017-07-31,IWM,-0.013488208754670272
2017-07-31,LQD,0.00584428671329551
2017-07-31,MGK,0.012210449588544448
2017-07-31,SPY,0.0019938128631808993
2017-07-31,VEA,-0.0006858554645978732
2017-07-31,VNQ,-0.00352975844981962
2017-07-31,VNQI,0.011705781320131114
2017-07-31,VSS,0.008442507861270876
2017-07-31,VTV,-0.005607965161341655
2017-07-31,VWO,0.029044914926575016
2017-07-31,VWOB,0.017335203514325714
2017-08-31,BND,-0.005529127445691784
2017-08-31,BNDX,-0.004874295790960215
2017-08-31,EWX,-0.0026570989422828317
2017-08-31,HYEM,0.005882592521198937
2017-08-31,HYG,0.00515663121637
2017-08-31,IEF,-0.01524842303844065
