asset_id,n,rmse,mae,bias,mean_y_true,mean_y_pred,std_y_true,std_y_pred,mean_pred_std,mean_gaussian_nll,standardized_residual_mean,standardized_residual_std,coverage_50,coverage_80,coverage_95
IWM,3,0.03501970400118233,0.031115322064875533,-0.02186959745623973,0.0238222448937073,0.0019526474374675674,0.024347364751400532,0.01820851700571365,0.07480050011657301,-1.5665762050898733,0.2846080068494737,0.44968947391796904,0.6666666666666666,1.0,1.0
MGK,3,0.04243415950110977,0.038751251637815766,-0.017381234574046237,0.014747450849013468,-0.002633783725032767,0.06245661086880564,0.0216680672722636,0.05210827757307863,-1.7309958876709874,0.3076159972865891,0.8807801904320195,0.6666666666666666,1.0,1.0
SPY,3,0.021918375090212616,0.0172862822169648,-0.0057821210939401355,0.011516425230691034,0.0057343041367509005,0.033418111617031614,0.007974941375410183,0.04525496248232027,-2.069896957617653,0.116066935090972,0.5504237539826199,0.6666666666666666,1.0,1.0
VTV,3,0.018418317016902663,0.017676436672264702,-0.0046931279098885,0.016426771724262167,0.011733643814373668,0.01714208509379771,0.00468555230650435,0.048938602041088165,-2.0276562178458484,0.08348415939174252,0.4506579434969006,1.0,1.0,1.0
