asset_id,n,rmse,mae,bias,mean_y_true,mean_y_pred,std_y_true,std_y_pred,mean_pred_std,mean_gaussian_nll,standardized_residual_mean,standardized_residual_std,coverage_50,coverage_80,coverage_95
overall,24,0.05885175663433764,0.04732820453008014,-0.0038415029326533956,0.01573718462031878,0.011895681687665388,0.05523992098687092,0.007578099344034491,0.04317037400230452,-1.2408175107247021,0.04287950830630405,1.4501156376357371,0.4166666666666667,0.7083333333333334,0.75
