date,strategy,ic
2026-01-30,gp_scenarios_riskfolio,0.7999999999999999
2026-02-27,gp_scenarios_riskfolio,0.39999999999999997
2026-03-31,gp_scenarios_riskfolio,-0.39999999999999997
2026-04-30,gp_scenarios_riskfolio,1.0
2026-05-29,gp_scenarios_riskfolio,0.7999999999999999
2026-06-30,gp_scenarios_riskfolio,-0.7999999999999999
