SPY,MGK,VTV,IWM
-0.07057418386270987,-0.10894646491938037,-0.010949424066810412,-0.08471763796116286
-0.026740518600771437,-0.058016466369049044,0.017588888602986203,-0.026595833977212872
0.03951567192439712,-0.006909578805866175,0.0784600818918955,0.11523916475172989
0.013898733510246205,-0.009056456086905432,0.031857367759505026,0.03303946745414281
-0.08703455564119136,-0.09447860870721081,-0.08249962596898763,-0.13579919116755867
-0.06296476046667511,-0.09924040512493597,0.0027046316639743693,-0.05399462566661159
-0.00017852692670919986,-0.04143632203730345,0.04408401340989513,0.05571405276971669
-0.027323367028780902,-0.035448527290061094,-0.01299897126245196,-0.04081541213044345
-0.05632241916026041,-0.08023186831410145,0.0004940780101243322,-0.019077988689360878
-0.011758645836815629,-0.07985377430060753,0.0037200903327228377,-0.032281797514494365
0.060788672238306765,0.020612316927617707,0.09856727273885284,0.1028993395617334
-0.02938567734633757,-0.030877167458308485,-0.00529973758404848,0.0075939519284196014
-0.04325637011185545,-0.06901961091502581,-0.018272419439915456,-0.0648184259493094
0.023192632282734077,0.009026756123661942,0.03241796533733871,0.10003090729499668
-0.04790731752748046,-0.031599258290948846,-0.03392531800320678,-0.0332257858200285
0.04458063728202036,-0.003509136434646856,0.07923918081862709,0.05907417023811413
0.012355889386277888,-0.014051190022774324,0.014077905066662922,0.03436389974032095
0.014710192733166856,0.0027765938028963613,0.04448265998049236,0.057091005383466766
0.02383749507378112,-0.021832658541900914,0.04970819207133411,0.09407003324680747
0.019899285878399814,0.03429933981492532,0.028115322897575352,0.014408007420506306
0.019087257201540517,0.03314486096865063,0.03937382768667645,0.0543156350900649
-0.008711732279752419,-0.04316611383685188,0.039892092106159564,0.031128111573396088
0.007331663453547802,0.0619294540742794,-0.02827931622329797,-0.06067238351233088
-0.0014206221375771847,-0.03989486294767584,0.013528980923683114,0.033481786279480674
0.0043523361454102065,0.021536420582434632,0.026068624470401938,-0.008292444937099205
-0.00854857397703947,0.007981107789379664,0.013999524354772499,0.02437220451167924
-0.034615140831559234,-0.007078269920385027,-0.07534411457419886,-0.1010343170692216
-0.021512017296791846,-0.05298283632199451,0.029672653709968827,0.0397983405568415
-0.03151087700902973,0.022229435260769124,-0.04124101824611391,-0.012429273602528075
-0.002854135392284865,-0.0278156196530249,0.03156879346836764,0.01811822617043024
0.00033423733868753226,-0.021057398957989092,0.05899996652500611,0.01627049936822335
-0.0007426705631144882,-0.057729534023113094,0.0578103623044099,0.07313670242526503
-0.06994315488526194,-0.12684500224767079,-0.036240425412866525,-0.016278748981342836
