asset_id,n,rmse,mae,bias,mean_y_true,mean_y_pred,std_y_true,std_y_pred,mean_pred_std,mean_gaussian_nll,standardized_residual_mean,standardized_residual_std,coverage_50,coverage_80,coverage_95
IWM,6,0.06633951148735258,0.04683019921860771,-0.026342366174807483,0.023352285356767685,-0.0029900808180398004,0.05685753749320573,0.018271942180787433,0.0622521902424929,-1.1710311119305137,0.39377408849993717,1.2252324822841778,0.6666666666666666,0.8333333333333334,0.8333333333333334
MGK,6,0.06697739421017662,0.049407713280752025,-0.023256376463794998,0.0136416920465316,-0.009614684417263401,0.07997203139755213,0.02429061316663266,0.05066361450578042,-1.0873957459511405,0.4804868616517069,1.4412609562169154,0.5,0.8333333333333334,0.8333333333333334
SPY,6,0.050232801414134776,0.03275357411733345,-0.015269245395742015,0.01205101542000287,-0.00321822997573915,0.05468637210110419,0.013875172604464015,0.03943235382247403,-1.2142652156753933,0.40775320046906344,1.5727379662668195,0.6666666666666666,0.6666666666666666,0.8333333333333334
VTV,6,0.04019701705614111,0.034991148425397696,-0.007736847117961532,0.013903745657972984,0.00616689854001145,0.03636707174788136,0.008789646976001137,0.04387366375020673,-1.63709746043355,0.07323601657881353,1.1853191394657847,0.6666666666666666,0.6666666666666666,0.8333333333333334
