date,asset_id,weight,strategy
2025-05-30,SPY,0.16343056350095764,gp_scenarios_riskfolio
2025-06-30,SPY,0.0625,gp_scenarios_riskfolio
2025-07-31,SPY,0.13730086970237673,gp_scenarios_riskfolio
2025-08-29,SPY,0.1459115567363249,gp_scenarios_riskfolio
2025-09-30,SPY,0.18619948783194207,gp_scenarios_riskfolio
2025-10-31,SPY,0.07901372481957028,gp_scenarios_riskfolio
2025-11-28,SPY,0.09774833835282408,gp_scenarios_riskfolio
2025-12-31,SPY,0.09492051197031341,gp_scenarios_riskfolio
2026-01-30,SPY,0.15841844916547873,gp_scenarios_riskfolio
2026-02-27,SPY,0.15344131987419538,gp_scenarios_riskfolio
2026-03-31,SPY,0.11297722632954894,gp_scenarios_riskfolio
2026-04-30,SPY,0.1650947811102603,gp_scenarios_riskfolio
2025-05-30,VTV,0.1445198938736114,gp_scenarios_riskfolio
2025-06-30,VTV,0.0625,gp_scenarios_riskfolio
2025-07-31,VTV,0.1050929389714107,gp_scenarios_riskfolio
2025-08-29,VTV,0.1662096333602602,gp_scenarios_riskfolio
2025-09-30,VTV,0.14316553815149136,gp_scenarios_riskfolio
2025-10-31,VTV,0.13831292852105698,gp_scenarios_riskfolio
2025-11-28,VTV,0.17252365037748868,gp_scenarios_riskfolio
2025-12-31,VTV,0.13119516930074085,gp_scenarios_riskfolio
2026-01-30,VTV,0.12275327734410946,gp_scenarios_riskfolio
2026-02-27,VTV,0.13373923322547324,gp_scenarios_riskfolio
2026-03-31,VTV,0.15171803449353657,gp_scenarios_riskfolio
2026-04-30,VTV,0.14078260185684568,gp_scenarios_riskfolio
2025-05-30,IJR,0.07624156448330774,gp_scenarios_riskfolio
2025-06-30,IJR,0.0625,gp_scenarios_riskfolio
2025-07-31,IJR,0.045938245640245755,gp_scenarios_riskfolio
2025-08-29,IJR,0.04948713691350626,gp_scenarios_riskfolio
2025-09-30,IJR,0.05030298387473151,gp_scenarios_riskfolio
2025-10-31,IJR,0.1076121790644951,gp_scenarios_riskfolio
2025-11-28,IJR,0.14074789240715752,gp_scenarios_riskfolio
2025-12-31,IJR,0.06957177239081228,gp_scenarios_riskfolio
2026-01-30,IJR,0.026183776556511544,gp_scenarios_riskfolio
2026-02-27,IJR,0.13743470966607033,gp_scenarios_riskfolio
2026-03-31,IJR,0.09261800162649472,gp_scenarios_riskfolio
2026-04-30,IJR,4.929715997618751e-10,gp_scenarios_riskfolio
2025-05-30,IWM,0.078383865056956,gp_scenarios_riskfolio
2025-06-30,IWM,0.0625,gp_scenarios_riskfolio
2025-07-31,IWM,0.04039404109939082,gp_scenarios_riskfolio
2025-08-29,IWM,0.05921677677387286,gp_scenarios_riskfolio
2025-09-30,IWM,0.0565606090329081,gp_scenarios_riskfolio
2025-10-31,IWM,0.12293339590889163,gp_scenarios_riskfolio
2025-11-28,IWM,0.12155468871512137,gp_scenarios_riskfolio
2025-12-31,IWM,0.05409926028239323,gp_scenarios_riskfolio
2026-01-30,IWM,0.054157217382948764,gp_scenarios_riskfolio
2026-02-27,IWM,0.13763764310553114,gp_scenarios_riskfolio
2026-03-31,IWM,0.08000894386076161,gp_scenarios_riskfolio
2026-04-30,IWM,9.148596734402914e-11,gp_scenarios_riskfolio
2025-05-30,VNQ,0.05391374630308989,gp_scenarios_riskfolio
2025-06-30,VNQ,0.0625,gp_scenarios_riskfolio
2025-07-31,VNQ,0.02640533125099484,gp_scenarios_riskfolio
2025-08-29,VNQ,0.04826789130399413,gp_scenarios_riskfolio
2025-09-30,VNQ,0.06185391752570447,gp_scenarios_riskfolio
2025-10-31,VNQ,0.027761516645947757,gp_scenarios_riskfolio
2025-11-28,VNQ,0.06349453108061054,gp_scenarios_riskfolio
2025-12-31,VNQ,5.966640694427566e-12,gp_scenarios_riskfolio
2026-01-30,VNQ,1.6117153740247574e-11,gp_scenarios_riskfolio
2026-02-27,VNQ,0.01819550351511433,gp_scenarios_riskfolio
2026-03-31,VNQ,2.4534053162307282e-12,gp_scenarios_riskfolio
2026-04-30,VNQ,0.07247953215398766,gp_scenarios_riskfolio
2025-05-30,VNQI,0.033414766791288616,gp_scenarios_riskfolio
2025-06-30,VNQI,0.0625,gp_scenarios_riskfolio
2025-07-31,VNQI,0.012715221332732079,gp_scenarios_riskfolio
2025-08-29,VNQI,0.08251479673924722,gp_scenarios_riskfolio
2025-09-30,VNQI,2.247070412621298e-12,gp_scenarios_riskfolio
2025-10-31,VNQI,0.008046708801463806,gp_scenarios_riskfolio
2025-11-28,VNQI,0.007314576371571487,gp_scenarios_riskfolio
2025-12-31,VNQI,0.010487390688926387,gp_scenarios_riskfolio
2026-01-30,VNQI,0.0066123355509239545,gp_scenarios_riskfolio
2026-02-27,VNQI,3.7421832190989145e-12,gp_scenarios_riskfolio
2026-03-31,VNQI,0.02243178178697824,gp_scenarios_riskfolio
2026-04-30,VNQI,0.015780507435566884,gp_scenarios_riskfolio
2025-05-30,VEA,0.10363176060591901,gp_scenarios_riskfolio
2025-06-30,VEA,0.0625,gp_scenarios_riskfolio
2025-07-31,VEA,0.03254541358014468,gp_scenarios_riskfolio
2025-08-29,VEA,0.10272752936286232,gp_scenarios_riskfolio
