experiment,date,diagnostic,module_path,module_type,mean,min,max,experiment_label
signed_lkj_eta_2,2026-04-30,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,3.0484069900815183e-05,3.0484069900815183e-05,3.0484069900815183e-05,signed_lkj_eta_2
signed_lkj_eta_2,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.9782083380878054,0.1891377806272305,1.616436116930804,signed_lkj_eta_2
signed_lkj_eta_2,2026-04-30,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.4013067732001444,0.4013067732001444,0.4013067732001444,signed_lkj_eta_2
signed_lkj_eta_2,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.7888724897371568,0.1025061413431046,2.3827090506641064,signed_lkj_eta_2
signed_lkj_eta_2,2026-04-30,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.0001504088825595,0.0001504088825595,0.0001504088825595,signed_lkj_eta_2
signed_lkj_eta_2,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.8158257453412459,0.2994124256717984,1.2973354194226647,signed_lkj_eta_2
signed_lkj_eta_2,2026-04-30,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.0008734535149725,0.0008734535149725,0.0008734535149725,signed_lkj_eta_2
signed_lkj_eta_2,2026-04-30,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,2.6945349063012917e-05,2.6945349063012917e-05,2.6945349063012917e-05,signed_lkj_eta_2
signed_lkj_eta_2,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.3097651271981155,0.3097651271981155,0.3097651271981155,signed_lkj_eta_2
signed_lkj_eta_2,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,0.8766425873493947,0.3425320048610607,1.344157074569603,signed_lkj_eta_2
signed_lkj_eta_2,2026-04-30,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.0001606515680855,0.0001606515680855,0.0001606515680855,signed_lkj_eta_2
signed_lkj_eta_2,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.4995618450633745,0.4995618450633745,0.4995618450633745,signed_lkj_eta_2
signed_lkj_eta_2,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7941282718510221,0.6712412250670495,0.9000027908200012,signed_lkj_eta_2
signed_lkj_eta_2,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.8190823888953809,0.69297174961282,0.9226260648113336,signed_lkj_eta_2
signed_lkj_eta_2,2026-04-30,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,8.217454381308376e-05,8.217454381308376e-05,8.217454381308376e-05,signed_lkj_eta_2
signed_lkj_eta_2,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.8248738373111966,0.8168453106212253,0.8412075471796743,signed_lkj_eta_2
signed_lkj_eta_2,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.8272521094841759,0.8194095135004338,0.8418209189855798,signed_lkj_eta_2
signed_lkj_eta_2,2026-04-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,0.8331414436159208,0.7292839467736894,1.0398866003100955,signed_lkj_eta_2
signed_lkj_eta_2,2026-04-30,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.0065075274964223,0.0060844141231814,0.0066643057890801,signed_lkj_eta_2
turnover_blend,2025-05-30,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,2.5252175579479978e-71,2.5252175579479978e-71,2.5252175579479978e-71,turnover_blend_0.5
turnover_blend,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.3360364447982936,0.3360364447982936,0.3360364447982936,turnover_blend_0.5
turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.1235031234865246,0.1235031234865246,0.1235031234865246,turnover_blend_0.5
turnover_blend,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.0009382091316773,0.0009382091316773,0.0009382091316773,turnover_blend_0.5
turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,1.0033200350753324,0.2645163749097317,2.2977916406876453,turnover_blend_0.5
turnover_blend,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.526929219580948,0.526929219580948,0.526929219580948,turnover_blend_0.5
turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.5127891557135007,0.1078508803042627,0.8931556969139387,turnover_blend_0.5
turnover_blend,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.0028437944260609,0.0028437944260609,0.0028437944260609,turnover_blend_0.5
turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.7418951097890736,0.4490326183516483,0.9564742455219164,turnover_blend_0.5
turnover_blend,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.0069259651232625,0.0069259651232625,0.0069259651232625,turnover_blend_0.5
turnover_blend,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.0698298311420768,0.0698298311420768,0.0698298311420768,turnover_blend_0.5
turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.0334295352342183,0.0334295352342183,0.0334295352342183,turnover_blend_0.5
turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,1.3958538875154531,0.3299317412974085,3.6798455702706887,turnover_blend_0.5
turnover_blend,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.0163246534209274,0.0163246534209274,0.0163246534209274,turnover_blend_0.5
turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.1670556995885547,0.1670556995885547,0.1670556995885547,turnover_blend_0.5
turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7774233651067559,0.710816371638067,0.8296964753941938,turnover_blend_0.5
turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.7880496953986457,0.7173146179487284,0.83464077453123,turnover_blend_0.5
turnover_blend,2025-05-30,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,0.0029244560376603,0.0029244560376603,0.0029244560376603,turnover_blend_0.5
turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.7757618745637687,0.7373696348676247,0.8639796099539221,turnover_blend_0.5
turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.7754124670099654,0.7251164382794304,0.8704928942223242,turnover_blend_0.5
turnover_blend,2025-05-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,1.1493813726214142,0.2010171027057763,3.1909691268515,turnover_blend_0.5
turnover_blend,2025-05-30,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.0065231797380063,0.0055469237161364,0.007305018316378,turnover_blend_0.5
turnover_blend,2025-06-30,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,1.5346167006862174e-81,1.5346167006862174e-81,1.5346167006862174e-81,turnover_blend_0.5
turnover_blend,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.5405327334947193,0.5405327334947193,0.5405327334947193,turnover_blend_0.5
turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.1679461071032617,0.1679461071032617,0.1679461071032617,turnover_blend_0.5
turnover_blend,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.0015682584897551,0.0015682584897551,0.0015682584897551,turnover_blend_0.5
turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.9294064098364412,0.3130456284253866,1.7898449254302442,turnover_blend_0.5
turnover_blend,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.2637507147617161,0.2637507147617161,0.2637507147617161,turnover_blend_0.5
turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.6146247320407028,0.1229331848927314,1.1351415188094087,turnover_blend_0.5
turnover_blend,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.0067094881111294,0.0067094881111294,0.0067094881111294,turnover_blend_0.5
turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.7669273076812941,0.4839774614145522,0.9674042136341,turnover_blend_0.5
turnover_blend,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.017855942885246,0.017855942885246,0.017855942885246,turnover_blend_0.5
turnover_blend,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.0666162784741204,0.0666162784741204,0.0666162784741204,turnover_blend_0.5
turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.0303281863859418,0.0303281863859418,0.0303281863859418,turnover_blend_0.5
turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,1.2385820028897163,0.291345124640516,3.082120047602265,turnover_blend_0.5
turnover_blend,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.110224720098789,0.110224720098789,0.110224720098789,turnover_blend_0.5
turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.1401521567427131,0.1401521567427131,0.1401521567427131,turnover_blend_0.5
turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7790483743708525,0.7083794079284149,0.8271108565109814,turnover_blend_0.5
turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.7894979701567589,0.7158562087561848,0.833023971366975,turnover_blend_0.5
turnover_blend,2025-06-30,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,0.0027757416635699,0.0027757416635699,0.0027757416635699,turnover_blend_0.5
turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.7421529875865784,0.6534385413770698,0.8709174196953224,turnover_blend_0.5
turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.7364210075852233,0.6052933760495733,0.8751380335432417,turnover_blend_0.5
turnover_blend,2025-06-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,1.196393907159781,0.5295044628828061,3.1662881512966883,turnover_blend_0.5
turnover_blend,2025-06-30,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.0065480505175546,0.0056813478632653,0.0073332325662751,turnover_blend_0.5
turnover_blend,2025-07-31,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,6.123736612913475e-56,6.123736612913475e-56,6.123736612913476e-56,turnover_blend_0.5
turnover_blend,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.2720132853440091,0.2720132853440091,0.2720132853440091,turnover_blend_0.5
turnover_blend,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.1367891684971063,0.1367891684971063,0.1367891684971063,turnover_blend_0.5
turnover_blend,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.0019375161585679,0.0019375161585679,0.0019375161585679,turnover_blend_0.5
turnover_blend,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.9301379051101748,0.2680871278337938,1.7838775492698915,turnover_blend_0.5
turnover_blend,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.0662129003445944,0.0662129003445944,0.0662129003445944,turnover_blend_0.5
turnover_blend,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.6608670910022298,0.1618040635284895,1.143852800794351,turnover_blend_0.5
turnover_blend,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.0077086927516627,0.0077086927516627,0.0077086927516627,turnover_blend_0.5
turnover_blend,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.760979619459897,0.4961499296242133,0.9740517183656612,turnover_blend_0.5
turnover_blend,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.019859827235691,0.019859827235691,0.019859827235691,turnover_blend_0.5
turnover_blend,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.0591012955930757,0.0591012955930757,0.0591012955930757,turnover_blend_0.5
turnover_blend,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.0403322288511918,0.0403322288511918,0.0403322288511918,turnover_blend_0.5
turnover_blend,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,1.045920304697927,0.4929306235602058,2.5314966801735608,turnover_blend_0.5
turnover_blend,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.2744391198200848,0.2744391198200848,0.2744391198200848,turnover_blend_0.5
turnover_blend,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.111629826520482,0.111629826520482,0.111629826520482,turnover_blend_0.5
turnover_blend,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7757719840167525,0.7124714971714886,0.8268192919773857,turnover_blend_0.5
turnover_blend,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.7858786159873147,0.718621576187921,0.8318999013568359,turnover_blend_0.5
turnover_blend,2025-07-31,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,0.0051933075024293,0.0051933075024293,0.0051933075024293,turnover_blend_0.5
turnover_blend,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.7474797539526428,0.6767640755005753,0.8299535243583916,turnover_blend_0.5
turnover_blend,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.741242795030586,0.6364177153388313,0.8348289194669984,turnover_blend_0.5
turnover_blend,2025-07-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,1.1555414845514465,0.3628954257028848,2.9058837385738574,turnover_blend_0.5
turnover_blend,2025-07-31,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.0065506737931998,0.0057261744348788,0.0070008433773647,turnover_blend_0.5
turnover_blend,2025-08-29,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,1.1842523962109916e-50,1.1842523962109916e-50,1.1842523962109916e-50,turnover_blend_0.5
turnover_blend,2025-08-29,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.097848347972188,0.097848347972188,0.097848347972188,turnover_blend_0.5
turnover_blend,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.1453357111917774,0.1453357111917774,0.1453357111917774,turnover_blend_0.5
turnover_blend,2025-08-29,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.0027736057821913,0.0027736057821913,0.0027736057821913,turnover_blend_0.5
turnover_blend,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.9030457628778576,0.3404607118712403,1.79794159186195,turnover_blend_0.5
turnover_blend,2025-08-29,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.1112532796210813,0.1112532796210813,0.1112532796210813,turnover_blend_0.5
turnover_blend,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.6547797901068084,0.1479882827720766,1.164010220481312,turnover_blend_0.5
turnover_blend,2025-08-29,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.0101949366588274,0.0101949366588274,0.0101949366588274,turnover_blend_0.5
turnover_blend,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.7551629485781074,0.4775123598539712,0.9511374317104162,turnover_blend_0.5
turnover_blend,2025-08-29,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.021047893922917,0.021047893922917,0.021047893922917,turnover_blend_0.5
turnover_blend,2025-08-29,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.0339798064305464,0.0339798064305464,0.0339798064305464,turnover_blend_0.5
turnover_blend,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.0455269289672094,0.0455269289672094,0.0455269289672094,turnover_blend_0.5
turnover_blend,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,0.9529152279181288,0.3968220991423695,2.265252236686352,turnover_blend_0.5
turnover_blend,2025-08-29,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.3323708211824484,0.3323708211824484,0.3323708211824484,turnover_blend_0.5
turnover_blend,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.0992716331154221,0.0992716331154221,0.0992716331154221,turnover_blend_0.5
turnover_blend,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7722459650206029,0.700959131399712,0.8264579603161581,turnover_blend_0.5
turnover_blend,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.7822412433499217,0.7079830408335921,0.8316872004457334,turnover_blend_0.5
turnover_blend,2025-08-29,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,0.0103111384817525,0.0103111384817525,0.0103111384817525,turnover_blend_0.5
turnover_blend,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.7475142633760887,0.6773197232495985,0.8435004720938359,turnover_blend_0.5
turnover_blend,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.7388274583950682,0.6356221462843502,0.8503340319971563,turnover_blend_0.5
turnover_blend,2025-08-29,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,1.1243997239146295,0.3272349676416946,2.936263833857411,turnover_blend_0.5
turnover_blend,2025-08-29,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.0065557949111709,0.0056880365596658,0.0069584333185235,turnover_blend_0.5
turnover_blend,2025-09-30,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,2.151079828850319e-64,2.151079828850319e-64,2.151079828850319e-64,turnover_blend_0.5
turnover_blend,2025-09-30,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.112340168506237,0.112340168506237,0.112340168506237,turnover_blend_0.5
turnover_blend,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.2000878927801404,0.2000878927801404,0.2000878927801404,turnover_blend_0.5
turnover_blend,2025-09-30,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.0015024828154645,0.0015024828154645,0.0015024828154645,turnover_blend_0.5
turnover_blend,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.9199272986735048,0.2250573694386818,1.811576113951764,turnover_blend_0.5
turnover_blend,2025-09-30,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.8745164910926004,0.8745164910926004,0.8745164910926004,turnover_blend_0.5
turnover_blend,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.5783629702009851,0.1144686038496506,1.1798998467860335,turnover_blend_0.5
turnover_blend,2025-09-30,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.009662590100105,0.009662590100105,0.009662590100105,turnover_blend_0.5
turnover_blend,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.770867531482974,0.5204529561160393,0.9294078969204248,turnover_blend_0.5
turnover_blend,2025-09-30,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.0102065863933727,0.0102065863933727,0.0102065863933727,turnover_blend_0.5
turnover_blend,2025-09-30,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.0801999274364819,0.0801999274364819,0.0801999274364819,turnover_blend_0.5
turnover_blend,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.0271527025879568,0.0271527025879568,0.0271527025879568,turnover_blend_0.5
turnover_blend,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,1.4176514284948334,0.2991881403916075,3.526403169906079,turnover_blend_0.5
turnover_blend,2025-09-30,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.0036489903340787,0.0036489903340787,0.0036489903340787,turnover_blend_0.5
turnover_blend,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.2307841019327802,0.2307841019327802,0.2307841019327802,turnover_blend_0.5
turnover_blend,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7842941627275277,0.7231781746172736,0.8351042130857403,turnover_blend_0.5
turnover_blend,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.7952095101342875,0.7291641633742013,0.8472281149076272,turnover_blend_0.5
turnover_blend,2025-09-30,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,0.0028369213700082,0.0028369213700082,0.0028369213700082,turnover_blend_0.5
turnover_blend,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.7526644074823591,0.7146067967793786,0.854291293955271,turnover_blend_0.5
turnover_blend,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.1,RQKernel,0.7488362231658918,0.7006669276753728,0.8615327017336345,turnover_blend_0.5
turnover_blend,2025-09-30,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.1,MaternKernel,1.1458964461176189,0.1981086971035694,3.22203072390279,turnover_blend_0.5
turnover_blend,2025-09-30,likelihood_noise,likelihood,HadamardGaussianLikelihood,0.0065613041953101,0.0057707589343651,0.0072329630430014,turnover_blend_0.5
turnover_blend,2025-10-31,time_varying_effective_lengthscale_eval,covar_module.kernels.0,_Module,1.2032129692020857e-33,1.2032129692020857e-33,1.2032129692020857e-33,turnover_blend_0.5
turnover_blend,2025-10-31,outputscale,covar_module.kernels.0.base_kernel.kernels.0,MaternKernel,0.1059362142093904,0.1059362142093904,0.1059362142093904,turnover_blend_0.5
turnover_blend,2025-10-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.0.base_kernel,MaternKernel,0.1365501477723909,0.1365501477723909,0.1365501477723909,turnover_blend_0.5
turnover_blend,2025-10-31,outputscale,covar_module.kernels.0.base_kernel.kernels.1,MaternKernel,0.0014103422227449,0.0014103422227449,0.0014103422227449,turnover_blend_0.5
turnover_blend,2025-10-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.1.base_kernel,MaternKernel,0.9296039056344344,0.3326567950122081,1.902671323759338,turnover_blend_0.5
turnover_blend,2025-10-31,outputscale,covar_module.kernels.0.base_kernel.kernels.2,MaternKernel,0.6322746791204794,0.6322746791204794,0.6322746791204794,turnover_blend_0.5
turnover_blend,2025-10-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.2.base_kernel,MaternKernel,0.5185983196176445,0.1139871921557295,1.057647222726369,turnover_blend_0.5
turnover_blend,2025-10-31,outputscale,covar_module.kernels.0.base_kernel.kernels.3,RQKernel,0.0055414512427599,0.0055414512427599,0.0055414512427599,turnover_blend_0.5
turnover_blend,2025-10-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.3.base_kernel,RQKernel,0.7594395608369288,0.5323221584848408,0.9282051886602156,turnover_blend_0.5
turnover_blend,2025-10-31,outputscale,covar_module.kernels.0.base_kernel.kernels.4,LinearKernel,0.0132104527263228,0.0132104527263228,0.0132104527263228,turnover_blend_0.5
turnover_blend,2025-10-31,outputscale,covar_module.kernels.0.base_kernel.kernels.5,ProductKernel,0.0177056880336489,0.0177056880336489,0.0177056880336489,turnover_blend_0.5
turnover_blend,2025-10-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.0,MaternKernel,0.0528203066764352,0.0528203066764352,0.0528203066764352,turnover_blend_0.5
turnover_blend,2025-10-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.5.base_kernel.kernels.1,MaternKernel,0.9489663311990626,0.3937125870450031,2.332672142295724,turnover_blend_0.5
turnover_blend,2025-10-31,outputscale,covar_module.kernels.0.base_kernel.kernels.6,ProductKernel,0.1377593104910591,0.1377593104910591,0.1377593104910591,turnover_blend_0.5
turnover_blend,2025-10-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.0,MaternKernel,0.1065284255063524,0.1065284255063524,0.1065284255063524,turnover_blend_0.5
turnover_blend,2025-10-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.0,MaternKernel,0.7718408202135936,0.6999001287643195,0.8304448831175647,turnover_blend_0.5
turnover_blend,2025-10-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.6.base_kernel.kernels.1.kernels.1,RQKernel,0.783836260072196,0.7093734175610913,0.8366294985362539,turnover_blend_0.5
turnover_blend,2025-10-31,outputscale,covar_module.kernels.0.base_kernel.kernels.7,ProductKernel,0.0218175819428773,0.0218175819428773,0.0218175819428773,turnover_blend_0.5
turnover_blend,2025-10-31,lengthscale,covar_module.kernels.0.base_kernel.kernels.7.base_kernel.kernels.0.kernels.0,MaternKernel,0.7313340578213026,0.5923455369797639,0.8867352046660287,turnover_blend_0.5
